,Uid,BlockBk_ID
25826,-155.21859_19.42462,7513
25827,-155.21905_19.42430,7513
25828,-155.22009_19.42358,4625
25829,-155.22127_19.42277,4625
25830,-155.22271_19.42177,4625
25831,-155.21917_19.42490,7513
25832,-155.22003_19.42509,5464
25833,-155.22083_19.42454,4625
25834,-155.22295_19.42307,4625
25835,-155.22346_19.42272,4625
25836,-155.22380_19.42317,4625
25837,-155.22354_19.42335,4625
25838,-155.22283_19.42384,4625
25839,-155.22015_19.42570,5464
25840,-155.21944_19.42619,5464
25841,-155.21513_19.42411,6769
25842,-155.21571_19.42440,6769
25843,-155.21547_19.42456,6769
25844,-155.21476_19.42504,6769
25845,-155.21453_19.42521,6769
25846,-155.21429_19.42537,6769
25847,-155.21406_19.42553,6769
25848,-155.21247_19.42740,6364
25849,-155.21318_19.42691,6364
25850,-155.21469_19.42588,7615
25851,-155.21564_19.42523,7615
25852,-155.21400_19.42703,6364
25853,-155.21353_19.42736,6364
25854,-155.21258_19.42801,6364
25855,-155.21234_19.42817,6364
25856,-155.21369_19.42803,6364
25857,-155.21440_19.42755,6364
25858,-155.21497_19.42716,5465
25859,-155.21591_19.42651,5465
25860,-155.21638_19.42619,5465
25861,-155.21661_19.42602,5465
25862,-155.21685_19.42586,5465
25863,-155.21696_19.42647,5465
25864,-155.21672_19.42663,5465
25865,-155.21555_19.42744,5465
25866,-155.21571_19.42810,7614
25867,-155.21688_19.42730,7614
25868,-155.21759_19.42681,7614
25869,-155.21817_19.42709,7614
25870,-155.21746_19.42758,7614
25871,-155.21629_19.42839,7614
25872,-155.21181_19.42290,4625
25873,-155.21200_19.42332,4625
25874,-155.21314_19.42293,4625
25875,-155.21367_19.42267,4625
25876,-155.21305_19.42328,4625
25877,-155.21234_19.42377,4625
25878,-155.21274_19.42428,5466
25879,-155.21298_19.42412,5466
25880,-155.21345_19.42379,5466
25881,-155.21403_19.42338,5466
25882,-155.21612_19.42192,4625
25883,-155.21636_19.42176,4625
25884,-155.21731_19.42159,4625
25885,-155.21670_19.42221,4625
25886,-155.21553_19.42302,4625
25887,-155.21332_19.42457,5466
25888,-155.19737_19.44619,8567
25889,-155.20025_19.44466,8567
25890,-155.19872_19.44659,8567
25891,-155.19160_19.44934,5460
25892,-155.19198_19.44964,5460
25893,-155.19211_19.44914,5460
25894,-155.19374_19.44868,5460
25895,-155.19630_19.44896,5460
25896,-155.19323_19.44783,7163
25897,-155.18632_19.44730,5461
25898,-155.18669_19.44771,5461
25899,-155.18861_19.44682,5461
25900,-155.18874_19.44728,5461
25901,-155.18888_19.44677,5461
25902,-155.18769_19.44962,2423
25903,-155.18820_19.44951,2423
25904,-155.18843_19.44947,2423
25905,-155.18871_19.44941,2423
25906,-155.18546_19.45061,7509
25907,-155.18574_19.45055,7509
25908,-155.18582_19.45099,7509
25909,-155.18609_19.45094,7509
25910,-155.18676_19.45033,7509
25911,-155.18684_19.45077,7509
25912,-155.18699_19.45028,7509
25913,-155.18800_19.45006,7509
25914,-155.18864_19.45038,7509
25915,-155.18175_19.45039,6509
25916,-155.18187_19.45082,6509
25917,-155.18289_19.45062,6509
25918,-155.18407_19.44992,6509
25919,-155.18415_19.45036,6509
25920,-155.18431_19.44987,6509
25921,-155.18443_19.45030,6509
25922,-155.18463_19.45124,6509
25923,-155.18374_19.45096,6509
25924,-155.18258_19.45166,6509
25925,-155.18462_19.45239,6509
25926,-155.17848_19.44893,6509
25927,-155.18073_19.44947,6509
25928,-155.17997_19.45076,6509
25929,-155.18005_19.45120,6509
25930,-155.18038_19.45082,6509
25931,-155.18100_19.45055,6509
25932,-155.17875_19.45245,6509
25933,-155.17914_19.45305,6509
25934,-155.16862_19.43428,7618
25935,-155.17222_19.43970,7618
25936,-155.16757_19.43784,7618
25937,-155.17548_19.43324,5717
25938,-155.17584_19.43384,5717
25939,-155.17602_19.43414,5717
25940,-155.17620_19.43443,5717
25941,-155.17728_19.43622,5717
25942,-155.17764_19.43682,5717
25943,-155.17889_19.43694,5717
25944,-155.17800_19.43742,5717
25945,-155.17711_19.43789,5717
25946,-155.17534_19.43883,5717
25947,-155.17446_19.43931,5717
25948,-155.17398_19.45460,101
25949,-155.17499_19.45436,101
25950,-155.17475_19.45417,101
25951,-155.17465_19.45396,101
25952,-155.17439_19.45356,101
25953,-155.17371_19.45339,101
25954,-155.17311_19.45280,101
25955,-155.17234_19.45135,101
25956,-155.17107_19.44895,101
25957,-155.17012_19.44717,101
25958,-155.16959_19.44618,101
25959,-155.16892_19.44394,101
25960,-155.17120_19.44572,6509
25961,-155.16967_19.44321,6509
25962,-155.17358_19.44553,6509
25963,-155.17233_19.44622,6509
25964,-155.17486_19.44837,6509
25965,-155.17454_19.44853,6509
25966,-155.17422_19.44870,6509
25967,-155.17277_19.44834,6509
25968,-155.17330_19.44921,6509
25969,-155.17382_19.45007,6509
25970,-155.17685_19.45269,6509
25971,-155.15419_19.43785,4624
25972,-155.15601_19.44023,4624
25973,-155.15636_19.44083,4624
25974,-155.15621_19.44251,4624
25975,-155.15358_19.44396,4624
25976,-155.15410_19.44288,4624
25977,-155.15247_19.44019,4624
25978,-155.15722_19.43704,6894
25979,-155.16180_19.43765,6894
25980,-155.16223_19.43582,6894
25981,-155.16281_19.43607,6894
25982,-155.16320_19.43864,6894
25983,-155.15837_19.43813,6894
25984,-155.15819_19.43784,6894
25985,-155.15801_19.43754,6894
25986,-155.15672_19.44906,7506
25987,-155.15748_19.44753,7506
25988,-155.15779_19.44736,7506
25989,-155.15660_19.44468,7506
25990,-155.15754_19.44416,7506
25991,-155.16124_19.44545,7506
25992,-155.16374_19.44406,7506
25993,-155.16468_19.44355,7506
25994,-155.16381_19.44070,7506
25995,-155.16531_19.44320,7506
25996,-155.16624_19.44268,7506
25997,-155.16657_19.44250,7506
25998,-155.16801_19.44281,7506
25999,-155.16664_19.44521,101
26000,-155.16604_19.44553,101
26001,-155.16542_19.44586,101
26002,-155.16481_19.44618,101
26003,-155.16417_19.44652,101
26004,-155.16221_19.44755,101
26005,-155.16154_19.44791,101
26006,-155.15943_19.44901,101
26007,-155.14454_19.44447,7834
26008,-155.14517_19.44413,7834
26009,-155.14954_19.44508,7834
26010,-155.14986_19.44490,7834
26011,-155.14896_19.44207,7834
26012,-155.15080_19.44439,7834
26013,-155.15144_19.44405,7834
26014,-155.15106_19.44205,7834
26015,-155.15004_19.44038,7834
26016,-155.14088_19.44408,1768
26017,-155.14601_19.45379,6763
26018,-155.14512_19.45093,6763
26019,-155.14950_19.45189,6763
26020,-155.14955_19.44854,6763
26021,-155.15240_19.44699,6763
26022,-155.15418_19.44715,6763
26023,-155.14958_19.45974,7504
26024,-155.15169_19.45416,7504
26025,-155.15422_19.45278,7504
26026,-155.15501_19.45235,7504
26027,-155.15726_19.45019,101
26028,-155.15881_19.45076,101
26029,-155.15901_19.45111,101
26030,-155.15986_19.45256,101
26031,-155.16029_19.45331,101
26032,-155.16072_19.45406,101
26033,-155.15384_19.45976,6762
26034,-155.15573_19.45873,6762
26035,-155.15913_19.46019,6762
26036,-155.15945_19.46002,6762
26037,-155.16040_19.45950,6762
26038,-155.16186_19.45604,101
26039,-155.16308_19.45813,101
26040,-155.16384_19.45943,101
26041,-155.15853_19.46303,101
26042,-155.15786_19.46347,101
26043,-155.15621_19.46461,101
26044,-155.15489_19.46552,101
26045,-155.13859_19.47142,4206
26046,-155.13922_19.47107,4206
26047,-155.13864_19.46805,4206
26048,-155.13927_19.46771,4206
26049,-155.14051_19.46703,4206
26050,-155.14203_19.46954,4206
26051,-155.14234_19.46936,4206
26052,-155.14266_19.46919,4206
26053,-155.14147_19.46651,4206
26054,-155.14422_19.46833,4206
26055,-155.14303_19.46566,4206
26056,-155.14704_19.46680,4206
26057,-155.14912_19.46122,4206
26058,-155.14458_19.47371,5914
26059,-155.14403_19.47281,5914
26060,-155.14385_19.47251,5914
26061,-155.14348_19.47191,5914
26062,-155.14400_19.47084,5914
26063,-155.14604_19.47199,101
26064,-155.14733_19.47206,101
26065,-155.15055_19.46839,101
26066,-155.13332_19.46071,7507
26067,-155.13210_19.45805,7507
26068,-155.13305_19.45754,7507
26069,-155.13551_19.45951,7507
26070,-155.13582_19.45934,7507
26071,-155.13807_19.45478,7507
26072,-155.14185_19.45271,7507
26073,-155.14368_19.45503,7507
26074,-155.14494_19.45435,7507
26075,-155.13344_19.46301,6764
26076,-155.13548_19.46632,6764
26077,-155.13458_19.46349,6764
26078,-155.13800_19.46495,6764
26079,-155.13832_19.46478,6764
26080,-155.13863_19.46461,6764
26081,-155.14055_19.46024,6764
26082,-155.14240_19.46255,6764
26083,-155.14365_19.46186,6764
26084,-155.14553_19.46084,6764
26085,-155.14742_19.45980,6764
26086,-155.14601_19.45614,6764
26087,-155.14856_19.46030,6764
26088,-155.12675_19.44476,7505
26089,-155.12727_19.44519,7505
26090,-155.12945_19.44875,7505
26091,-155.12963_19.44905,7505
26092,-155.12841_19.45090,7505
26093,-155.12753_19.45138,7505
26094,-155.12680_19.45019,7505
26095,-155.12661_19.44990,7505
26096,-155.12462_19.44663,7505
26097,-155.13285_19.44313,7617
26098,-155.13467_19.44551,7617
26099,-155.13470_19.44747,7617
26100,-155.13382_19.44796,7617
26101,-155.13205_19.44892,7617
26102,-155.13167_19.44635,7617
26103,-155.13793_19.44490,5718
26104,-155.12926_19.45615,6654
26105,-155.13028_19.45228,6654
26106,-155.13241_19.45442,6654
26107,-155.13620_19.45235,6654
26108,-155.13565_19.44935,6654
26109,-155.14136_19.44842,6654
26110,-155.10902_19.45366,1634
26111,-155.11153_19.45229,1634
26112,-155.11184_19.45212,1634
26113,-155.11247_19.45177,1634
26114,-155.11309_19.45143,1634
26115,-155.11685_19.44937,1634
26116,-155.11749_19.44902,1634
26117,-155.11812_19.44868,1634
26118,-155.11842_19.44851,1634
26119,-155.12412_19.44997,7161
26120,-155.12171_19.45018,7161
26121,-155.11857_19.45189,7161
26122,-155.11228_19.45532,7161
26123,-155.11165_19.45566,7161
26124,-155.11255_19.45850,7161
26125,-155.11569_19.45677,7161
26126,-155.11727_19.45592,7161
26127,-155.12262_19.45300,7161
26128,-155.12420_19.45214,7161
26129,-155.11562_19.46356,4205
26130,-155.11535_19.46038,4205
26131,-155.11877_19.46185,4205
26132,-155.11754_19.45919,4205
26133,-155.11907_19.46168,4205
26134,-155.11939_19.46151,4205
26135,-155.12003_19.46116,4205
26136,-155.12316_19.45946,4205
26137,-155.12415_19.45560,4205
26138,-155.12599_19.45792,4205
26139,-155.12477_19.45526,4205
26140,-155.12820_19.45673,4205
26141,-155.11996_19.46794,7828
26142,-155.12122_19.46726,7828
26143,-155.12033_19.46442,7828
26144,-155.12216_19.46675,7828
26145,-155.12247_19.46659,7828
26146,-155.12562_19.46488,7828
26147,-155.12687_19.46420,7828
26148,-155.12927_19.45848,7828
26149,-155.12031_19.47125,6504
26150,-155.12309_19.47305,6504
26151,-155.12372_19.47272,6504
26152,-155.12314_19.46971,6504
26153,-155.12345_19.46954,6504
26154,-155.12472_19.46886,6504
26155,-155.12812_19.47033,6504
26156,-155.12906_19.46981,6504
26157,-155.13284_19.46777,6504
26158,-155.13163_19.46511,6504
26159,-155.12868_19.47679,6505
26160,-155.12995_19.47610,6505
26161,-155.12844_19.47361,6505
26162,-155.13002_19.47275,6505
26163,-155.13309_19.47439,6505
26164,-155.13506_19.47000,6505
26165,-155.13656_19.47249,6505
26166,-155.13538_19.46983,6505
26167,-155.13651_19.47031,6505
26168,-155.12835_19.48043,5459
26169,-155.13049_19.48259,5459
26170,-155.13711_19.47897,5459
26171,-155.13901_19.47793,5459
26172,-155.13933_19.47775,5459
26173,-155.13965_19.47757,5459
26174,-155.13959_19.47540,5459
26175,-155.14110_19.47789,5459
26176,-155.14033_19.47949,6966
26177,-155.13942_19.48009,6966
26178,-155.13238_19.48394,6966
26179,-155.13274_19.48453,6966
26180,-155.13353_19.48610,6966
26181,-155.11933_19.49781,7962
26182,-155.11540_19.49318,7962
26183,-155.12072_19.49026,6966
26184,-155.12676_19.49257,6966
26185,-155.12952_19.49108,6966
26186,-155.12734_19.48747,6966
26187,-155.12963_19.48543,6966
26188,-155.13052_19.48495,6966
26189,-155.13127_19.48814,6966
26190,-155.13145_19.48843,6966
26191,-155.13142_19.48906,6966
26192,-155.10973_19.48377,2419
26193,-155.11124_19.48628,2419
26194,-155.11196_19.48257,2419
26195,-155.11346_19.48508,2419
26196,-155.11259_19.48222,2419
26197,-155.11566_19.48388,2419
26198,-155.11573_19.48052,2419
26199,-155.11887_19.47880,2419
26200,-155.12193_19.48046,2419
26201,-155.11433_19.49138,2244
26202,-155.11558_19.49068,2244
26203,-155.11439_19.48800,2244
26204,-155.11589_19.49051,2244
26205,-155.11816_19.48596,2244
26206,-155.12155_19.48744,2244
26207,-155.12098_19.48442,2244
26208,-155.12279_19.48676,2244
26209,-155.12256_19.48356,2244
26210,-155.12468_19.48573,2244
26211,-155.12349_19.48305,2244
26212,-155.12445_19.48253,2244
26213,-155.12538_19.48202,2244
26214,-155.10452_19.47523,7219
26215,-155.10503_19.47606,7219
26216,-155.10553_19.47689,7219
26217,-155.10788_19.47451,7219
26218,-155.11261_19.47194,7219
26219,-155.11641_19.46988,7219
26220,-155.10940_19.48050,2430
26221,-155.11192_19.47913,2430
26222,-155.11324_19.47510,2430
26223,-155.11799_19.47252,2430
26224,-155.09630_19.46165,1634
26225,-155.09675_19.46032,1634
26226,-155.10244_19.45723,1634
26227,-155.10622_19.45518,1634
26228,-155.10590_19.45881,7619
26229,-155.10369_19.46000,7619
26230,-155.09895_19.46256,7619
26231,-155.09982_19.46540,7619
26232,-155.10646_19.46182,7619
26233,-155.11090_19.45942,7619
26234,-155.10392_19.46663,2946
26235,-155.10613_19.46543,2946
26236,-155.10835_19.46422,2946
26237,-155.11566_19.49776,1275
26238,-155.11493_19.49655,1275
26239,-155.11258_19.49267,1275
26240,-155.11150_19.49088,1275
26241,-155.10146_19.47432,1275
26242,-155.06183_19.47908,8064
26243,-155.06233_19.47881,8064
26244,-155.06383_19.47800,8064
26245,-155.06634_19.47666,8064
26246,-155.06885_19.47531,8064
26247,-155.06464_19.48032,7965
26248,-155.06566_19.48198,7965
26249,-155.06580_19.48222,7965
26250,-155.06594_19.48245,7965
26251,-155.06739_19.48483,7965
26252,-155.06435_19.48488,4622
26253,-155.06406_19.48440,4622
26254,-155.06928_19.47814,8064
26255,-155.07029_19.47981,8064
26256,-155.07044_19.48004,8064
26257,-155.07130_19.48146,8064
26258,-155.07174_19.48218,8064
26259,-155.06927_19.48318,7965
26260,-155.06870_19.48223,7965
26261,-155.06841_19.48175,7965
26262,-155.06755_19.48034,7965
26263,-155.06740_19.48011,7965
26264,-155.07011_19.48935,7965
26265,-155.07039_19.48983,7965
26266,-155.07067_19.49030,7965
26267,-155.07125_19.49126,7965
26268,-155.07167_19.49197,7965
26269,-155.06964_19.49368,4622
26270,-155.06850_19.49178,4622
26271,-155.06737_19.48987,4622
26272,-155.07072_19.48556,7965
26273,-155.07319_19.48455,8064
26274,-155.07418_19.48622,8064
26275,-155.07476_19.48718,8064
26276,-155.07490_19.48742,8064
26277,-155.07518_19.48789,8064
26278,-155.07646_19.49004,8064
26279,-155.07661_19.49027,8064
26280,-155.07428_19.49152,7965
26281,-155.07372_19.49057,7965
26282,-155.07343_19.49009,7965
26283,-155.07129_19.48651,7965
26284,-155.07115_19.48627,7965
26285,-155.07100_19.48603,7965
26286,-155.07291_19.49408,103
26287,-155.07305_19.49431,103
26288,-155.07391_19.49574,103
26289,-155.07534_19.49812,103
26290,-155.07691_19.50072,103
26291,-155.07706_19.50095,103
26292,-155.07375_19.50054,7624
26293,-155.07347_19.50006,7624
26294,-155.07332_19.49983,7624
26295,-155.07231_19.49816,7624
26296,-155.07511_19.49290,103
26297,-155.07801_19.49260,8064
26298,-155.07872_19.49379,8064
26299,-155.07887_19.49403,8064
26300,-155.07929_19.49474,8064
26301,-155.07988_19.49569,8064
26302,-155.08030_19.49641,8064
26303,-155.08044_19.49664,8064
26304,-155.08059_19.49687,8064
26305,-155.08073_19.49711,8064
26306,-155.08158_19.49853,8064
26307,-155.07910_19.49954,103
26308,-155.07896_19.49931,103
26309,-155.07853_19.49860,103
26310,-155.07811_19.49789,103
26311,-155.07797_19.49765,103
26312,-155.07768_19.49718,103
26313,-155.07754_19.49694,103
26314,-155.07539_19.49338,103
26315,-155.07488_19.50245,7624
26316,-155.07736_19.50145,103
26317,-155.07793_19.50240,103
26318,-155.07850_19.50335,103
26319,-155.07864_19.50359,103
26320,-155.07878_19.50382,103
26321,-155.07922_19.50454,103
26322,-155.07936_19.50478,103
26323,-155.07876_19.50888,7624
26324,-155.07818_19.50794,7624
26325,-155.07776_19.50723,7624
26326,-155.07604_19.50437,7624
26327,-155.08317_19.50113,8064
26328,-155.08374_19.50208,8064
26329,-155.08389_19.50232,8064
26330,-155.08418_19.50280,8064
26331,-155.08432_19.50304,8064
26332,-155.08446_19.50328,8064
26333,-155.08504_19.50422,8064
26334,-155.08517_19.50446,8064
26335,-155.08546_19.50493,8064
26336,-155.08560_19.50516,8064
26337,-155.08574_19.50540,8064
26338,-155.08326_19.50643,103
26339,-155.08269_19.50549,103
26340,-155.08112_19.50287,103
26341,-155.08055_19.50192,103
26342,-155.08027_19.50146,103
26343,-155.07976_19.50062,103
26344,-155.08229_19.50965,355
26345,-155.08244_19.50989,355
26346,-155.08272_19.51036,355
26347,-155.08315_19.51108,355
26348,-155.08329_19.51131,355
26349,-155.08357_19.51179,355
26350,-155.08371_19.51203,355
26351,-155.08386_19.51227,355
26352,-155.08414_19.51275,355
26353,-155.08499_19.51417,355
26354,-155.08541_19.51488,355
26355,-155.08555_19.51512,355
26356,-155.08570_19.51536,355
26357,-155.08310_19.51614,3010
26358,-155.08239_19.51496,3010
26359,-155.08183_19.51400,3010
26360,-155.08140_19.51328,3010
26361,-155.08111_19.51281,3010
26362,-155.08083_19.51233,3010
26363,-155.08041_19.51162,3010
26364,-155.07941_19.50995,3010
26365,-155.08378_19.50727,355
26366,-155.08667_19.50695,8064
26367,-155.08723_19.50791,8064
26368,-155.08780_19.50886,8064
26369,-155.08808_19.50933,8064
26370,-155.08837_19.50981,8064
26371,-155.08866_19.51029,8064
26372,-155.08894_19.51077,8064
26373,-155.08951_19.51171,8064
26374,-155.09008_19.51266,8064
26375,-155.09022_19.51290,8064
26376,-155.08718_19.51298,355
26377,-155.08648_19.51179,355
26378,-155.08605_19.51108,355
26379,-155.08562_19.51036,355
26380,-155.08449_19.50846,355
26381,-155.08434_19.50822,355
26382,-155.08420_19.50798,355
26383,-155.08599_19.51584,355
26384,-155.08672_19.51702,355
26385,-155.08731_19.51797,355
26386,-155.08760_19.51844,355
26387,-155.08863_19.52010,355
26388,-155.08965_19.52174,355
26389,-155.08994_19.52221,355
26390,-155.08647_19.52160,3010
26391,-155.08617_19.52112,3010
26392,-155.08603_19.52089,3010
26393,-155.08544_19.51994,3010
26394,-155.08529_19.51970,3010
26395,-155.08470_19.51875,3010
26396,-155.08426_19.51805,3010
26397,-155.08412_19.51781,3010
26398,-155.09065_19.51360,8064
26399,-155.09094_19.51408,8064
26400,-155.09138_19.51478,8064
26401,-155.09153_19.51501,8064
26402,-155.09168_19.51526,8064
26403,-155.09241_19.51643,8064
26404,-155.09255_19.51667,8064
26405,-155.09271_19.51691,8064
26406,-155.09285_19.51715,8064
26407,-155.09314_19.51762,8064
26408,-155.09344_19.51809,8064
26409,-155.09387_19.51880,8064
26410,-155.09431_19.51950,8064
26411,-155.09227_19.52125,355
26412,-155.09198_19.52078,355
26413,-155.09169_19.52031,355
26414,-155.09140_19.51984,355
26415,-155.09081_19.51890,355
26416,-155.09037_19.51819,355
26417,-155.08993_19.51748,355
26418,-155.08964_19.51701,355
26419,-155.08861_19.51535,355
26420,-155.08832_19.51488,355
26421,-155.09032_19.52280,643
26422,-155.09061_19.52327,643
26423,-155.09105_19.52399,643
26424,-155.09192_19.52542,643
26425,-155.09221_19.52589,643
26426,-155.09235_19.52612,643
26427,-155.09250_19.52636,643
26428,-155.09280_19.52684,643
26429,-155.09309_19.52732,643
26430,-155.09453_19.52969,643
26431,-155.09208_19.53071,863
26432,-155.09179_19.53024,863
26433,-155.09164_19.53000,863
26434,-155.09019_19.52762,863
26435,-155.09004_19.52738,863
26436,-155.08975_19.52691,863
26437,-155.08961_19.52668,863
26438,-155.08931_19.52620,863
26439,-155.08874_19.52525,863
26440,-155.08858_19.52502,863
26441,-155.08844_19.52477,863
26442,-155.08830_19.52453,863
26443,-155.09482_19.52033,8064
26444,-155.09555_19.52153,8064
26445,-155.09598_19.52224,8064
26446,-155.09613_19.52248,8064
26447,-155.09628_19.52272,8064
26448,-155.09700_19.52390,8064
26449,-155.09730_19.52438,8064
26450,-155.09831_19.52604,8064
26451,-155.09846_19.52627,8064
26452,-155.09860_19.52651,8064
26453,-155.09642_19.52801,643
26454,-155.09555_19.52659,643
26455,-155.09526_19.52612,643
26456,-155.09498_19.52565,643
26457,-155.09425_19.52446,643
26458,-155.09410_19.52422,643
26459,-155.09381_19.52375,643
26460,-155.09367_19.52351,643
26461,-155.09237_19.53119,863
26462,-155.09497_19.53040,643
26463,-155.09540_19.53112,643
26464,-155.09555_19.53135,643
26465,-155.09584_19.53183,643
26466,-155.09628_19.53254,643
26467,-155.09657_19.53302,643
26468,-155.09687_19.53350,643
26469,-155.09702_19.53374,643
26470,-155.09730_19.53422,643
26471,-155.09760_19.53469,643
26472,-155.09573_19.53668,863
26473,-155.09595_19.53603,863
26474,-155.09514_19.53572,863
26475,-155.09456_19.53477,863
26476,-155.09442_19.53452,863
26477,-155.09354_19.53309,863
26478,-155.09310_19.53238,863
26479,-155.09281_19.53190,863
26480,-155.09266_19.53166,863
26481,-155.09962_19.52816,8064
26482,-155.09976_19.52840,8064
26483,-155.09991_19.52864,8064
26484,-155.10020_19.52912,8064
26485,-155.10035_19.52936,8064
26486,-155.10064_19.52983,8064
26487,-155.10138_19.53062,8064
26488,-155.09919_19.53254,643
26489,-155.09875_19.53182,643
26490,-155.09846_19.53135,643
26491,-155.09831_19.53111,643
26492,-155.09817_19.53088,643
26493,-155.09758_19.52992,643
26494,-155.07904_19.52894,1628
26495,-155.08190_19.52753,861
26496,-155.08143_19.52795,861
26497,-155.08157_19.52819,861
26498,-155.08187_19.52867,861
26499,-155.08201_19.52891,861
26500,-155.08230_19.52939,861
26501,-155.08288_19.53035,861
26502,-155.08330_19.53106,861
26503,-155.08345_19.53130,861
26504,-155.08375_19.53178,861
26505,-155.08446_19.53297,861
26506,-155.08461_19.53321,861
26507,-155.08547_19.53464,861
26508,-155.08323_19.53587,1628
26509,-155.08295_19.53539,1628
26510,-155.08280_19.53516,1628
26511,-155.08266_19.53492,1628
26512,-155.08251_19.53468,1628
26513,-155.08237_19.53444,1628
26514,-155.08222_19.53420,1628
26515,-155.08208_19.53397,1628
26516,-155.08194_19.53373,1628
26517,-155.08165_19.53325,1628
26518,-155.08135_19.53277,1628
26519,-155.08121_19.53253,1628
26520,-155.08063_19.53158,1628
26521,-155.07976_19.53015,1628
26522,-155.07947_19.52967,1628
26523,-155.08581_19.52524,863
26524,-155.08639_19.52620,863
26525,-155.08653_19.52644,863
26526,-155.08684_19.52691,863
26527,-155.08712_19.52739,863
26528,-155.08740_19.52787,863
26529,-155.08755_19.52811,863
26530,-155.08769_19.52834,863
26531,-155.08784_19.52858,863
26532,-155.08900_19.53049,863
26533,-155.08928_19.53097,863
26534,-155.08765_19.53344,861
26535,-155.08751_19.53320,861
26536,-155.08736_19.53296,861
26537,-155.08723_19.53273,861
26538,-155.08694_19.53225,861
26539,-155.08679_19.53201,861
26540,-155.08651_19.53154,861
26541,-155.08608_19.53082,861
26542,-155.08564_19.53009,861
26543,-155.08391_19.52723,861
26544,-155.08362_19.52674,861
26545,-155.08896_19.54692,6650
26546,-155.08986_19.54619,1576
26547,-155.08904_19.54546,1576
26548,-155.08875_19.54499,1576
26549,-155.08861_19.54474,1576
26550,-155.08845_19.54451,1576
26551,-155.08832_19.54427,1576
26552,-155.08817_19.54402,1576
26553,-155.08802_19.54379,1576
26554,-155.08774_19.54331,1576
26555,-155.08716_19.54235,1576
26556,-155.08702_19.54211,1576
26557,-155.08673_19.54163,1576
26558,-155.08644_19.54115,1576
26559,-155.08629_19.54091,2942
26560,-155.08601_19.54043,2942
26561,-155.08586_19.54020,2942
26562,-155.08558_19.53972,2942
26563,-155.08486_19.53851,2942
26564,-155.08471_19.53828,2942
26565,-155.08457_19.53804,2942
26566,-155.08413_19.53732,2942
26567,-155.08399_19.53708,2942
26568,-155.08384_19.53684,2942
26569,-155.08355_19.53637,2942
26570,-155.08338_19.53612,1628
26571,-155.08562_19.53488,861
26572,-155.08593_19.53536,861
26573,-155.08652_19.53631,861
26574,-155.08666_19.53655,861
26575,-155.08710_19.53727,861
26576,-155.08725_19.53750,861
26577,-155.08754_19.53798,861
26578,-155.08813_19.53894,861
26579,-155.08857_19.53965,861
26580,-155.08886_19.54013,861
26581,-155.08901_19.54037,861
26582,-155.08930_19.54084,861
26583,-155.08960_19.54132,861
26584,-155.08974_19.54156,861
26585,-155.08989_19.54180,861
26586,-155.09003_19.54203,861
26587,-155.09018_19.54227,861
26588,-155.09047_19.54275,861
26589,-155.09105_19.54371,861
26590,-155.09121_19.54394,861
26591,-155.09172_19.54417,861
26592,-155.09250_19.54301,861
26593,-155.09336_19.54231,861
26594,-155.09281_19.54178,861
26595,-155.09265_19.54154,861
26596,-155.09236_19.54106,861
26597,-155.09193_19.54035,861
26598,-155.09178_19.54011,861
26599,-155.09119_19.53916,861
26600,-155.09105_19.53892,861
26601,-155.08972_19.53677,861
26602,-155.08957_19.53653,861
26603,-155.08929_19.53606,861
26604,-155.08870_19.53510,861
26605,-155.08840_19.53463,861
26606,-155.08826_19.53440,861
26607,-155.08796_19.53392,861
26608,-155.09016_19.53239,863
26609,-155.09030_19.53263,863
26610,-155.09060_19.53311,863
26611,-155.09089_19.53358,863
26612,-155.09118_19.53406,863
26613,-155.09148_19.53454,863
26614,-155.09191_19.53525,863
26615,-155.09205_19.53550,863
26616,-155.09235_19.53597,863
26617,-155.09265_19.53645,863
26618,-155.09279_19.53669,863
26619,-155.09308_19.53716,863
26620,-155.09321_19.53740,863
26621,-155.09367_19.53812,863
26622,-155.09395_19.53859,863
26623,-155.09439_19.53930,863
26624,-155.09401_19.54063,863
26625,-155.09084_19.54529,861
26626,-155.07275_19.51349,1773
26627,-155.07304_19.51397,1773
26628,-155.07419_19.51590,1773
26629,-155.07475_19.51685,1773
26630,-155.07532_19.51782,1773
26631,-155.07547_19.51806,1773
26632,-155.07604_19.51901,1773
26633,-155.07618_19.51925,1773
26634,-155.07646_19.51973,1773
26635,-155.07449_19.52142,1628
26636,-155.07433_19.52119,1628
26637,-155.07418_19.52095,1628
26638,-155.07398_19.52059,1628
26639,-155.07376_19.52023,1628
26640,-155.07362_19.51999,1628
26641,-155.07319_19.51928,1628
26642,-155.07290_19.51880,1628
26643,-155.07203_19.51737,1628
26644,-155.07160_19.51664,1628
26645,-155.07117_19.51592,1628
26646,-155.07074_19.51520,1628
26647,-155.07060_19.51495,1628
26648,-155.07479_19.51208,1773
26649,-155.07723_19.51110,3010
26650,-155.07711_19.51198,3010
26651,-155.07980_19.51542,3010
26652,-155.08008_19.51590,3010
26653,-155.08080_19.51709,3010
26654,-155.08094_19.51732,3010
26655,-155.07821_19.51784,1773
26656,-155.07736_19.51641,1773
26657,-155.07708_19.51592,1773
26658,-155.07579_19.51377,1773
26659,-155.07688_19.52046,1773
26660,-155.07702_19.52071,1773
26661,-155.07718_19.52094,1773
26662,-155.07804_19.52236,1773
