,Uid,dist2_Wetlands_m
20541,-157.92522_21.65088,804.1527962773496
20542,-157.92465_21.65070,828.2076126264958
20543,-157.92342_21.64942,654.0129864483032
20544,-157.91589_21.64784,751.1673648563831
20545,-157.91853_21.63973,235.57571964772117
20546,-157.91869_21.63891,234.19462974187314
20547,-157.91918_21.63702,251.91485818674926
20548,-157.91900_21.63485,458.36128839354006
20549,-157.91920_21.63449,486.1583302736088
20550,-157.91946_21.63404,520.1562250735839
20551,-157.92062_21.63360,524.0720478264104
20552,-157.91340_21.62036,1404.8156119123908
20553,-157.91253_21.61909,1249.0726494135429
20554,-157.91296_21.61656,985.7028972642025
20555,-157.91325_21.61620,956.2645059294658
20556,-157.90737_21.60731,207.95220769237918
20557,-157.90578_21.60676,298.36181855055196
20558,-157.90404_21.60612,309.6404280301868
20559,-157.90256_21.60547,383.39736977594737
20560,-157.89893_21.60265,583.8132066583136
20561,-157.89327_21.59276,195.32763600814442
20562,-157.88824_21.58740,272.50084171938346
20563,-157.88665_21.58052,94.71287840515896
20564,-158.03871_21.67624,295.99008304530764
20565,-158.03908_21.67570,274.2529787471757
20566,-158.03916_21.67552,266.3262303096721
20567,-158.04456_21.67112,430.9668569411223
20568,-158.04465_21.67103,441.8082667646013
20569,-158.04486_21.67085,465.0161946295195
20570,-158.04666_21.66906,697.3777948061015
20571,-158.06314_21.64548,774.627781378693
20572,-158.02265_21.69033,233.99733285826568
20573,-158.03651_21.68092,631.3928347772446
20574,-158.03939_21.67525,261.3358356493408
20575,-158.04396_21.67166,369.6294411787581
20576,-158.06848_21.63684,970.8234048793292
20577,-158.06828_21.63648,962.7415261582314
20578,-158.08412_21.62066,1031.8224680131489
20579,-158.09322_21.61331,465.60467393820204
20580,-158.06854_21.63657,985.6606268572336
20581,-158.07228_21.63036,894.623911392605
20582,-158.07251_21.63009,875.5906957236031
20583,-158.07314_21.62928,823.1667576469583
20584,-158.07883_21.62389,647.2439095385646
20585,-158.09048_21.61456,399.33997981490455
20586,-158.09072_21.61447,410.22475744951487
20587,-158.09481_21.60329,169.5566090567629
20588,-158.10764_21.58981,33.905847894099715
20589,-158.11393_21.58866,241.7683862779131
20590,-158.11010_21.58675,47.15164374822066
20591,-158.22876_21.48660,1149.5357128616968
20592,-158.22640_21.50024,2393.280964576493
20593,-158.22864_21.48516,1026.7904226845292
20594,-158.13244_21.58190,633.1032141850883
20595,-158.12948_21.58089,796.1988422283519
20596,-158.12558_21.58041,494.1445988703631
20597,-158.12553_21.57987,475.0206790035002
20598,-158.12526_21.57960,439.53830268259566
20599,-158.12481_21.58168,472.9302407976708
20600,-158.13124_21.58144,728.3944289181801
20601,-158.12914_21.57817,525.0657251247922
20602,-158.12606_21.57798,378.17836879666453
20603,-158.12849_21.56814,582.2114649815587
20604,-158.12545_21.56795,698.3529921119568
20605,-158.12311_21.56983,559.8879511362088
20606,-158.12244_21.56838,588.6439591272953
20607,-158.13234_21.56889,322.23037542253843
20608,-158.12255_21.57164,436.5231402756965
20609,-158.12119_21.56792,451.9970752883665
20610,-158.12145_21.56702,433.7761164451146
20611,-158.12167_21.56693,451.6256627550306
20612,-158.12496_21.56704,786.0116216999199
20613,-158.13467_21.58227,468.09513805959153
20614,-158.13441_21.58145,431.66108202902717
20615,-158.15590_21.58012,999.3521754503564
20616,-158.15372_21.58029,772.3998078081712
20617,-158.17574_21.57941,51.74642258775317
20618,-158.23156_21.57778,1875.236006643001
20619,-158.15379_21.57460,902.0469237169684
20620,-158.14107_21.58239,465.4883931481212
20621,-158.13840_21.58220,325.1877255284376
20622,-158.14111_21.58212,451.13926499387077
20623,-158.14373_21.58177,182.954461473082
20624,-158.13870_21.58166,273.51594122712845
20625,-158.13899_21.58166,283.64366775785874
20626,-158.14118_21.58167,415.69727807075776
20627,-158.14274_21.58168,278.2529813803609
20628,-158.15929_21.57806,792.1217549750689
20629,-158.15130_21.57919,551.1202230654383
20630,-158.17236_21.56421,935.3784622371539
20631,-158.01271_21.50769,176.1118946799095
20632,-158.01063_21.50479,514.0181438720399
20633,-158.00586_21.50069,948.9110836749834
20634,-158.04170_21.48853,66.63446548198387
20635,-158.04102_21.48843,70.33601523304786
20636,-158.04084_21.48816,96.68885046210052
20637,-158.03722_21.52735,615.4693399550162
20638,-158.03449_21.68019,556.7864185454675
20639,-157.85414_21.50894,160.63984326446126
20640,-157.85271_21.50766,26.020571054148174
20641,-157.85195_21.49889,149.11774761611463
20642,-157.85210_21.49799,68.65629317598977
20643,-157.85235_21.49845,85.3392803193088
20644,-157.85453_21.51291,548.2848669051192
20645,-157.85300_21.48481,182.8149682184293
20646,-157.86395_21.48497,165.14697689002168
20647,-157.86909_21.48465,119.41478582167301
20648,-157.85302_21.49547,196.38104833754596
20649,-157.85391_21.48987,86.57188194213266
20650,-157.84808_21.48450,45.388409543785855
20651,-157.86863_21.48184,228.0734785454701
20652,-158.01352_21.69687,41.084780281334965
20653,-157.96892_21.70373,59.11583322696632
20654,-157.96958_21.70175,86.66304076275827
20655,-157.94905_21.67678,394.9575427697613
20656,-157.93881_21.67238,698.7172142983916
20657,-157.93749_21.67092,638.3375077601178
20658,-157.93844_21.66994,491.6431854971289
20659,-157.94097_21.66047,261.3216617872548
20660,-157.93919_21.65151,424.9665619080471
20661,-157.93150_21.65273,146.53490398726257
20662,-157.92942_21.65289,317.43270842757676
20663,-157.92947_21.65163,382.9444429067786
20664,-157.93112_21.65092,318.66403400315085
20665,-157.93131_21.65083,311.14519625999094
20666,-157.92073_21.64760,438.0169615966404
20667,-157.92783_21.65090,567.4028823992714
20668,-157.92609_21.65071,731.8188547427969
20669,-157.92702_21.64999,694.9934577523593
20670,-157.92743_21.64990,667.2601823381228
20671,-157.92692_21.64845,641.1184118724873
20672,-157.92804_21.64810,519.630525942874
20673,-157.91920_21.64768,505.82916521156824
20674,-157.92340_21.64744,444.92655257981596
20675,-157.92522_21.64709,517.1302122307112
20676,-157.92063_21.64408,113.88084796015329
20677,-157.92244_21.63451,412.45166326873846
20678,-157.96510_21.66640,907.9950525992947
20679,-157.91875_21.64036,202.9937102661968
20680,-157.91966_21.63603,311.1686530096622
20681,-157.92397_21.63308,603.8856302866989
20682,-157.91898_21.62293,815.862412476023
20683,-157.91755_21.62255,965.6732275605859
20684,-157.91707_21.62210,1032.9685094649565
20685,-157.91787_21.62192,970.3861520201144
20686,-157.91746_21.61948,1166.1034544338104
20687,-157.91708_21.61930,1209.4125513777906
20688,-157.91590_21.61342,766.6979138174864
20689,-157.91626_21.61324,767.5221536033171
20690,-157.91763_21.61930,1166.8408078885827
20691,-157.91794_21.61912,1157.4048520880947
20692,-157.91849_21.61922,1109.9721718002293
20693,-157.91361_21.61964,1332.211368561039
20694,-157.91329_21.61900,1256.1692080223118
20695,-157.91707_21.61885,1243.3986665890786
20696,-157.91683_21.61867,1275.3518952628535
20697,-157.91730_21.61849,1254.2795899287785
20698,-157.91470_21.61775,1168.9531942803055
20699,-157.91640_21.61767,1218.956499518182
20700,-157.91554_21.61766,1191.0335778763344
20701,-157.91507_21.61766,1175.06570348371
20702,-157.91516_21.61694,1103.1287371158674
20703,-157.91468_21.61730,1121.7909603370992
20704,-157.91462_21.61468,846.9899162289154
20705,-157.91482_21.61368,748.5872228279206
20706,-157.91446_21.61377,746.284940117968
20707,-157.91377_21.61304,649.6362996691428
20708,-157.91270_21.61313,616.9049056817156
20709,-157.91286_21.61259,569.1795515855065
20710,-157.91304_21.61241,560.4830200437267
20711,-157.91372_21.61133,464.93913390792886
20712,-157.91332_21.61123,443.98308304591933
20713,-157.90074_21.60356,462.3139757647572
20714,-157.91272_21.60536,150.29672942998414
20715,-157.91167_21.60436,194.42931554779338
20716,-157.90702_21.60586,219.60649672737316
20717,-157.90826_21.60515,158.679846436842
20718,-157.90263_21.60502,347.69540011832436
20719,-157.90701_21.60505,143.8314541989863
20720,-157.90244_21.60493,358.7519292049432
20721,-157.90271_21.60457,314.2869248399425
20722,-157.90512_21.60287,40.05473226987744
20723,-157.90081_21.60302,425.8042228783055
20724,-157.90544_21.60260,36.70994170361683
20725,-157.90653_21.60152,17.430588397553567
20726,-157.89705_21.59685,118.24361008903216
20727,-157.88605_21.57944,70.89087354855634
20728,-157.91151_21.61113,366.66866591867347
20729,-157.91154_21.60969,221.53535495129998
20730,-157.91056_21.60878,89.24761514825602
20731,-157.91176_21.60851,131.1256545568738
20732,-157.91162_21.60752,41.730380315701396
20733,-157.91204_21.60761,27.788056482202386
20734,-157.90891_21.60759,86.26778767867846
20735,-157.90322_21.60530,316.92349539179605
20736,-157.90283_21.60511,336.82952123036154
20737,-157.88933_21.58732,183.5657453562373
20738,-157.89341_21.58220,346.92224401885284
20739,-157.88685_21.58071,111.38403316325778
20740,-157.89011_21.57639,193.74086036966042
20741,-157.88018_21.57506,193.5633203003513
20742,-157.87512_21.56663,1228.3303914084374
20743,-157.88021_21.57434,233.87704826237945
20744,-157.88031_21.57461,207.17538661152284
20745,-157.86096_21.55849,1314.889883628782
20746,-157.86104_21.55777,1270.5655518671178
20747,-157.85667_21.55611,1515.8465737875558
20748,-157.85588_21.55583,1441.5872298021604
20749,-157.85469_21.55718,1498.9717034140826
20750,-157.85522_21.55646,1459.3408470865943
20751,-157.85495_21.55619,1418.881954986477
20752,-157.85414_21.55456,1221.4111141100889
20753,-157.85511_21.55465,1289.1209621103517
20754,-157.85529_21.55411,1253.8423038811536
20755,-157.85236_21.55464,1136.559467925919
20756,-157.85173_21.55427,1072.5159035359152
20757,-157.85157_21.55355,992.7517950111198
20758,-157.85089_21.55354,964.5012183003633
20759,-157.85088_21.55264,871.4134376065507
20760,-157.84920_21.55118,661.2713052525442
20761,-157.84685_21.54593,89.54629268484602
20762,-157.84846_21.54567,98.89198977440597
20763,-157.85808_21.55549,1481.2754650748627
20764,-157.85596_21.55403,1292.793590977771
20765,-157.85265_21.55382,1071.4455946422036
20766,-157.85368_21.55257,1015.6730129141375
20767,-157.84762_21.54991,497.23438831622116
20768,-157.84786_21.54946,448.6179950419194
20769,-157.84759_21.54692,167.1675675873993
20770,-157.84736_21.54566,32.059442483852294
20771,-157.84669_21.54529,19.788595686264586
20772,-157.85167_21.55553,1199.6695106887282
20773,-158.03160_21.68117,637.3144507146728
20774,-158.03204_21.68090,690.1569023376596
20775,-158.03160_21.68071,676.1959334285335
20776,-158.03178_21.68063,695.7780604071602
20777,-158.03736_21.68012,564.1455435624462
20778,-158.03769_21.67994,556.8297114024448
20779,-158.03681_21.67966,499.7529037858607
20780,-158.03794_21.67967,539.4631910444745
20781,-158.03056_21.68206,492.0661484199663
20782,-158.03117_21.68171,563.1068261686606
20783,-158.03093_21.68143,570.7109419962499
20784,-158.03146_21.68044,691.4643683804455
20785,-158.03466_21.68001,533.8280357095241
20786,-158.03547_21.68010,534.7692535737541
20787,-158.03531_21.67992,515.550235321214
20788,-158.03606_21.67975,496.6381226351298
20789,-158.03371_21.67919,477.4301271034457
20790,-158.03597_21.67966,485.84305230852584
20791,-158.03502_21.67938,458.7555055918122
20792,-158.03520_21.67947,466.53088948953933
20793,-158.03424_21.67919,457.4308750274969
20794,-158.03662_21.67921,446.4250404333042
20795,-158.03477_21.67875,394.4603796988585
20796,-158.03432_21.67874,407.49189428529945
20797,-158.03526_21.67866,376.44355804053725
20798,-158.03726_21.67867,410.1030883285832
20799,-158.03713_21.67813,349.4495415478557
20800,-158.03706_21.67786,319.2629075935492
20801,-158.04630_21.66915,659.3473681997821
20802,-158.03754_21.67325,23.769019993920036
20803,-158.04034_21.67309,153.69449777053086
20804,-158.03937_21.67290,76.68154830086522
20805,-158.03883_21.67208,22.28864624057502
20806,-158.03547_21.67803,304.91707191131763
20807,-158.03583_21.67767,265.20099973985407
20808,-158.03465_21.67685,201.92279439005185
20809,-158.03785_21.67126,157.79451247943751
20810,-158.05232_21.66358,1506.5647233175855
20811,-158.05262_21.66322,1555.046897168723
20812,-158.05572_21.66044,1996.2742224368478
20813,-158.05662_21.65972,2118.0287981604283
20814,-158.05585_21.65926,2087.39591077936
20815,-158.05891_21.65594,1820.3659328879398
20816,-158.05890_21.65675,1910.3966053118577
20817,-158.05928_21.65630,1860.2434018598929
20818,-158.05914_21.65612,1840.1953039220564
20819,-158.06068_21.65495,1717.320384937728
20820,-158.06081_21.65477,1698.749023282998
20821,-158.06037_21.65486,1704.72011331726
20822,-158.06023_21.65477,1693.7716282550523
20823,-158.05241_21.66222,1604.0095423113908
20824,-158.05405_21.66079,1836.309842933951
20825,-158.05477_21.66007,1944.489345791157
20826,-158.04782_21.65145,1316.0101507977479
20827,-158.04568_21.65026,1155.2659291563273
20828,-158.04511_21.64981,1103.1801273558142
20829,-158.05375_21.64715,1019.4292206464183
20830,-158.05237_21.64687,1081.6853275888727
20831,-158.05032_21.64640,905.1124346991825
20832,-158.04699_21.64078,219.55967882777847
20833,-158.05688_21.65584,1825.3703514850654
20834,-158.05466_21.65420,1695.0429695094322
20835,-158.05316_21.65419,1743.8165824437926
20836,-158.06079_21.65405,1618.837698196376
20837,-158.06120_21.65297,1504.7781763906833
20838,-158.06104_21.65288,1492.5831932849178
20839,-158.06134_21.65279,1487.012474698096
20840,-158.06112_21.65261,1463.906515292387
20841,-158.05524_21.65230,1476.8518978986563
20842,-158.05135_21.65228,1522.6415452641727
20843,-158.06134_21.65243,1447.4689933466468
20844,-158.06142_21.65216,1419.11315261357
20845,-158.05817_21.65115,1294.3373527357269
20846,-158.05070_21.65128,1394.1624330260413
20847,-158.06104_21.65143,1333.8930288542313
20848,-158.04950_21.65092,1308.9866579559505
20849,-158.05377_21.65004,1296.7366734429777
20850,-158.05307_21.64985,1312.242819528051
20851,-158.05271_21.64976,1321.8080051637398
20852,-158.04967_21.64974,1195.1523639087773
20853,-158.04182_21.64879,1042.4118455418375
20854,-158.06098_21.64908,1075.7721624519534
20855,-158.03550_21.64614,912.8913479938188
20856,-158.04536_21.64845,953.7649289508697
20857,-158.04484_21.64854,963.2528354873897
20858,-158.05661_21.64734,910.1003745674001
20859,-158.05554_21.64743,957.7376029338319
20860,-158.04916_21.64757,954.1865464127279
20861,-158.06231_21.64801,993.152501748567
20862,-158.04392_21.64709,811.0889633430073
20863,-158.04551_21.64692,784.6344363359647
20864,-158.04837_21.64675,837.8671763117459
20865,-158.05219_21.64542,957.8613311433501
20866,-158.04273_21.64555,671.4871685395816
20867,-158.05132_21.64523,877.0911865403868
20868,-158.05045_21.64514,806.0474817715775
20869,-158.04447_21.64465,536.2169821910283
20870,-158.06243_21.64494,685.4602424397482
20871,-158.04547_21.64475,544.8353780915933
20872,-158.04700_21.64449,551.7083603896546
20873,-158.06287_21.64485,699.8897087405866
20874,-158.04545_21.64385,444.9333771644579
20875,-158.04587_21.64367,431.4071468864284
20876,-158.04390_21.64348,417.93268275544494
20877,-158.04348_21.64311,391.2645721022409
20878,-158.04495_21.64303,353.05534815847193
20879,-158.04859_21.64179,418.4023202426328
20880,-158.04213_21.64066,283.22531039402793
20881,-158.03956_21.64011,345.217554545631
20882,-158.03732_21.63955,171.53701554833555
20883,-158.04307_21.63859,207.1694070902296
20884,-158.03570_21.64487,771.663100710659
20885,-158.03423_21.64414,734.3176395238963
20886,-158.04079_21.64409,628.7973170440091
20887,-158.04013_21.64391,660.4998694449238
20888,-158.03941_21.64327,628.9818232473153
20889,-158.03591_21.64234,492.81127112515327
20890,-158.03888_21.64191,469.4014740369616
20891,-158.03581_21.64108,359.7435722947167
20892,-158.03996_21.64074,423.8736209874005
20893,-158.03352_21.63980,395.3951500173362
20894,-158.03732_21.63856,64.59235147581147
20895,-158.03531_21.63810,147.48384856001155
20896,-158.03834_21.67931,523.3410537517398
20897,-158.05297_21.66286,1607.695043265864
20898,-158.06800_21.63693,920.8877801778295
20899,-158.07159_21.63053,891.4282929515313
20900,-158.07156_21.62945,775.4030486856308
20901,-158.07068_21.62935,742.4923433691342
20902,-158.07113_21.62918,733.9953969095681
20903,-158.07071_21.62926,733.3076624590166
20904,-158.07125_21.62845,660.874039448917
20905,-158.07215_21.62810,659.3822451960424
20906,-158.08840_21.61608,462.15895181299993
20907,-158.08475_21.62004,944.8119740623353
20908,-158.07105_21.62764,568.537931633441
20909,-158.07123_21.62755,565.6780377389049
20910,-158.09497_21.61178,410.9219623199653
20911,-158.09423_21.59904,641.1255723608881
20912,-158.07235_21.63027,888.1400942479455
20913,-158.09145_21.61402,440.10795412255857
20914,-158.09161_21.61330,418.7652905156577
20915,-158.10090_21.59230,221.84064886897903
20916,-158.11163_21.57808,95.12362019196595
20917,-158.10856_21.58981,128.86560022443692
20918,-158.10805_21.58918,60.76428743942479
20919,-158.11551_21.58858,328.80912244236373
20920,-158.11393_21.58821,195.2481864909205
20921,-158.11105_21.58811,183.22171842979287
20922,-158.11473_21.58795,221.72454742808827
20923,-158.11450_21.58776,190.48788018048702
20924,-158.11328_21.58740,87.96205460706886
20925,-158.11359_21.58704,67.09778528770482
20926,-158.11591_21.58091,58.161946338584215
20927,-158.11627_21.58046,9.849480390101004
20928,-158.11567_21.58099,85.02536976942484
20929,-158.11898_21.57866,150.8205139985994
20930,-158.11713_21.57594,36.95768216020885
20931,-158.11416_21.57557,54.50400541887023
20932,-158.10647_21.59206,132.94581737793527
20933,-158.10455_21.59214,64.45877937985455
20934,-158.10687_21.58673,21.185679727303008
20935,-158.10446_21.58572,37.334835880330566
20936,-158.10615_21.58194,52.2619134238978
20937,-158.10752_21.57960,88.8493226295995
20938,-158.10780_21.57951,58.76172052648914
20939,-158.10567_21.57941,97.55053191984543
20940,-158.10458_21.57868,128.95644787961788
20941,-158.10944_21.57879,7.429420954152301
20942,-158.10620_21.57878,24.13250702077573
20943,-158.10599_21.57742,71.29651001296294
20944,-158.10857_21.57590,173.12840597897036
20945,-158.10804_21.57599,191.84177598566882
20946,-158.11304_21.57231,77.6940144527698
20947,-158.11171_21.57122,110.03116743515855
20948,-158.11050_21.56787,51.63346591745639
20949,-158.12126_21.57027,367.99542071548586
20950,-158.12100_21.57000,360.8287665889719
20951,-158.12097_21.56919,416.0821500675428
20952,-158.12014_21.56882,394.4949273284677
20953,-158.11867_21.56845,322.40501528047514
20954,-158.12041_21.56846,425.86043271831136
20955,-158.11961_21.56810,339.8266097699118
20956,-158.11917_21.56800,303.606593361246
20957,-158.11994_21.56756,323.0042036319822
20958,-158.11962_21.56647,234.56764311661584
20959,-158.12036_21.56647,307.99435757847783
20960,-158.11176_21.56354,289.7494606914215
20961,-158.11073_21.56344,204.59506948032157
20962,-157.84427_21.47526,461.21888091105836
20963,-157.85053_21.46609,104.01306157593146
20964,-157.85462_21.46486,466.9010722900912
20965,-157.84944_21.46319,290.01741410984266
20966,-157.85468_21.46260,587.0528928934592
20967,-157.84465_21.46515,0.0
20968,-157.79679_21.33192,527.1643903507777
20969,-157.79899_21.33131,305.4938459176783
20970,-157.79881_21.33067,275.5742540860196
20971,-157.79531_21.32920,593.475855074241
20972,-157.80233_21.32962,105.71620591861328
20973,-157.79971_21.32806,187.30224591976673
20974,-157.80018_21.32797,161.7599527670745
20975,-157.79975_21.32788,198.47786416158047
20976,-157.80072_21.32789,146.63102703519067
20977,-157.79981_21.32770,209.39322009929387
20978,-157.80015_21.32770,188.97532859666612
20979,-157.80030_21.32770,181.1344447416664
20980,-157.80044_21.32761,184.4308740427392
20981,-157.79993_21.32761,210.01140067277447
20982,-157.80004_21.32743,220.4008579471832
20983,-157.80020_21.32743,212.89062243619912
20984,-157.80035_21.32734,215.64987858517068
20985,-157.81775_21.34861,193.04676369660604
20986,-157.81770_21.34824,233.2807208432596
20987,-157.82363_21.34711,221.86768721275456
20988,-157.82386_21.34702,246.73938165012558
20989,-157.82404_21.34675,278.83782040061845
20990,-157.86481_21.32698,323.6548220731902
20991,-157.86669_21.32636,363.5747537321621
20992,-157.86343_21.32552,534.0402879782878
20993,-157.86184_21.32262,694.0526252020969
20994,-157.86272_21.32245,767.5305043687863
20995,-157.86235_21.32244,732.2088157812327
20996,-157.86269_21.32236,759.7800748424891
20997,-157.84497_21.33515,303.22091133534315
20998,-157.84735_21.33228,544.9323650419104
20999,-157.85718_21.33099,486.92768047665567
21000,-157.85772_21.32810,716.7701652851639
21001,-157.85970_21.33047,393.3018484315122
21002,-157.86344_21.33031,264.21642113136056
21003,-157.86089_21.33020,393.37622828668435
21004,-157.86110_21.33011,402.07356429917473
21005,-157.86029_21.32957,472.02285905658164
21006,-157.85870_21.32721,768.5074919170806
21007,-157.85927_21.32712,760.1950413677524
21008,-157.86004_21.32532,761.3243384446156
21009,-157.85752_21.32503,622.9079340176382
21010,-157.84875_21.34141,800.6395436585611
21011,-157.85861_21.35512,1849.9895048867347
21012,-157.85082_21.36094,2642.9330205968786
21013,-157.85428_21.35861,2378.5838038613574
21014,-157.86108_21.34764,1502.207038007209
21015,-157.85943_21.35124,1742.9728625309913
21016,-157.85921_21.35115,1766.5521062933246
21017,-157.87823_21.34306,722.5060540309375
21018,-157.87383_21.34194,1100.7042340086168
21019,-157.86647_21.34451,1292.338275772562
21020,-157.87036_21.34011,1167.1527095598078
21021,-157.87109_21.33931,1117.7455301541625
21022,-157.87155_21.33904,1082.0262353927858
21023,-157.87695_21.34133,912.2481143154921
21024,-157.86682_21.32500,514.1091882566711
21025,-157.86626_21.32292,740.6071578442854
21026,-157.87346_21.33905,923.1369628652333
21027,-157.87858_21.33457,202.15845230771146
21028,-157.92764_21.37879,793.8868045730435
21029,-157.90736_21.39574,2367.3017702145034
21030,-157.90707_21.39528,2390.814178183652
21031,-157.94570_21.39616,1137.950450136501
21032,-157.94783_21.39428,1087.4319917201033
21033,-157.90884_21.39231,2187.5256827050184
21034,-157.90886_21.39213,2185.721483493585
21035,-157.90888_21.39195,2184.1009630134126
21036,-157.90811_21.39204,2263.8936196314753
21037,-157.90813_21.39177,2262.642309693722
21038,-157.90608_21.39654,2512.6043553153477
21039,-157.90589_21.39654,2532.27921427836
21040,-157.90665_21.39646,2452.7550472763214
21041,-157.90571_21.39636,2547.473406959734
21042,-157.90663_21.39609,2448.75169416217
21043,-157.90544_21.39600,2568.595948030821
21044,-157.90586_21.39609,2526.709934186677
21045,-157.90626_21.39591,2483.0522866235615
21046,-157.90676_21.39573,2428.589226047389
21047,-157.90601_21.39573,2505.743558347748
21048,-157.90558_21.39573,2550.279637876684
21049,-157.90531_21.39563,2576.597497749397
21050,-157.90646_21.39564,2457.777053582109
21051,-157.90617_21.39555,2487.049192473533
21052,-157.90692_21.39546,2408.3977780852333
21053,-157.90570_21.39546,2533.255237201653
21054,-157.90658_21.39537,2441.711982328913
21055,-157.90529_21.39527,2573.357007679302
21056,-157.90585_21.39519,2514.5550914631963
21057,-157.90659_21.39510,2436.891762255389
21058,-157.90553_21.39500,2544.993522270758
21059,-157.90795_21.39502,2295.698927454789
21060,-157.90594_21.39501,2503.254325031927
21061,-157.90526_21.39500,2572.824587992215
21062,-157.90674_21.39483,2418.5121393246945
21063,-157.90604_21.39483,2491.0911948819603
21064,-157.90563_21.39482,2532.8604405910237
21065,-157.90535_21.39464,2559.685208591668
21066,-157.90689_21.39456,2400.433601785004
21067,-157.90745_21.39456,2342.7140138530367
21068,-157.90539_21.39446,2553.834708820534
21069,-157.90719_21.39438,2367.650860658729
21070,-157.90612_21.39428,2477.362240479581
21071,-157.90690_21.39429,2396.6401876965574
21072,-157.90548_21.39428,2543.1498073605794
21073,-157.90587_21.39419,2502.4634165324196
21074,-157.90645_21.39411,2441.8500036296646
21075,-157.90738_21.39411,2345.12835802518
21076,-157.90561_21.39401,2527.893521085542
21077,-157.90773_21.39393,2307.690389058125
21078,-157.90608_21.39392,2478.306112853126
21079,-157.90668_21.39393,2416.43852668122
21080,-157.90570_21.39374,2516.964272041095
21081,-157.90643_21.39374,2441.082723905964
21082,-157.90619_21.39365,2465.460307463725
21083,-157.90584_21.39356,2500.8786111895183
21084,-157.90640_21.39347,2442.4371531162014
21085,-157.90786_21.39348,2291.5905925023435
21086,-157.90561_21.39347,2524.3633853732017
21087,-157.90678_21.39329,2402.5705189593577
21088,-157.90605_21.39329,2478.5268548478853
21089,-157.90656_21.39311,2424.826197501293
21090,-157.90732_21.39276,2345.850980150109
21091,-157.90711_21.39321,2368.196163065237
21092,-157.90577_21.39311,2506.804347304136
21093,-157.90634_21.39311,2447.8197878254396
21094,-157.90801_21.39312,2274.8739825693515
21095,-157.90702_21.39293,2377.2630504334343
21096,-157.90671_21.39284,2409.0388369483794
21097,-157.90790_21.39276,2284.844708390422
21098,-157.90824_21.39267,2249.6920879209565
21099,-157.90645_21.39248,2435.570647733483
21100,-157.90808_21.39249,2266.5309927391536
21101,-157.90790_21.39231,2285.5480734374473
21102,-157.90729_21.39176,2349.6215455755287
21103,-157.90779_21.39167,2298.9661121374093
21104,-157.90754_21.39167,2324.956179792186
21105,-157.90664_21.39230,2415.577889786452
21106,-157.90686_21.39212,2393.752152655897
21107,-157.90837_21.39141,2240.282717148176
21108,-157.90815_21.39123,2264.333564450509
21109,-157.90839_21.39114,2239.979651466217
21110,-157.90868_21.39087,2212.156718601849
21111,-157.90803_21.39484,2285.34333845557
21112,-157.90809_21.39466,2277.126985221557
21113,-157.90813_21.39439,2270.063995893538
21114,-157.90824_21.39403,2255.5925644867425
21115,-157.90834_21.39385,2244.119299041662
21116,-157.90846_21.39367,2230.814422503146
21117,-157.90860_21.39340,2214.165682876475
21118,-157.90870_21.39322,2203.280416756465
21119,-157.90885_21.39268,2186.6820947031547
21120,-157.90896_21.39177,2176.6661660960112
21121,-157.90907_21.39168,2166.022550827303
21122,-157.91832_21.39382,1212.371306011808
21123,-157.94167_21.38828,467.23546604020777
21124,-157.90784_21.39529,2311.5219651061607
21125,-157.94636_21.38759,463.1162857441408
21126,-157.94637_21.38704,414.0436583605388
21127,-157.94658_21.38614,348.42367114934325
21128,-157.94410_21.41214,978.6342338047044
21129,-157.97755_21.39230,74.83663503098707
21130,-157.97722_21.39211,52.53279305874342
21131,-157.99393_21.47641,1351.2631680717955
21132,-157.99823_21.47427,1632.1206622835352
21133,-157.99705_21.47363,1683.8630906263809
21134,-157.99833_21.47346,1722.5343443839358
21135,-157.99709_21.47228,1833.1801182130523
21136,-157.99681_21.47146,1919.5462656789211
21137,-157.99977_21.46949,2182.2828365135483
21138,-158.00682_21.44478,1687.5399335963473
21139,-158.00681_21.44433,1697.7027899305006
21140,-158.00706_21.44343,1693.0539793431415
21141,-157.99890_21.40688,428.68593048179815
21142,-158.02381_21.38281,1070.2716649281942
21143,-158.03048_21.40580,558.5662215036946
21144,-158.03155_21.40544,643.6266115204857
21145,-158.03191_21.40536,671.3716342765663
21146,-158.03264_21.40518,608.5137474863589
21147,-158.02941_21.40435,548.9869568827858
21148,-158.03258_21.40428,632.1390725353027
21149,-158.03132_21.40364,760.9556547385981
21150,-158.02938_21.40344,577.0741242106767
21151,-158.03062_21.40336,700.7211587842891
21152,-158.03038_21.40273,705.0690009305039
21153,-158.02210_21.40169,92.01619027931213
21154,-158.02206_21.36320,208.49646214103748
21155,-158.16883_21.43347,30.437885361015468
21156,-158.22771_21.47928,653.3547193506836
21157,-158.22524_21.47837,397.24603352479346
21158,-158.16361_21.46497,451.9012497755514
21159,-158.16245_21.46451,372.58303023932604
21160,-158.16425_21.46443,537.8003552699512
21161,-158.16630_21.46327,784.8988503411674
21162,-158.19704_21.45764,830.8327782319645
21163,-158.23059_21.48264,1040.6024278242212
21164,-158.23048_21.48246,1021.6124668862719
21165,-158.23035_21.48228,1001.8807035237662
21166,-158.22933_21.48128,864.1207631486427
21167,-158.22916_21.48110,840.8480329952063
21168,-158.22883_21.48091,802.4606852812434
21169,-158.22854_21.48064,765.3354729112765
21170,-158.22802_21.48001,695.8578900677344
