,Uid,dist2_Streams_m
108,-159.50880_21.92786,41.69976869866448
109,-159.50859_21.92861,46.62811591182575
110,-159.45177_21.87975,1604.7151870416876
111,-159.45177_21.87992,1599.6252154339634
112,-159.45177_21.88185,1550.590789868943
113,-159.38512_22.05583,29.368080396064304
114,-159.51845_21.92063,375.5846713020722
115,-159.51925_21.92001,481.5202567592592
116,-159.52047_21.91920,633.7093383920076
117,-159.52030_21.91874,638.0311402381012
118,-159.51776_21.91929,447.1100443470143
119,-159.51954_21.91858,624.7080810136619
120,-159.51164_21.93200,158.0299120584909
121,-159.51151_21.92590,207.34499572505257
122,-159.51273_21.93431,57.844784252924974
123,-159.51511_21.90538,293.0849359600008
124,-159.51499_21.91045,347.6743635607245
125,-159.50299_21.89127,7.408811675054411
126,-159.49600_21.91675,513.3557541946013
127,-159.36710_21.94991,290.7207606060382
128,-159.36468_21.94992,295.74652445193965
129,-159.36119_22.06893,211.39301207971548
130,-159.35793_22.07420,143.92021086438638
131,-159.37643_22.06850,132.36557522778327
132,-159.50424_22.20029,196.7180620805093
133,-159.52480_21.92646,722.7033383153876
134,-159.36098_22.09525,370.79902199837653
135,-159.40721_22.20951,423.9375451589133
136,-159.40493_22.20951,408.069660691973
137,-159.59202_21.90737,19.319687712977565
138,-159.57640_21.91292,504.69870498846143
139,-159.57636_21.91240,551.9990449082874
140,-159.48383_21.92892,235.5298881553732
141,-159.48387_21.93322,112.39825138858333
142,-159.48746_21.92794,194.74906483313717
143,-159.46495_21.90098,85.43371978704494
144,-159.46569_21.89698,117.34142389023731
145,-159.36893_22.05846,214.08619078788442
146,-159.37505_22.06224,153.7538012973094
147,-159.37857_22.10330,197.6524062180032
148,-159.37211_22.10006,95.4439286613325
149,-159.35870_22.09503,396.2306552437332
150,-159.53453_21.92483,570.52477424358
151,-159.53184_21.92483,670.532717083702
152,-159.53294_21.92468,601.6726816704105
153,-159.53312_21.92452,578.0491871149533
154,-159.53359_21.92372,476.6778840126425
155,-159.50135_21.91961,168.5412759936347
156,-159.37047_21.97158,51.280655086368256
157,-159.33046_22.09841,375.93887300783933
158,-159.32899_22.09849,224.06102444163528
159,-159.33000_22.09719,312.8431798185422
160,-159.32940_22.09696,329.4585797114745
161,-159.49760_22.20521,284.5651137478532
162,-159.36957_21.96902,242.24598413325282
163,-159.37298_21.96909,425.0111300182592
164,-159.37423_21.96848,566.2528957569833
165,-159.37394_22.07696,140.194273225219
166,-159.53528_21.92314,377.5434570854503
167,-159.53577_21.92187,241.15873946043357
168,-159.51631_21.92111,196.6033418530442
169,-159.52282_21.92123,655.0202361040809
170,-159.52370_21.92231,678.0438786732082
171,-159.52535_21.92233,834.7954553919502
172,-159.51468_21.90881,381.39273521650256
173,-159.52080_21.91824,561.487877896692
174,-159.52042_21.91991,575.654558285212
175,-159.51742_21.94186,334.12848841785325
176,-159.52450_21.93290,492.0367692621716
177,-159.52142_21.93109,431.0216366316726
178,-159.51795_21.93557,251.1364840728446
179,-159.51922_21.93679,328.12369844942685
180,-159.51953_21.93076,239.24149420552456
181,-159.52418_21.93075,686.0016799008606
182,-159.52635_21.93485,218.67103654595346
183,-159.52963_21.92778,863.3221490490474
184,-159.52883_21.92869,755.4877876638827
185,-159.52926_21.92623,954.9870049035585
186,-159.52319_21.92624,556.4657902223188
187,-159.52307_21.92603,541.0579853734977
188,-159.50036_21.92168,80.8781516705163
189,-159.49476_21.92207,41.961446848385854
190,-159.49520_21.92704,439.16723476657893
191,-159.49985_21.92335,163.52441108747735
192,-159.50734_21.92960,52.36585333201829
193,-159.50673_21.92727,172.68122676598995
194,-159.50772_21.92676,105.0312796962818
195,-159.50636_21.92970,145.27246596434037
196,-159.49910_21.92012,77.20218777737884
197,-159.47076_21.87967,181.66635545674993
198,-159.49802_21.91770,356.6988785430431
199,-159.50074_21.91520,423.6178609141642
200,-159.46883_21.90542,15.434237716903448
201,-159.47923_21.90767,559.5513991846992
202,-159.48030_21.91804,7.171006042781004
203,-159.48569_21.92118,215.48234096898318
204,-159.48485_21.92063,116.59671489376629
205,-159.39778_21.96219,155.4758260768893
206,-159.33523_22.05256,22.122911920628468
207,-159.33678_22.05396,219.07041323444588
208,-159.33479_22.05301,46.52601239277213
209,-159.33038_22.09477,116.54533535941128
210,-159.33033_22.09495,124.88446763047656
211,-159.32516_22.09537,323.4634372886025
212,-159.48302_21.93034,154.0765808362259
213,-159.46351_21.90626,142.8757021699839
214,-159.46051_21.90991,38.28763373169142
215,-159.46010_21.90947,72.02919958324836
216,-159.46311_21.89798,166.04621633506906
217,-159.46700_21.90195,51.85166093877978
218,-159.45078_21.88083,1672.7165035605954
219,-159.46052_21.90751,108.98849245958185
220,-159.45967_21.90550,287.2877011174767
221,-159.45789_21.90466,377.3320500244574
222,-159.45797_21.90250,583.1999307328737
223,-159.37173_21.96630,546.9187435838282
224,-159.37083_21.96743,443.2526227735038
225,-159.36997_21.96570,390.87496188191625
226,-159.33765_22.04776,32.41653986394941
227,-159.33595_22.05378,174.66758362769855
228,-159.33662_22.05546,368.9724270845929
229,-159.33779_22.05717,520.4706732411132
230,-159.33871_22.05588,490.22694765342925
231,-159.33703_22.05725,525.5561475585928
232,-159.33925_22.05708,526.78644560104
233,-159.34019_22.05863,375.90955543048307
234,-159.34410_22.05816,428.8186871797688
235,-159.34401_22.05846,459.0253291213957
236,-159.34498_22.05860,396.7220084533653
237,-159.34451_22.05947,424.96315729610825
238,-159.34200_22.05649,532.740641463036
239,-159.34218_22.05805,489.0224070111184
240,-159.34179_22.05778,508.4521603917366
241,-159.34211_22.05439,513.4728158373921
242,-159.34261_22.05332,406.73381887376996
243,-159.34472_22.05401,270.3134007803923
244,-159.34554_22.05395,187.0871059704868
245,-159.34631_22.05431,102.86311599264916
246,-159.34559_22.05489,150.8635617640227
247,-159.37237_22.05323,242.55041423545484
248,-159.37658_22.05647,207.6390057918056
249,-159.37595_22.05653,179.9130786351581
250,-159.36311_22.04779,122.60449943971692
251,-159.36611_22.04912,51.94620887936734
252,-159.38219_22.05554,202.16463401209174
253,-159.38786_22.05697,86.66848823906294
254,-159.37812_22.06226,98.8283091450016
255,-159.36393_22.08856,377.52896038281136
256,-159.36191_22.06867,140.9864157665639
257,-159.37382_22.06840,32.75043199025996
258,-159.36248_22.07141,280.3813839218557
259,-159.36313_22.07064,183.91913691415402
260,-159.36211_22.06667,189.34516469039448
261,-159.37278_22.09805,39.17566240489378
262,-159.37169_22.09644,125.27535514561464
263,-159.31743_22.06838,224.6960362080647
264,-159.31870_22.06885,217.52636804790956
265,-159.31914_22.06883,243.54687704769242
266,-159.32037_22.07372,187.273962988198
267,-159.32021_22.08645,333.3946165040481
268,-159.32028_22.08603,292.7260282460261
269,-159.32403_22.08845,167.56301442978247
270,-159.36064_22.09479,360.4784482841472
271,-159.33077_22.09798,358.354146637058
272,-159.33934_22.09951,390.34785856706026
273,-159.32996_22.09665,267.2308938986697
274,-159.32820_22.09546,330.23363121584856
275,-159.33044_22.09558,148.60554022220956
276,-159.31760_22.08845,677.2924605319203
277,-159.31499_22.08728,679.6516059881393
278,-159.31550_22.09116,502.75081174596323
279,-159.31540_22.08846,700.0882131236011
280,-159.31931_22.08548,327.3690162781422
281,-159.31787_22.08639,506.96966100425806
282,-159.32072_22.08944,481.3515167859383
283,-159.33379_22.10044,353.0525271129506
284,-159.33618_22.10108,253.38173804737374
285,-159.33579_22.10099,276.06311477280116
286,-159.32215_22.09409,434.60348907146624
287,-159.32212_22.09229,465.7642386007465
288,-159.32226_22.09163,417.7774348053489
289,-159.32009_22.09172,629.7114885069839
290,-159.31976_22.09249,590.7605649866651
291,-159.31950_22.09297,537.8395233711349
292,-159.31944_22.09319,514.0652694797055
293,-159.33510_22.09714,411.5101441461658
294,-159.33200_22.09586,107.2969700227002
295,-159.33314_22.09444,127.8904121732954
296,-159.33351_22.09532,168.22632702175983
297,-159.33458_22.09644,322.57028381654743
298,-159.33320_22.09940,424.5660185138691
299,-159.33305_22.09878,447.6853003073791
300,-159.32700_22.09494,379.0460611328381
301,-159.32618_22.09388,372.66945956403276
302,-159.32634_22.09424,389.0597288996886
303,-159.32558_22.09240,260.23441406444636
304,-159.30698_22.10520,524.2137537453351
305,-159.30537_22.10228,749.873078675424
306,-159.30841_22.14604,77.74396213514272
307,-159.30468_22.14584,338.69440859553026
308,-159.30687_22.15147,204.58008545072377
309,-159.30904_22.13688,698.7798508570404
310,-159.30390_22.13658,1113.4077439607988
311,-159.30256_22.13767,1182.6051049670575
312,-159.30237_22.13805,1160.4842601130192
313,-159.30476_22.13791,1012.6462587592029
314,-159.30315_22.14084,865.6102551359062
315,-159.30141_22.14017,1036.6761197245007
316,-159.30121_22.14034,1033.6202931070272
317,-159.31679_22.15800,152.75692383920926
318,-159.34168_22.18827,190.99307933418453
319,-159.33321_22.19253,132.40289865091387
320,-159.37847_22.19782,32.10706450177979
321,-159.35821_22.19956,118.0324338844592
322,-159.39419_22.21981,728.5191505911902
323,-159.40835_22.20940,438.0012499410887
324,-159.41017_22.20639,310.3199060052372
325,-159.40911_22.21017,545.5874423437931
326,-159.40489_22.21235,545.9500175982887
327,-159.40516_22.21096,482.35216961808317
328,-159.40911_22.20396,106.26548816014984
329,-159.40404_22.21011,338.17758271119106
330,-159.40400_22.20969,318.7735944890821
331,-159.40537_22.20894,388.9756483299624
332,-159.40469_22.20777,287.4306578620676
333,-159.40855_22.20770,277.79019025785027
334,-159.40888_22.20724,263.1459610956212
335,-159.40599_22.20675,139.4030115581865
336,-159.50530_22.20095,167.75756780754577
337,-159.57488_22.22320,121.30389066228851
338,-159.40798_22.21438,769.8431462403327
339,-159.40833_22.21361,777.5533337791372
340,-159.43192_22.21479,308.3127150132829
341,-159.45543_22.22546,655.1462403756536
342,-159.49614_22.20425,150.86454616532134
343,-159.49543_22.20661,40.90796075378967
344,-159.55012_22.20986,123.25507545147448
345,-159.54394_22.21218,3.4967994118377512
346,-159.54703_22.22181,1066.958368996173
347,-159.54674_22.22329,1210.7682745461916
348,-159.55117_22.22221,1301.06452847616
349,-159.55194_22.22324,1347.0912698457546
350,-159.54672_22.22050,919.9101179885209
351,-159.54536_22.21996,816.8604482905703
352,-159.52538_21.90654,111.25977597489445
353,-159.72647_21.97268,1195.1074933480454
354,-159.72606_21.97265,1178.2238710858721
355,-159.71604_21.96934,1030.815622881416
356,-159.57795_21.90986,694.0241533628575
357,-159.72371_21.97278,1076.7182838098197
358,-159.72529_21.97335,1073.4383915173814
359,-159.72505_21.97368,1030.435545384136
360,-159.72349_21.97565,766.8194641665336
361,-159.72235_21.97321,1000.8969408991875
362,-159.72141_21.97430,869.9521426956004
363,-159.72566_21.97264,1161.5637338346603
364,-159.72500_21.97196,1204.5085445071632
365,-159.69396_21.96167,1079.6860454664695
366,-159.69751_21.96055,1328.642376524825
367,-159.67280_21.96372,400.7321247355391
368,-159.72208_21.97059,1216.1899348211773
369,-159.72210_21.97241,1083.9426370529138
370,-159.72135_21.97013,1203.1289383406188
371,-159.72184_21.96995,1251.5594367815027
372,-159.71902_21.96966,1108.5431154627306
373,-159.72099_21.97306,948.9300896223234
374,-159.71703_21.97278,707.0871591637828
375,-159.71388_21.96736,1225.1368150708015
376,-159.70893_21.96316,1683.3908990683728
377,-159.70931_21.96403,1591.426873256969
378,-159.69832_21.96204,1183.4138507939242
379,-159.70313_21.96470,1152.7503155362792
380,-159.70486_21.96507,1249.9229101799665
381,-159.70774_21.96392,1560.4260465566663
382,-159.70778_21.96653,1305.7715785247458
383,-159.70695_21.96504,1420.2821340708042
384,-159.71021_21.96630,1355.5284803096185
385,-159.70468_21.96153,1524.9898091305465
386,-159.70377_21.96132,1488.3000959789028
387,-159.70589_21.96353,1444.8873484283693
388,-159.70763_21.96228,1669.8329807969906
389,-159.58786_21.92058,376.54501140937447
390,-159.50055_22.20288,421.07557656207877
391,-159.35650_22.08605,203.83978269605655
392,-159.52136_21.92770,366.4605021879472
393,-159.34440_22.06119,250.49613538950422
394,-159.34710_22.06137,453.2881071148199
395,-159.34453_22.06097,277.73912298302344
396,-159.34135_22.05896,371.9438092539097
397,-159.34183_22.05893,385.86295185215033
398,-159.37355_22.05420,241.50484656906224
399,-159.37423_22.05259,142.5779257052554
400,-159.37605_22.05446,223.86206428836456
401,-159.37727_22.05570,204.1029388225293
402,-159.38843_22.06114,191.5229959317201
403,-159.38679_22.06107,263.10765154858007
404,-159.39185_22.06289,303.7944370910258
405,-159.39080_22.06277,293.88855672246103
406,-159.66725_21.95768,513.9840334609999
407,-159.65750_21.96444,59.362068178458394
408,-159.56455_21.97204,81.90040338292087
409,-159.58616_21.91903,225.0111917857224
410,-159.58602_21.91855,226.79012823847003
411,-159.58670_21.92002,268.22072081141505
412,-159.58610_21.92079,194.14048431342
413,-159.58640_21.92221,212.64635281305988
414,-159.58692_21.92293,247.12432551152577
415,-159.58811_21.92389,269.3790038323134
416,-159.58739_21.92371,219.08562270670373
417,-159.58721_21.92581,117.6833392077467
418,-159.58723_21.92564,121.30190625454986
419,-159.48584_21.92643,290.0769395747572
420,-159.48571_21.92316,286.3806472650938
421,-159.48700_21.92356,145.51686428276423
422,-159.45949_21.90853,44.594395115080815
423,-159.36748_22.05206,217.8191442453444
424,-159.37043_22.05523,142.94788224134982
425,-159.36979_22.05433,145.10220308869998
426,-159.50732_21.93429,23.83113788919781
427,-159.50574_21.94040,113.38858599423452
428,-159.50480_21.92821,339.10234522199676
429,-159.45109_21.87995,1666.062163571803
430,-159.32489_22.05806,756.2549562130085
431,-159.32532_22.05877,676.5136523427333
432,-159.52006_21.91960,571.921555690074
433,-159.51934_21.91956,525.2576612409365
434,-159.51879_21.91864,568.5101663898051
435,-159.51540_21.93265,149.08081276112915
436,-159.51226_21.93732,212.2736850911576
437,-159.51249_21.90820,259.30207598637986
438,-159.52487_21.90813,190.12687111892967
439,-159.50534_22.20035,116.23366826895737
440,-159.52501_21.92633,744.0899294003136
441,-159.36023_22.10103,262.974496411146
442,-159.36487_22.09652,438.35152401931765
443,-159.36248_22.09615,388.6326187346372
444,-159.35717_22.09665,601.4883714427017
445,-159.40753_22.20912,385.85799992703494
446,-159.40325_22.21157,364.0770601133895
447,-159.57732_21.91312,427.73023993681403
448,-159.57655_21.91440,348.1065549945547
449,-159.57610_21.91491,287.39829056808793
450,-159.57559_21.91308,473.8930841657698
451,-159.57469_21.91388,375.00632575176996
452,-159.57419_21.91434,323.3744695451325
453,-159.37029_21.97140,47.67943196535414
454,-159.37481_21.96887,589.3693207714527
455,-159.36989_21.97046,127.96401854565401
456,-159.37674_21.97925,225.43250191045811
457,-159.34032_22.10461,122.41138561746357
458,-159.49930_22.20367,388.08808011885696
459,-159.49905_22.20387,384.90907346904055
460,-159.37256_21.96830,462.7366191583096
461,-159.53555_21.92232,287.52365138167795
462,-159.53622_21.92272,343.82002820298067
463,-159.51228_21.91677,100.11736273657507
464,-159.51344_21.91629,228.60733142810767
465,-159.52600_21.92479,840.5465145110361
466,-159.53145_21.92218,485.01315875516997
467,-159.52440_21.92260,732.8542122135251
468,-159.52394_21.92463,630.2838129648168
469,-159.52692_21.92037,740.7725933431709
470,-159.52655_21.92046,736.2527928486545
471,-159.52837_21.92326,818.4370685535707
472,-159.51585_21.90435,205.322301683078
473,-159.51599_21.90452,189.48424626604415
474,-159.51613_21.90468,175.16124681595042
475,-159.51844_21.90540,39.578322709712864
476,-159.52229_21.91534,225.42236411633843
477,-159.52283_21.91723,359.63890925709524
478,-159.51859_21.90787,116.04996184064377
479,-159.51760_21.91142,351.1221267815996
480,-159.51614_21.90998,399.3399913860569
481,-159.51816_21.91090,283.05493158129866
482,-159.51407_21.90828,371.85719849945167
483,-159.51485_21.90895,387.4830961549372
484,-159.52371_21.91964,601.9003691086464
485,-159.52361_21.91703,316.0248109267663
486,-159.51870_21.91808,605.1922514376845
487,-159.51457_21.93057,68.08642700708693
488,-159.52059_21.92858,284.591942199159
489,-159.51860_21.93940,225.17677770503968
490,-159.51759_21.93683,186.94628691356363
491,-159.52036_21.93245,424.4813868957579
492,-159.52960_21.93044,572.8252689182989
493,-159.52840_21.92637,1010.7085512825907
494,-159.52754_21.92643,1004.5081731606504
495,-159.49828_21.92269,215.713742860903
496,-159.50058_21.92164,64.21252214286432
497,-159.50156_21.92112,47.04236040156121
498,-159.49691_21.93165,587.1840164853013
499,-159.50698_21.92751,137.409132031742
500,-159.50793_21.92703,84.43702020027648
501,-159.50556_21.91715,33.22312752591924
502,-159.50560_21.91679,52.73374793314432
503,-159.47000_21.87993,100.48234838716226
504,-159.46624_21.89732,165.01674808144423
505,-159.46612_21.89661,167.7530788461479
506,-159.50152_21.91483,357.6574315438545
507,-159.50148_21.91504,354.0727975445653
508,-159.50136_21.91533,357.79810909640435
509,-159.49995_21.91783,330.08596758422743
510,-159.49849_21.91381,599.3896670050714
511,-159.47888_21.96240,74.5636853390907
512,-159.47865_21.91507,194.6843961040236
513,-159.48448_21.91995,99.89240121050031
514,-159.48260_21.91726,134.85673785159887
515,-159.39818_21.96230,141.1336375895034
516,-159.33686_22.05424,251.2454612152046
517,-159.32935_22.09395,125.73683722421772
518,-159.33028_22.09460,125.92880138741577
519,-159.32499_22.09766,74.16762618916884
520,-159.32517_22.09772,67.66666263936686
521,-159.48454_21.92602,235.93804348296885
522,-159.48351_21.93145,166.30232250650397
523,-159.46353_21.90660,114.83415021362407
524,-159.46052_21.91023,31.92986836514828
525,-159.46199_21.90547,307.8957415211265
526,-159.45824_21.90330,523.5850157646836
527,-159.45952_21.90472,372.50760398607207
528,-159.46256_21.88678,349.83624314132607
529,-159.46105_21.88766,422.0730749110185
530,-159.35994_21.96407,201.46677925129012
531,-159.39407_21.96664,222.73461667475647
532,-159.39064_21.96458,164.4434461417611
533,-159.39308_21.96413,220.08943195841098
534,-159.39249_21.96460,224.2699436025627
535,-159.39173_21.96560,90.19980315640696
536,-159.39770_21.96474,45.32872586101714
537,-159.40018_21.96417,108.9038934002952
538,-159.39835_21.96388,104.90434353197298
539,-159.39800_21.96346,92.1170931087452
540,-159.39861_21.96462,131.51015012264756
541,-159.39829_21.96493,89.34129660663666
542,-159.52644_21.91996,679.9833220845238
543,-159.52873_21.92124,703.0909828612438
544,-159.52938_21.92022,617.1578533847598
545,-159.51756_21.90351,122.62988472111284
546,-159.51673_21.90609,200.4503927943591
547,-159.51922_21.90768,53.58670618485282
548,-159.51525_21.90795,454.39899183196854
549,-159.51888_21.91431,427.5951031915725
550,-159.52361_21.91503,104.77505328870436
551,-159.52301_21.91643,270.37847120434355
552,-159.51771_21.90612,145.57341041476323
553,-159.51794_21.91186,333.7940730391562
554,-159.51861_21.91040,211.34590411918046
555,-159.51723_21.91015,311.0034518199861
556,-159.51648_21.91074,411.6584792532638
557,-159.51820_21.91356,427.2472298071512
558,-159.46212_21.89010,237.3164164767802
559,-159.46221_21.88938,233.68930815873696
560,-159.36294_21.95976,220.7382796128416
561,-159.36173_21.96552,177.9654416460876
562,-159.39242_21.96706,63.185835104418345
563,-159.39266_21.96692,90.45917536292649
564,-159.39309_21.96618,166.18790102945758
565,-159.39375_21.96633,215.50850686778102
566,-159.39280_21.96496,210.85646832109768
567,-159.39148_21.96569,73.9808085791852
568,-159.39642_21.96222,107.58492882834612
569,-159.39793_21.96266,157.9041991652446
570,-159.34789_21.95835,466.0150453450398
571,-159.36589_21.96893,43.808213073830174
572,-159.36942_21.97146,20.408245127335164
573,-159.36856_21.97005,101.90445892777649
574,-159.38276_22.05533,205.6641820839723
575,-159.38446_22.05494,42.659052224670795
576,-159.38390_22.05554,85.6558449153128
577,-159.38328_22.05602,155.47861262630596
578,-159.36963_22.05589,35.54882406822876
579,-159.36974_22.05605,34.792238095638034
580,-159.36800_22.05381,29.77178453564524
581,-159.36656_22.05229,131.1818563682487
582,-159.39200_22.06362,324.2695232647156
583,-159.39409_22.06417,304.4274964499468
584,-159.36981_22.05168,226.88709447428573
585,-159.37133_22.05195,161.66263544301242
586,-159.38253_22.05678,253.13734480333636
587,-159.38318_22.05747,187.86950180524246
588,-159.38018_22.06055,38.121903464466435
589,-159.38189_22.05964,99.91861225902257
590,-159.31778_22.09234,588.6393000541144
591,-159.31893_22.09070,711.1888203775967
592,-159.32256_22.09503,340.72625174610727
593,-159.32705_22.09646,229.07386259242745
594,-159.32449_22.09652,190.21381619792425
595,-159.32348_22.09692,161.91505508317178
596,-159.34561_22.10064,143.63916192529737
597,-159.34505_22.10088,148.51405620904782
598,-159.31636_22.09394,366.33763979116
599,-159.31663_22.09241,533.8967058896327
600,-159.31946_22.09375,452.1864787894442
601,-159.31539_22.08435,383.5249620757515
602,-159.33991_22.10113,242.23344107249386
603,-159.35617_22.09831,517.3571545316494
604,-159.32741_22.08296,238.000766505358
605,-159.33347_22.10155,229.2938306552089
606,-159.71158_21.96712,1272.1460613421511
607,-159.71142_21.96702,1286.2759418860753
608,-159.67518_22.10909,197.69182026426967
609,-159.64594_22.13092,126.72186873218635
610,-159.64517_22.13083,120.53134067819927
611,-159.64728_22.12980,5.6459052042149445
612,-159.66082_22.12941,61.212439659158704
613,-159.65768_21.97917,56.062611079316035
614,-159.45989_21.90401,454.09560551942576
615,-159.45898_21.90343,510.78055081488833
616,-159.36152_21.96452,119.51711329569292
617,-159.36286_21.96547,115.470242995188
618,-159.38744_21.94769,209.7691511064449
619,-159.37133_22.05750,27.208787206661228
620,-159.49573_22.20278,52.04776438136618
621,-159.57541_21.91409,360.6652820183762
622,-159.48310_21.92747,118.86459133422524
623,-159.48202_21.92789,39.928268577304245
624,-159.48456_21.92101,102.47977051917009
625,-159.48332_21.93439,36.26211443132422
626,-159.46485_21.89580,51.674226137527725
627,-159.46443_21.90029,54.306525145594684
628,-159.46424_21.90065,79.46989035867404
629,-159.37455_22.10265,174.0934902793723
630,-159.49987_22.20216,315.5320907370676
631,-159.53322_21.92503,626.1290997260794
632,-159.53160_21.92529,726.6241063236686
633,-159.53156_21.92443,650.6842744370091
634,-159.53512_21.92338,404.94753351668487
635,-159.50011_21.92326,137.34854117624545
636,-159.50075_21.91888,220.10322906439214
637,-159.50113_21.91916,203.7791295604476
638,-159.46026_21.89843,368.89142870361223
639,-159.46588_21.90233,64.17901331311074
640,-159.46500_21.90140,39.937864298347016
641,-159.44512_21.87279,2542.656651692312
642,-159.46027_21.90715,127.30270187577408
643,-159.46169_21.90653,242.83836282020062
644,-159.45949_21.90662,162.29199785549926
645,-159.46022_21.90604,240.08881227859828
646,-159.46026_21.90639,204.00514449569854
647,-159.46012_21.90674,162.30520208004748
648,-159.36942_22.05554,40.392667653441094
649,-159.36632_22.05243,102.08618494837285
650,-159.36670_22.05271,109.68569923636444
651,-159.39292_22.06166,191.5196272755787
652,-159.39408_22.06240,174.62841979410885
653,-159.39385_22.06442,341.74457164559516
654,-159.38154_22.05980,81.04343796192016
655,-159.38436_22.05781,93.94595234010059
656,-159.31832_22.06445,668.5106477333876
657,-159.38134_22.07800,213.720077305875
658,-159.35714_22.08599,198.1291535894964
659,-159.36917_22.07545,289.5590843498651
660,-159.34791_21.95821,468.543419677338
661,-159.37389_21.97079,414.1882148409082
662,-159.36867_21.97128,56.35247485825279
