,Uid,Wave_pwr
79,-159.58844_21.92623,4.88545084
80,-159.58862_21.92508,4.88545084
81,-159.39097_22.21195,20.4937648773
82,-159.50072_22.20278,9.11382102966
83,-159.36808_22.08363,3.86358594894
84,-159.36346_22.07411,9.08912467957
85,-159.34431_22.06002,7.0993309021
86,-159.37350_22.05443,5.92819213867
87,-159.37729_22.05450,5.92819213867
88,-159.38927_22.06084,5.92819213867
89,-159.65988_21.96372,3.24612593651
90,-159.66848_21.95420,3.24612593651
91,-159.58776_21.91989,4.88545084
92,-159.58579_21.91928,4.88545084
93,-159.58606_21.92096,4.88545084
94,-159.58791_21.92200,4.88545084
95,-159.58669_21.92353,4.88545084
96,-159.58617_21.92327,4.88545084
97,-159.58758_21.92496,4.88545084
98,-159.58958_21.92102,4.88545084
99,-159.59720_21.90418,4.88545084
100,-159.48529_21.92467,3.90333509445
101,-159.46462_21.92893,4.83999919891
102,-159.52488_21.90488,4.01088190079
103,-159.36804_22.05262,5.92819213867
104,-159.36719_22.05222,5.92819213867
105,-159.37190_22.05489,5.92819213867
106,-159.50775_21.93643,5.33740091324
107,-159.50844_21.93401,5.33740091324
108,-159.50880_21.92786,5.33740091324
109,-159.50859_21.92861,5.33740091324
110,-159.45177_21.87975,8.47873306274
111,-159.45177_21.87992,8.47873306274
112,-159.45177_21.88185,8.47873306274
113,-159.38512_22.05583,6.42365789413
114,-159.51845_21.92063,5.61168193817
115,-159.51925_21.92001,5.61168193817
116,-159.52047_21.91920,4.01088190079
117,-159.52030_21.91874,5.61168193817
118,-159.51776_21.91929,5.61168193817
119,-159.51954_21.91858,5.61168193817
120,-159.51164_21.93200,5.55868005753
121,-159.51151_21.92590,5.55868005753
122,-159.51273_21.93431,5.55868005753
123,-159.51511_21.90538,5.61168193817
124,-159.51499_21.91045,5.61168193817
125,-159.50299_21.89127,4.76383113861
126,-159.49600_21.91675,4.76383113861
127,-159.36710_21.94991,9.57316684723
128,-159.36468_21.94992,9.57316684723
129,-159.36119_22.06893,7.0993309021
130,-159.35793_22.07420,6.91297388077
131,-159.37643_22.06850,7.0993309021
132,-159.50424_22.20029,9.11382102966
133,-159.52480_21.92646,4.01088190079
134,-159.36098_22.09525,8.98219871521
135,-159.40721_22.20951,26.6937770844
136,-159.40493_22.20951,26.6937770844
137,-159.59202_21.90737,5.27162122726
138,-159.57640_21.91292,3.83064508438
139,-159.57636_21.91240,3.83064508438
140,-159.48383_21.92892,3.90333509445
141,-159.48387_21.93322,3.90333509445
142,-159.48746_21.92794,3.90333509445
143,-159.46495_21.90098,4.78690385818
144,-159.46569_21.89698,4.78690385818
145,-159.36893_22.05846,6.42365789413
146,-159.37505_22.06224,6.42365789413
147,-159.37857_22.10330,3.86358594894
148,-159.37211_22.10006,3.86358594894
149,-159.35870_22.09503,8.98219871521
150,-159.53453_21.92483,4.63025999069
151,-159.53184_21.92483,4.66231822968
152,-159.53294_21.92468,4.66231822968
153,-159.53312_21.92452,4.66231822968
154,-159.53359_21.92372,4.66231822968
155,-159.50135_21.91961,4.76383113861
156,-159.37047_21.97158,9.57316684723
157,-159.33046_22.09841,9.94685459137
158,-159.32899_22.09849,9.94685459137
159,-159.33000_22.09719,9.94685459137
160,-159.32940_22.09696,9.94685459137
161,-159.49760_22.20521,9.11382102966
162,-159.36957_21.96902,9.57316684723
163,-159.37298_21.96909,9.57316684723
164,-159.37423_21.96848,9.57316684723
165,-159.37394_22.07696,6.42365789413
166,-159.53528_21.92314,4.63025999069
167,-159.53577_21.92187,5.34467697144
168,-159.51631_21.92111,5.61168193817
169,-159.52282_21.92123,4.01088190079
170,-159.52370_21.92231,4.01088190079
171,-159.52535_21.92233,4.01088190079
172,-159.51468_21.90881,5.61168193817
173,-159.52080_21.91824,5.61168193817
174,-159.52042_21.91991,4.01088190079
175,-159.51742_21.94186,5.61168193817
176,-159.52450_21.93290,4.01088190079
177,-159.52142_21.93109,4.01088190079
178,-159.51795_21.93557,5.61168193817
179,-159.51922_21.93679,5.61168193817
180,-159.51953_21.93076,5.61168193817
181,-159.52418_21.93075,4.01088190079
182,-159.52635_21.93485,4.31909513474
183,-159.52963_21.92778,4.31909513474
184,-159.52883_21.92869,4.31909513474
185,-159.52926_21.92623,4.31909513474
186,-159.52319_21.92624,4.01088190079
187,-159.52307_21.92603,4.01088190079
188,-159.50036_21.92168,4.76383113861
189,-159.49476_21.92207,4.13257312775
190,-159.49520_21.92704,4.13257312775
191,-159.49985_21.92335,4.33272218704
192,-159.50734_21.92960,5.33740091324
193,-159.50673_21.92727,4.76383113861
194,-159.50772_21.92676,5.33740091324
195,-159.50636_21.92970,4.76383113861
196,-159.49910_21.92012,4.33272218704
197,-159.47076_21.87967,4.78690385818
198,-159.49802_21.91770,4.33272218704
199,-159.50074_21.91520,4.76383113861
200,-159.46883_21.90542,4.83999919891
201,-159.47923_21.90767,3.90333509445
202,-159.48030_21.91804,3.90333509445
203,-159.48569_21.92118,3.90333509445
204,-159.48485_21.92063,3.90333509445
205,-159.39778_21.96219,9.57316684723
206,-159.33523_22.05256,6.42365789413
207,-159.33678_22.05396,6.42365789413
208,-159.33479_22.05301,6.42365789413
209,-159.33038_22.09477,9.94685459137
210,-159.33033_22.09495,9.94685459137
211,-159.32516_22.09537,9.94685459137
212,-159.48302_21.93034,3.90333509445
213,-159.46351_21.90626,4.78690385818
214,-159.46051_21.90991,4.78690385818
215,-159.46010_21.90947,4.78690385818
216,-159.46311_21.89798,4.78690385818
217,-159.46700_21.90195,4.83999919891
218,-159.45078_21.88083,8.47873306274
219,-159.46052_21.90751,4.58416318893
220,-159.45967_21.90550,4.58416318893
221,-159.45789_21.90466,4.58416318893
222,-159.45797_21.90250,4.58416318893
223,-159.37173_21.96630,9.57316684723
224,-159.37083_21.96743,9.57316684723
225,-159.36997_21.96570,9.57316684723
226,-159.33765_22.04776,6.42365789413
227,-159.33595_22.05378,6.42365789413
228,-159.33662_22.05546,7.0993309021
229,-159.33779_22.05717,7.0993309021
230,-159.33871_22.05588,6.42365789413
231,-159.33703_22.05725,7.0993309021
232,-159.33925_22.05708,7.0993309021
233,-159.34019_22.05863,7.0993309021
234,-159.34410_22.05816,7.0993309021
235,-159.34401_22.05846,7.0993309021
236,-159.34498_22.05860,7.0993309021
237,-159.34451_22.05947,7.0993309021
238,-159.34200_22.05649,6.42365789413
239,-159.34218_22.05805,7.0993309021
240,-159.34179_22.05778,7.0993309021
241,-159.34211_22.05439,6.42365789413
242,-159.34261_22.05332,6.42365789413
243,-159.34472_22.05401,6.42365789413
244,-159.34554_22.05395,6.42365789413
245,-159.34631_22.05431,6.42365789413
246,-159.34559_22.05489,6.42365789413
247,-159.37237_22.05323,5.92819213867
248,-159.37658_22.05647,6.42365789413
249,-159.37595_22.05653,6.42365789413
250,-159.36311_22.04779,5.92819213867
251,-159.36611_22.04912,5.92819213867
252,-159.38219_22.05554,6.42365789413
253,-159.38786_22.05697,6.42365789413
254,-159.37812_22.06226,6.42365789413
255,-159.36393_22.08856,3.86358594894
256,-159.36191_22.06867,7.0993309021
257,-159.37382_22.06840,7.0993309021
258,-159.36248_22.07141,7.34068202972
259,-159.36313_22.07064,7.34068202972
260,-159.36211_22.06667,7.0993309021
261,-159.37278_22.09805,8.98219871521
262,-159.37169_22.09644,8.98219871521
263,-159.31743_22.06838,6.91297388077
264,-159.31870_22.06885,3.86358594894
265,-159.31914_22.06883,3.86358594894
266,-159.32037_22.07372,3.86358594894
267,-159.32021_22.08645,8.98219871521
268,-159.32028_22.08603,8.98219871521
269,-159.32403_22.08845,8.98219871521
270,-159.36064_22.09479,8.98219871521
271,-159.33077_22.09798,9.94685459137
272,-159.33934_22.09951,9.94685459137
273,-159.32996_22.09665,9.94685459137
274,-159.32820_22.09546,9.94685459137
275,-159.33044_22.09558,9.94685459137
276,-159.31760_22.08845,8.98219871521
277,-159.31499_22.08728,8.98219871521
278,-159.31550_22.09116,9.94685459137
279,-159.31540_22.08846,8.98219871521
280,-159.31931_22.08548,8.98219871521
281,-159.31787_22.08639,8.98219871521
282,-159.32072_22.08944,8.98219871521
283,-159.33379_22.10044,9.94685459137
284,-159.33618_22.10108,9.94685459137
285,-159.33579_22.10099,9.94685459137
286,-159.32215_22.09409,9.94685459137
287,-159.32212_22.09229,9.94685459137
288,-159.32226_22.09163,8.98219871521
289,-159.32009_22.09172,8.98219871521
290,-159.31976_22.09249,9.94685459137
291,-159.31950_22.09297,9.94685459137
292,-159.31944_22.09319,9.94685459137
293,-159.33510_22.09714,9.94685459137
294,-159.33200_22.09586,8.98219871521
295,-159.33314_22.09444,8.98219871521
296,-159.33351_22.09532,8.98219871521
297,-159.33458_22.09644,9.94685459137
298,-159.33320_22.09940,9.94685459137
299,-159.33305_22.09878,9.94685459137
300,-159.32700_22.09494,9.94685459137
301,-159.32618_22.09388,9.94685459137
302,-159.32634_22.09424,9.94685459137
303,-159.32558_22.09240,8.98219871521
304,-159.30698_22.10520,10.4435510635
305,-159.30537_22.10228,10.4435510635
306,-159.30841_22.14604,19.8070697784
307,-159.30468_22.14584,19.8070697784
308,-159.30687_22.15147,19.8070697784
309,-159.30904_22.13688,14.1670455933
310,-159.30390_22.13658,14.930226326
311,-159.30256_22.13767,14.930226326
312,-159.30237_22.13805,14.930226326
313,-159.30476_22.13791,14.930226326
314,-159.30315_22.14084,13.0690498352
315,-159.30141_22.14017,14.1670455933
316,-159.30121_22.14034,14.1670455933
317,-159.31679_22.15800,27.4779510498
318,-159.34168_22.18827,20.3695793152
319,-159.33321_22.19253,20.3695793152
320,-159.37847_22.19782,18.7512378693
321,-159.35821_22.19956,19.2385463715
322,-159.39419_22.21981,26.0908641815
323,-159.40835_22.20940,26.6937770844
324,-159.41017_22.20639,26.1144256592
325,-159.40911_22.21017,26.6937770844
326,-159.40489_22.21235,26.6937770844
327,-159.40516_22.21096,26.6937770844
328,-159.40911_22.20396,26.6937770844
329,-159.40404_22.21011,26.6937770844
330,-159.40400_22.20969,26.6937770844
331,-159.40537_22.20894,26.6937770844
332,-159.40469_22.20777,26.6937770844
333,-159.40855_22.20770,26.6937770844
334,-159.40888_22.20724,26.6937770844
335,-159.40599_22.20675,26.6937770844
336,-159.50530_22.20095,9.11382102966
337,-159.57488_22.22320,29.742269516
338,-159.40798_22.21438,26.6937770844
339,-159.40833_22.21361,26.6937770844
340,-159.43192_22.21479,15.936498642
341,-159.45543_22.22546,11.9248838425
342,-159.49614_22.20425,9.11382102966
343,-159.49543_22.20661,9.11382102966
344,-159.55012_22.20986,18.6729221344
345,-159.54394_22.21218,18.6729221344
346,-159.54703_22.22181,22.2200012207
347,-159.54674_22.22329,22.2200012207
348,-159.55117_22.22221,29.5000743866
349,-159.55194_22.22324,29.5000743866
350,-159.54672_22.22050,22.2200012207
351,-159.54536_22.21996,22.2200012207
352,-159.52538_21.90654,4.01088190079
353,-159.72647_21.97268,6.17665910721
354,-159.72606_21.97265,6.17665910721
355,-159.71604_21.96934,4.33727788925
356,-159.57795_21.90986,3.83064508438
357,-159.72371_21.97278,5.43838405609
358,-159.72529_21.97335,5.43838405609
359,-159.72505_21.97368,5.43838405609
360,-159.72349_21.97565,5.43838405609
361,-159.72235_21.97321,5.43838405609
362,-159.72141_21.97430,5.43838405609
363,-159.72566_21.97264,6.17665910721
364,-159.72500_21.97196,5.43838405609
365,-159.69396_21.96167,2.98795199394
366,-159.69751_21.96055,2.98795199394
367,-159.67280_21.96372,2.72087001801
368,-159.72208_21.97059,5.43838405609
369,-159.72210_21.97241,5.43838405609
370,-159.72135_21.97013,5.43838405609
371,-159.72184_21.96995,5.43838405609
372,-159.71902_21.96966,4.33727788925
373,-159.72099_21.97306,5.43838405609
374,-159.71703_21.97278,4.33727788925
375,-159.71388_21.96736,3.9145219326
376,-159.70893_21.96316,3.9145219326
377,-159.70931_21.96403,3.9145219326
378,-159.69832_21.96204,2.98795199394
379,-159.70313_21.96470,5.75505781174
380,-159.70486_21.96507,3.9145219326
381,-159.70774_21.96392,3.9145219326
382,-159.70778_21.96653,3.9145219326
383,-159.70695_21.96504,3.9145219326
384,-159.71021_21.96630,3.9145219326
385,-159.70468_21.96153,5.75505781174
386,-159.70377_21.96132,3.61414694786
387,-159.70589_21.96353,3.9145219326
388,-159.70763_21.96228,3.9145219326
389,-159.58786_21.92058,4.88545084
390,-159.50055_22.20288,9.11382102966
391,-159.35650_22.08605,3.86358594894
392,-159.52136_21.92770,5.61168193817
393,-159.34440_22.06119,7.0993309021
394,-159.34710_22.06137,7.0993309021
395,-159.34453_22.06097,7.0993309021
396,-159.34135_22.05896,7.0993309021
397,-159.34183_22.05893,7.0993309021
398,-159.37355_22.05420,5.92819213867
399,-159.37423_22.05259,5.92819213867
400,-159.37605_22.05446,5.92819213867
401,-159.37727_22.05570,6.42365789413
402,-159.38843_22.06114,6.42365789413
403,-159.38679_22.06107,6.42365789413
404,-159.39185_22.06289,5.92819213867
405,-159.39080_22.06277,6.42365789413
406,-159.66725_21.95768,3.24612593651
407,-159.65750_21.96444,3.24612593651
408,-159.56455_21.97204,3.83064508438
409,-159.58616_21.91903,4.88545084
410,-159.58602_21.91855,4.88545084
411,-159.58670_21.92002,4.88545084
412,-159.58610_21.92079,4.88545084
413,-159.58640_21.92221,4.88545084
414,-159.58692_21.92293,4.88545084
415,-159.58811_21.92389,4.88545084
416,-159.58739_21.92371,4.88545084
417,-159.58721_21.92581,4.88545084
418,-159.58723_21.92564,4.88545084
419,-159.48584_21.92643,3.90333509445
420,-159.48571_21.92316,3.90333509445
421,-159.48700_21.92356,3.90333509445
422,-159.45949_21.90853,4.78690385818
423,-159.36748_22.05206,5.92819213867
424,-159.37043_22.05523,5.92819213867
425,-159.36979_22.05433,5.92819213867
426,-159.50732_21.93429,5.33740091324
427,-159.50574_21.94040,5.33740091324
428,-159.50480_21.92821,4.76383113861
429,-159.45109_21.87995,8.47873306274
430,-159.32489_22.05806,7.34068202972
431,-159.32532_22.05877,7.34068202972
432,-159.52006_21.91960,4.01088190079
433,-159.51934_21.91956,5.61168193817
434,-159.51879_21.91864,5.61168193817
435,-159.51540_21.93265,5.61168193817
436,-159.51226_21.93732,5.55868005753
437,-159.51249_21.90820,5.55868005753
438,-159.52487_21.90813,4.01088190079
439,-159.50534_22.20035,9.11382102966
440,-159.52501_21.92633,4.01088190079
441,-159.36023_22.10103,9.94685459137
442,-159.36487_22.09652,8.98219871521
443,-159.36248_22.09615,8.98219871521
444,-159.35717_22.09665,8.98219871521
445,-159.40753_22.20912,26.6937770844
446,-159.40325_22.21157,26.6937770844
447,-159.57732_21.91312,3.83064508438
448,-159.57655_21.91440,3.83064508438
449,-159.57610_21.91491,3.83064508438
450,-159.57559_21.91308,3.83064508438
451,-159.57469_21.91388,3.83064508438
452,-159.57419_21.91434,3.83064508438
453,-159.37029_21.97140,9.57316684723
454,-159.37481_21.96887,9.57316684723
455,-159.36989_21.97046,9.57316684723
456,-159.37674_21.97925,9.57316684723
457,-159.34032_22.10461,10.4435510635
458,-159.49930_22.20367,9.11382102966
459,-159.49905_22.20387,9.11382102966
460,-159.37256_21.96830,9.57316684723
461,-159.53555_21.92232,5.34467697144
462,-159.53622_21.92272,4.63025999069
463,-159.51228_21.91677,5.55868005753
464,-159.51344_21.91629,5.55868005753
465,-159.52600_21.92479,4.01088190079
466,-159.53145_21.92218,4.31909513474
467,-159.52440_21.92260,4.01088190079
468,-159.52394_21.92463,4.01088190079
469,-159.52692_21.92037,4.01088190079
470,-159.52655_21.92046,4.01088190079
471,-159.52837_21.92326,4.31909513474
472,-159.51585_21.90435,5.61168193817
473,-159.51599_21.90452,5.61168193817
474,-159.51613_21.90468,5.61168193817
475,-159.51844_21.90540,5.61168193817
476,-159.52229_21.91534,4.01088190079
477,-159.52283_21.91723,4.01088190079
478,-159.51859_21.90787,5.61168193817
479,-159.51760_21.91142,5.61168193817
480,-159.51614_21.90998,5.61168193817
481,-159.51816_21.91090,5.61168193817
482,-159.51407_21.90828,5.55868005753
483,-159.51485_21.90895,5.61168193817
484,-159.52371_21.91964,4.01088190079
485,-159.52361_21.91703,4.01088190079
486,-159.51870_21.91808,5.61168193817
487,-159.51457_21.93057,5.61168193817
488,-159.52059_21.92858,5.61168193817
489,-159.51860_21.93940,5.61168193817
490,-159.51759_21.93683,5.61168193817
491,-159.52036_21.93245,4.01088190079
492,-159.52960_21.93044,4.31909513474
493,-159.52840_21.92637,4.31909513474
494,-159.52754_21.92643,4.31909513474
495,-159.49828_21.92269,4.76383113861
496,-159.50058_21.92164,4.76383113861
497,-159.50156_21.92112,4.76383113861
498,-159.49691_21.93165,4.13257312775
499,-159.50698_21.92751,4.76383113861
500,-159.50793_21.92703,5.33740091324
501,-159.50556_21.91715,4.76383113861
502,-159.50560_21.91679,5.33740091324
503,-159.47000_21.87993,4.78690385818
504,-159.46624_21.89732,4.78690385818
505,-159.46612_21.89661,4.78690385818
506,-159.50152_21.91483,4.76383113861
507,-159.50148_21.91504,4.76383113861
508,-159.50136_21.91533,4.76383113861
509,-159.49995_21.91783,4.76383113861
510,-159.49849_21.91381,4.76383113861
511,-159.47888_21.96240,4.13257312775
512,-159.47865_21.91507,3.90333509445
513,-159.48448_21.91995,3.90333509445
514,-159.48260_21.91726,3.90333509445
515,-159.39818_21.96230,9.57316684723
516,-159.33686_22.05424,6.42365789413
517,-159.32935_22.09395,8.98219871521
518,-159.33028_22.09460,9.94685459137
519,-159.32499_22.09766,9.94685459137
520,-159.32517_22.09772,9.94685459137
521,-159.48454_21.92602,3.90333509445
522,-159.48351_21.93145,3.90333509445
523,-159.46353_21.90660,4.78690385818
524,-159.46052_21.91023,4.78690385818
525,-159.46199_21.90547,4.78690385818
526,-159.45824_21.90330,4.58416318893
527,-159.45952_21.90472,4.58416318893
528,-159.46256_21.88678,4.58416318893
529,-159.46105_21.88766,4.58416318893
530,-159.35994_21.96407,9.57316684723
531,-159.39407_21.96664,9.57316684723
532,-159.39064_21.96458,9.57316684723
533,-159.39308_21.96413,9.57316684723
534,-159.39249_21.96460,9.57316684723
535,-159.39173_21.96560,9.57316684723
536,-159.39770_21.96474,9.57316684723
537,-159.40018_21.96417,7.62924909592
538,-159.39835_21.96388,9.57316684723
539,-159.39800_21.96346,9.57316684723
540,-159.39861_21.96462,9.57316684723
541,-159.39829_21.96493,9.57316684723
542,-159.52644_21.91996,4.01088190079
543,-159.52873_21.92124,4.01088190079
544,-159.52938_21.92022,4.31909513474
545,-159.51756_21.90351,5.61168193817
546,-159.51673_21.90609,5.61168193817
547,-159.51922_21.90768,5.61168193817
548,-159.51525_21.90795,5.61168193817
549,-159.51888_21.91431,5.61168193817
550,-159.52361_21.91503,4.01088190079
551,-159.52301_21.91643,4.01088190079
552,-159.51771_21.90612,5.61168193817
553,-159.51794_21.91186,5.61168193817
554,-159.51861_21.91040,5.61168193817
555,-159.51723_21.91015,5.61168193817
556,-159.51648_21.91074,5.61168193817
557,-159.51820_21.91356,5.61168193817
558,-159.46212_21.89010,4.58416318893
559,-159.46221_21.88938,4.78690385818
560,-159.36294_21.95976,9.57316684723
561,-159.36173_21.96552,9.57316684723
562,-159.39242_21.96706,9.57316684723
563,-159.39266_21.96692,9.57316684723
564,-159.39309_21.96618,9.57316684723
565,-159.39375_21.96633,9.57316684723
566,-159.39280_21.96496,9.57316684723
567,-159.39148_21.96569,9.57316684723
568,-159.39642_21.96222,9.57316684723
569,-159.39793_21.96266,9.57316684723
570,-159.34789_21.95835,9.57316684723
571,-159.36589_21.96893,9.57316684723
572,-159.36942_21.97146,9.57316684723
573,-159.36856_21.97005,9.57316684723
574,-159.38276_22.05533,6.42365789413
575,-159.38446_22.05494,6.42365789413
576,-159.38390_22.05554,6.42365789413
577,-159.38328_22.05602,6.42365789413
578,-159.36963_22.05589,5.92819213867
579,-159.36974_22.05605,5.92819213867
580,-159.36800_22.05381,5.92819213867
581,-159.36656_22.05229,5.92819213867
582,-159.39200_22.06362,6.42365789413
583,-159.39409_22.06417,5.92819213867
584,-159.36981_22.05168,5.92819213867
585,-159.37133_22.05195,5.92819213867
586,-159.38253_22.05678,6.42365789413
587,-159.38318_22.05747,6.42365789413
588,-159.38018_22.06055,6.42365789413
589,-159.38189_22.05964,6.42365789413
590,-159.31778_22.09234,9.94685459137
591,-159.31893_22.09070,8.98219871521
592,-159.32256_22.09503,9.94685459137
593,-159.32705_22.09646,9.94685459137
594,-159.32449_22.09652,9.94685459137
595,-159.32348_22.09692,9.94685459137
596,-159.34561_22.10064,9.94685459137
597,-159.34505_22.10088,9.94685459137
598,-159.31636_22.09394,9.94685459137
599,-159.31663_22.09241,9.94685459137
600,-159.31946_22.09375,9.94685459137
601,-159.31539_22.08435,8.98219871521
602,-159.33991_22.10113,9.94685459137
603,-159.35617_22.09831,8.98219871521
604,-159.32741_22.08296,3.86358594894
605,-159.33347_22.10155,10.4435510635
606,-159.71158_21.96712,3.9145219326
607,-159.71142_21.96702,3.9145219326
608,-159.67518_22.10909,29.1118373871
609,-159.64594_22.13092,24.4062137604
610,-159.64517_22.13083,24.4062137604
611,-159.64728_22.12980,24.4062137604
612,-159.66082_22.12941,27.0764369965
613,-159.65768_21.97917,3.24612593651
614,-159.45989_21.90401,4.58416318893
615,-159.45898_21.90343,4.58416318893
616,-159.36152_21.96452,9.57316684723
617,-159.36286_21.96547,9.57316684723
618,-159.38744_21.94769,9.57316684723
619,-159.37133_22.05750,5.92819213867
620,-159.49573_22.20278,9.11382102966
621,-159.57541_21.91409,3.83064508438
622,-159.48310_21.92747,3.90333509445
623,-159.48202_21.92789,3.90333509445
624,-159.48456_21.92101,3.90333509445
625,-159.48332_21.93439,3.90333509445
626,-159.46485_21.89580,4.78690385818
627,-159.46443_21.90029,4.78690385818
628,-159.46424_21.90065,4.78690385818
629,-159.37455_22.10265,3.86358594894
630,-159.49987_22.20216,9.11382102966
631,-159.53322_21.92503,4.66231822968
632,-159.53160_21.92529,4.31909513474
633,-159.53156_21.92443,4.31909513474
634,-159.53512_21.92338,4.63025999069
635,-159.50011_21.92326,4.33272218704
636,-159.50075_21.91888,4.76383113861
637,-159.50113_21.91916,4.76383113861
638,-159.46026_21.89843,4.58416318893
639,-159.46588_21.90233,4.78690385818
640,-159.46500_21.90140,4.78690385818
641,-159.44512_21.87279,9.48694038391
642,-159.46027_21.90715,4.58416318893
643,-159.46169_21.90653,4.78690385818
644,-159.45949_21.90662,4.58416318893
645,-159.46022_21.90604,4.58416318893
646,-159.46026_21.90639,4.58416318893
647,-159.46012_21.90674,4.58416318893
648,-159.36942_22.05554,5.92819213867
649,-159.36632_22.05243,5.92819213867
650,-159.36670_22.05271,5.92819213867
651,-159.39292_22.06166,6.42365789413
652,-159.39408_22.06240,5.92819213867
653,-159.39385_22.06442,5.92819213867
654,-159.38154_22.05980,6.42365789413
655,-159.38436_22.05781,6.42365789413
656,-159.31832_22.06445,9.08912467957
657,-159.38134_22.07800,7.34068202972
658,-159.35714_22.08599,3.86358594894
659,-159.36917_22.07545,9.08912467957
660,-159.34791_21.95821,9.57316684723
661,-159.37389_21.97079,9.57316684723
662,-159.36867_21.97128,9.57316684723
663,-159.37207_21.96657,9.57316684723
664,-159.37139_21.96740,9.57316684723
665,-159.33657_22.05468,6.42365789413
666,-159.33743_22.05511,6.42365789413
667,-159.33537_22.05574,7.0993309021
668,-159.34085_22.05445,6.42365789413
669,-159.33900_22.05603,6.42365789413
670,-159.34735_22.05667,6.42365789413
671,-159.34915_22.05873,6.42365789413
672,-159.34083_22.05893,7.0993309021
673,-159.34010_22.05954,7.0993309021
674,-159.34268_22.05918,7.0993309021
675,-159.34493_22.05949,7.0993309021
676,-159.34476_22.05592,6.42365789413
677,-159.34601_22.05557,6.42365789413
678,-159.34593_22.05584,6.42365789413
679,-159.34603_22.05751,6.42365789413
680,-159.34148_22.05750,7.0993309021
681,-159.34253_22.05743,7.0993309021
682,-159.34267_22.05405,6.42365789413
683,-159.37341_22.05244,5.92819213867
684,-159.37670_22.05622,6.42365789413
685,-159.37649_22.05837,6.42365789413
686,-159.37460_22.06057,6.42365789413
687,-159.39405_22.05852,6.42365789413
688,-159.36624_22.04887,5.92819213867
689,-159.38296_22.05582,6.42365789413
690,-159.38478_22.05411,6.42365789413
691,-159.36619_22.05963,6.42365789413
692,-159.46122_21.89193,4.58416318893
693,-159.72349_21.97307,5.43838405609
694,-159.72387_21.97312,5.43838405609
695,-159.72275_21.97459,5.43838405609
696,-159.72241_21.97504,5.43838405609
697,-159.72388_21.97524,5.43838405609
698,-159.72371_21.97533,5.43838405609
699,-159.72314_21.97544,5.43838405609
