,Uid,dist2_coast_m
1720,-159.51832_21.90818,2272.1018005940396
1721,-159.52029_21.91350,2887.61105073406
1722,-159.52055_21.91354,2896.8446787355424
1723,-159.51989_21.91384,2917.104686117962
1724,-159.52291_21.91529,3142.481041378654
1725,-159.52281_21.91667,3287.835870687941
1726,-159.51927_21.90736,2200.489888530933
1727,-159.51712_21.90976,2430.196197832688
1728,-159.51805_21.90992,2459.1239294142542
1729,-159.51882_21.90937,2410.235996453446
1730,-159.52043_21.91297,2832.878742211793
1731,-159.52435_21.91892,3565.8191899731078
1732,-159.52329_21.91857,3503.3695021292488
1733,-159.52350_21.91847,3498.2472581357133
1734,-159.52158_21.91879,3488.362653131146
1735,-159.51769_21.92628,4258.698661614124
1736,-159.51963_21.93823,5592.970652259676
1737,-159.52135_21.93680,5454.487971775684
1738,-159.52014_21.93152,4859.415572786536
1739,-159.52468_21.93046,4818.613986520471
1740,-159.52729_21.93226,5039.834248421337
1741,-159.52944_21.92799,4545.947978673825
1742,-159.52941_21.93045,4818.039574972805
1743,-159.52987_21.92951,4710.326467847494
1744,-159.52311_21.92692,4402.148325683696
1745,-159.50517_21.92766,4368.506685322458
1746,-159.50972_21.92524,4120.333545314178
1747,-159.50020_21.92281,3843.313287017052
1748,-159.50065_21.92194,3743.8486919133925
1749,-159.49337_21.91983,3638.1107897665997
1750,-159.50009_21.92345,3914.690808375895
1751,-159.50656_21.92829,4446.093632134612
1752,-159.49839_21.91940,3490.2985622041606
1753,-159.49651_21.91938,3517.969481012201
1754,-159.49786_21.91899,3453.2051562841443
1755,-159.50671_21.92564,4155.1805162507235
1756,-159.49735_21.91737,3284.7215697539614
1757,-159.50041_21.91809,3321.228143064012
1758,-159.50165_21.91680,3168.7741331511334
1759,-159.50161_21.91564,3040.018361911398
1760,-159.50180_21.91877,3385.3091778898356
1761,-159.49864_21.91359,2850.7212235723277
1762,-159.48663_21.92070,3869.776322708659
1763,-159.39943_21.96340,2920.048391043828
1764,-159.32979_22.09449,2285.316979368978
1765,-159.32385_22.09766,1857.7704994042815
1766,-159.48378_21.93125,5054.313107308988
1767,-159.48383_21.92483,4345.717853951055
1768,-159.46066_21.90443,2857.192330727529
1769,-159.46272_21.90719,3097.877761345548
1770,-159.46102_21.90893,3326.39930217758
1771,-159.46090_21.91025,3470.5683891308668
1772,-159.46163_21.90111,2477.374096684835
1773,-159.46347_21.91170,3557.5121365484697
1774,-159.46828_21.90516,2730.746142903088
1775,-159.46555_21.90338,2614.080871315192
1776,-159.46542_21.90302,2579.9598465718846
1777,-159.46320_21.90107,2426.9516965616353
1778,-159.45106_21.88398,1217.019665325089
1779,-159.46237_21.90668,3050.8584178835436
1780,-159.46121_21.90720,3135.9107711874876
1781,-159.46269_21.90606,2975.788899960673
1782,-159.46028_21.90584,3018.0752778747888
1783,-159.46123_21.90604,3010.810942541476
1784,-159.45707_21.90501,3050.8905484963593
1785,-159.45799_21.90410,2919.9286107607477
1786,-159.45836_21.90479,2975.597532050543
1787,-159.45814_21.90495,3001.063126258025
1788,-159.45806_21.90443,2951.1886820678606
1789,-159.46166_21.88599,1023.4692887835664
1790,-159.36346_21.96017,853.7680668167335
1791,-159.39350_21.96689,2820.9271652457746
1792,-159.39331_21.96697,2817.619547417377
1793,-159.39295_21.96686,2786.6527258907927
1794,-159.39379_21.96451,2626.437670237542
1795,-159.39693_21.96330,2729.775487520757
1796,-159.39887_21.96326,2866.675620336413
1797,-159.39845_21.96290,2808.5239632346324
1798,-159.39878_21.96490,2989.0519178584864
1799,-159.39792_21.96375,2835.787704299216
1800,-159.37370_21.97093,2443.8280525222017
1801,-159.37140_21.97129,2332.0250073884463
1802,-159.36831_21.97159,2123.254090650813
1803,-159.36764_21.97026,1979.432095137145
1804,-159.36970_21.96772,1908.3537238847698
1805,-159.37053_21.96845,2024.437017293055
1806,-159.37240_21.96683,2016.8354785881425
1807,-159.37307_21.96762,2127.5266451524276
1808,-159.33827_22.04834,361.5225975372577
1809,-159.33651_22.05383,497.8350555277408
1810,-159.33985_22.05342,721.3001609018874
1811,-159.33732_22.05549,698.1395037333995
1812,-159.34484_22.05794,1431.3423682266143
1813,-159.34443_22.05966,1523.4213792816083
1814,-159.34481_22.05992,1571.807903318266
1815,-159.34400_22.05649,1266.3275333477072
1816,-159.34469_22.05497,1241.8249986482774
1817,-159.34138_22.05770,1147.7470995808967
1818,-159.34264_22.05652,1155.5662651811247
1819,-159.34242_22.05841,1278.7659682706512
1820,-159.34213_22.05387,951.4982330060996
1821,-159.34173_22.05517,990.0967590664743
1822,-159.34206_22.05301,905.7958343230067
1823,-159.34239_22.05211,900.0347160214721
1824,-159.37959_22.05706,4727.888525967502
1825,-159.37633_22.05733,4414.4971241199355
1826,-159.39407_22.05703,6174.403892158287
1827,-159.36254_22.04705,2780.591148492906
1828,-159.36153_22.04560,2666.87819349695
1829,-159.36795_22.05092,3395.8686147584253
1830,-159.36828_22.05200,3454.4159666518867
1831,-159.36922_22.05521,3644.764387314783
1832,-159.36932_22.05537,3660.144717723873
1833,-159.38728_22.05926,5557.628908341052
1834,-159.39203_22.06498,6207.027953667032
1835,-159.39524_22.06638,6569.473064289312
1836,-159.39517_22.06560,6536.787080122033
1837,-159.36913_22.05271,3558.9685977057366
1838,-159.37046_22.05275,3692.59583254672
1839,-159.37121_22.05230,3757.137378411805
1840,-159.37062_22.05139,3676.1590485237916
1841,-159.37043_22.05133,3655.454555417149
1842,-159.38117_22.05861,4932.981952190548
1843,-159.38254_22.05767,5038.438401504561
1844,-159.38423_22.05660,5175.978790191631
1845,-159.38056_22.06082,4939.057758086007
1846,-159.38149_22.06356,5123.751348152056
1847,-159.38080_22.07678,5677.030262513873
1848,-159.37432_22.06690,4571.95253029349
1849,-159.35887_22.07586,3849.5553511034245
1850,-159.37192_22.08455,5478.96668335608
1851,-159.35840_22.08626,4468.147317049065
1852,-159.36155_22.07031,3632.846865368914
1853,-159.35957_22.07033,3476.9380036553443
1854,-159.37845_22.07374,5296.30808801356
1855,-159.36238_22.07280,3874.3895413097084
1856,-159.36229_22.06604,3425.83995916472
1857,-159.31359_22.08034,85.78805263634818
1858,-159.31835_22.06648,95.59097788808815
1859,-159.31724_22.06952,88.1667777469047
1860,-159.31873_22.06967,239.5414636467197
1861,-159.32067_22.06968,428.72615315696333
1862,-159.32052_22.07520,375.1315293172016
1863,-159.31977_22.07412,282.3884295539134
1864,-159.32140_22.07372,447.40267108507624
1865,-159.32022_22.07330,325.80190734180457
1866,-159.31994_22.07635,354.4474971121943
1867,-159.32077_22.07582,416.41801160126226
1868,-159.31492_22.08251,314.1049154553958
1869,-159.32119_22.08581,1046.2343437161446
1870,-159.34931_22.09415,3957.6285660760554
1871,-159.33031_22.09775,2511.8712851915675
1872,-159.33794_22.09355,2963.4815126777526
1873,-159.34233_22.09455,3384.6307297649896
1874,-159.33651_22.09032,2622.2772186291104
1875,-159.32866_22.09611,2300.496139475297
1876,-159.32838_22.09509,2207.242857027665
1877,-159.31782_22.08821,881.1136720607465
1878,-159.31598_22.09131,939.1255358329265
1879,-159.31564_22.08884,774.7953370423204
1880,-159.31776_22.08525,694.1341927521289
1881,-159.31532_22.08612,534.5845003524819
1882,-159.31901_22.08821,975.7529835233192
1883,-159.31968_22.08830,1038.1200177095836
1884,-159.32180_22.08768,1187.4225955936924
1885,-159.31951_22.09059,1189.949914131419
1886,-159.32422_22.09495,1846.329872988976
1887,-159.32177_22.09483,1594.1043064038074
1888,-159.32415_22.09264,1696.7925948396582
1889,-159.32297_22.09408,1709.9668446551032
1890,-159.32606_22.09730,2071.668148270008
1891,-159.32493_22.09640,1940.1051854901978
1892,-159.32422_22.09597,1860.6394507683067
1893,-159.32389_22.09668,1839.1675035389862
1894,-159.34483_22.10087,3974.8131331285604
1895,-159.31677_22.09380,1069.7364445493915
1896,-159.33991_22.10263,3600.200529007707
1897,-159.35659_22.09805,4823.73669182628
1898,-159.33633_22.10208,3228.7462269568223
1899,-159.33594_22.10184,3182.7867198320937
1900,-159.33435_22.10059,2987.6326978480647
1901,-159.33692_22.10055,3243.848424133492
1902,-159.32270_22.09342,1643.977551219587
1903,-159.32307_22.09264,1612.150101185202
1904,-159.32137_22.09341,1537.374714754456
1905,-159.32183_22.09289,1539.6870718279085
1906,-159.32160_22.09250,1492.1122753210818
1907,-159.32074_22.09036,1264.5815903497141
1908,-159.32121_22.09087,1338.690750717085
1909,-159.32059_22.09237,1410.273865009112
1910,-159.32012_22.09289,1395.8458809865392
1911,-159.31984_22.09318,1385.4855254938416
1912,-159.33214_22.09715,2654.0118096558394
1913,-159.33089_22.09690,2535.1999970877114
1914,-159.33326_22.09486,2608.4745020605333
1915,-159.33227_22.09573,2574.557388655709
1916,-159.33393_22.09533,2694.3196313795434
1917,-159.32777_22.09526,2169.7601262835283
1918,-159.32552_22.09427,1921.0977652956688
1919,-159.32724_22.09354,2009.780843093024
1920,-159.32775_22.09209,1963.7748292933927
1921,-159.31223_22.14280,952.8801645590669
1922,-159.30840_22.14522,482.3946522869044
1923,-159.31239_22.14399,880.196694916224
1924,-159.31388_22.14195,1141.5258294343028
1925,-159.30448_22.14485,262.040380234194
1926,-159.30770_22.14908,179.5663910100139
1927,-159.30624_22.15278,27.066264340041233
1928,-159.30319_22.13432,865.5774326856786
1929,-159.30205_22.13508,766.2283712683618
1930,-159.30171_22.13538,741.8883313023697
1931,-159.30440_22.13899,868.3992597535664
1932,-159.30593_22.13898,915.1484401659364
1933,-159.30219_22.14065,631.7201195701076
1934,-159.30962_22.15335,379.81531715854925
1935,-159.29996_22.14268,378.43637719921367
1936,-159.31761_22.15700,1041.5488155667
1937,-159.31946_22.15719,1197.0186514008403
1938,-159.31013_22.16136,133.77071813653106
1939,-159.36797_22.19828,1499.726676887151
1940,-159.42241_22.18663,3350.3015821311474
1941,-159.40902_22.20843,1727.4821324322384
1942,-159.41004_22.20857,1693.7980540257565
1943,-159.40836_22.21091,1476.4847600478595
1944,-159.41136_22.20808,1722.4276365317387
1945,-159.40592_22.21099,1535.454104320641
1946,-159.40648_22.21129,1485.8613219521442
1947,-159.40900_22.20412,2197.1865489938855
1948,-159.41688_22.21322,1034.4125523574764
1949,-159.42440_22.21909,129.4848037242438
1950,-159.40651_22.20413,2251.195983714329
1951,-159.41584_22.20276,1929.4467075540967
1952,-159.40771_22.21039,1549.2305944696814
1953,-159.40581_22.20899,1749.4324531677476
1954,-159.40557_22.20265,2433.59028746332
1955,-159.40259_22.20196,2535.3560609726574
1956,-159.42661_22.20892,846.2501611886854
1957,-159.41478_22.20694,1645.0073624250654
1958,-159.40803_22.20819,1776.5042308005359
1959,-159.40749_22.20806,1803.9577577994248
1960,-159.40564_22.20787,1873.4906807801913
1961,-159.40379_22.20598,2130.8992847538466
1962,-159.54729_22.22280,85.45434366139396
1963,-159.54925_22.22348,92.6761312187106
1964,-159.54774_22.22077,308.3136021441425
1965,-159.71958_21.97078,277.2671236641017
1966,-159.38229_22.06131,5125.73859920645
1967,-159.52375_21.90273,1796.3471770416136
1968,-159.33845_22.05710,911.0322460482511
1969,-159.57845_21.90886,1298.4502296957762
1970,-159.72383_21.97263,339.3695167461892
1971,-159.72410_21.97281,351.56431957371683
1972,-159.72331_21.97386,484.95771881016657
1973,-159.72427_21.97337,406.20896345298394
1974,-159.72435_21.97462,539.213716031712
1975,-159.72424_21.97478,558.6416549705914
1976,-159.72140_21.97567,731.8081306609693
1977,-159.72163_21.97563,720.5209144819714
1978,-159.72199_21.97368,503.89881856469634
1979,-159.72186_21.97460,604.2992062661832
1980,-159.72175_21.97410,556.8851463992487
1981,-159.72458_21.97258,314.1878848432465
1982,-159.72459_21.97220,273.2159607301664
1983,-159.69439_21.96182,253.4816221881694
1984,-159.33797_22.05599,780.5022416888124
1985,-159.33827_22.05614,811.9957854296146
1986,-159.33878_22.05783,998.1138108431816
1987,-159.33878_22.05723,941.1467819010621
1988,-159.34778_22.05816,1693.6478306583713
1989,-159.34367_22.06113,1589.5963727719004
1990,-159.34453_22.05747,1374.2467853173393
1991,-159.34432_22.05694,1322.0330288342454
1992,-159.34634_22.05685,1491.1426457812345
1993,-159.34201_22.05530,1021.8745390306428
1994,-159.34137_22.05535,971.8343244622522
1995,-159.34060_22.05774,1098.9403082436056
1996,-159.34086_22.05786,1125.5225002608881
1997,-159.37306_22.05230,3944.0405745984804
1998,-159.37224_22.05339,3888.880728791937
1999,-159.37191_22.05270,3837.4252088744615
2000,-159.37950_22.05738,4729.0317308613485
2001,-159.37656_22.05896,4484.554017084221
2002,-159.37702_22.05821,4508.006228926394
2003,-159.37474_22.06028,4348.741293361444
2004,-159.37693_22.06090,4585.381920755143
2005,-159.36334_22.04747,2867.8973379913286
2006,-159.36502_22.04857,3054.2126944869615
2007,-159.36649_22.04897,3211.060200513689
2008,-159.36724_22.04977,3300.4105236962055
2009,-159.36888_22.05143,3501.229430969577
2010,-159.38415_22.05442,5111.890257749876
2011,-159.38522_22.05415,5214.002440615197
2012,-159.37425_22.05376,4099.641293713274
2013,-159.39399_22.06279,6331.034973808204
2014,-159.37068_22.05215,3700.179647240791
2015,-159.37089_22.05309,3745.169658329869
2016,-159.37083_22.05144,3698.6816630691355
2017,-159.38328_22.05718,5097.840816243341
2018,-159.38056_22.05953,4899.193735097932
2019,-159.38151_22.05950,4992.1814217636265
2020,-159.38059_22.06291,5012.164253128652
2021,-159.38446_22.06104,5331.849860958017
2022,-159.32024_22.06447,234.2539534731925
2023,-159.37988_22.07692,5604.028403827415
2024,-159.37559_22.07936,5392.840571795753
2025,-159.35908_22.07270,3614.2664041010908
2026,-159.36060_22.06923,3482.8220892429717
2027,-159.37947_22.07019,5207.383176768424
2028,-159.37278_22.07379,4799.9185766599
2029,-159.36917_22.07185,4371.631516797645
2030,-159.36898_22.07440,4517.167678276041
2031,-159.36470_22.07306,4077.7466733126475
2032,-159.37345_22.09714,6337.709530127393
2033,-159.37222_22.09512,6135.705373548169
2034,-159.31843_22.07492,157.1055913316086
2035,-159.31920_22.07473,230.01103015938972
2036,-159.31660_22.07801,184.1922121146463
2037,-159.31450_22.07909,93.42234737954573
2038,-159.32090_22.08628,1036.6671038061936
2039,-159.32372_22.08783,1372.0936635400735
2040,-159.32296_22.08781,1300.5674438787316
2041,-159.35408_22.08706,4069.9669504576423
2042,-159.35535_22.09618,4608.755562937607
2043,-159.35953_22.10509,5505.648072869692
2044,-159.33906_22.08778,2686.8719802263454
2045,-159.34890_22.09739,4117.052133671631
2046,-159.34324_22.09946,3754.862147165542
2047,-159.33865_22.09954,3356.5078574223385
2048,-159.32528_22.09058,1658.3693469862415
2049,-159.33944_22.09967,3431.6891993600407
2050,-159.33907_22.09983,3409.7801630853123
2051,-159.32870_22.09523,2242.8752047728035
2052,-159.33109_22.09596,2489.164203971261
2053,-159.31465_22.08894,696.6824425262143
2054,-159.31591_22.08907,813.2072129307589
2055,-159.31816_22.08415,693.0597482698041
2056,-159.31796_22.08877,933.8258707568542
2057,-159.32177_22.08801,1201.88804487663
2058,-159.32205_22.08777,1214.1430024081367
2059,-159.31927_22.09047,1163.1619738272032
2060,-159.32356_22.09488,1777.7801691992686
2061,-159.32350_22.08530,1244.853012139018
2062,-159.32617_22.09715,2080.0166108536687
2063,-159.32739_22.09656,2193.2360445489153
2064,-159.32432_22.09689,1886.435977798082
2065,-159.32382_22.09681,1834.914365042496
2066,-159.32259_22.09709,1716.6692948500079
2067,-159.34360_22.10188,3925.421673028388
2068,-159.34518_22.10120,4024.8990259038005
2069,-159.31506_22.08451,408.8380532022678
2070,-159.34142_22.10147,3712.92441536255
2071,-159.32547_22.08136,1120.0971198533211
2072,-159.32571_22.08328,1264.7782648798488
2073,-159.34520_22.10176,4058.356943260695
2074,-159.35557_22.09855,4762.546822859506
2075,-159.35459_22.09969,4746.0173695442745
2076,-159.35431_22.09904,4682.274475116029
2077,-159.33843_22.10042,3392.1844905596977
2078,-159.33442_22.10194,3034.999014519593
2079,-159.33342_22.10086,2902.42607841976
2080,-159.33427_22.10077,2984.1229913580373
2081,-159.33530_22.09948,3054.0357072049164
2082,-159.33601_22.10092,3162.557770262932
2083,-159.32203_22.09432,1615.730085069615
2084,-159.32192_22.09369,1600.2949285188076
2085,-159.32237_22.09278,1569.6404356496607
2086,-159.32016_22.09157,1314.5153322057265
2087,-159.32023_22.09263,1393.4638599816992
2088,-159.33340_22.09546,2656.130844982309
2089,-159.33418_22.09452,2671.344312925952
2090,-159.33257_22.09881,2763.3530357165614
2091,-159.33352_22.09934,2871.8187145311717
2092,-159.32685_22.09488,2070.0434507966147
2093,-159.32543_22.09455,1934.9514095026307
2094,-159.32569_22.09367,1891.9134836456835
2095,-159.32549_22.09364,1873.8497209734812
2096,-159.32765_22.09580,2198.317935037536
2097,-159.32819_22.09391,2114.2067030902526
2098,-159.32836_22.09398,2132.2925385825724
2099,-159.32625_22.09270,1872.640654770697
2100,-159.32897_22.09348,2152.7967060073124
2101,-159.32760_22.09310,2012.6525672922526
2102,-159.31824_22.15067,1232.4994054562478
2103,-159.30865_22.14440,562.599081611613
2104,-159.30805_22.14448,510.6162069335683
2105,-159.31349_22.14539,896.2589080592396
2106,-159.30153_22.14222,446.57961199266646
2107,-159.30270_22.13561,846.882837075065
2108,-159.30212_22.13530,779.8001279864418
2109,-159.55662_22.22396,151.9186230842981
2110,-159.30059_22.14210,445.4367230853582
2111,-159.30041_22.14226,426.1856493052052
2112,-159.34019_22.19669,677.1199924269314
2113,-159.40934_22.20731,1843.4707098004046
2114,-159.40944_22.20854,1707.1514792063554
2115,-159.41029_22.20942,1596.976880845145
2116,-159.40549_22.21070,1579.6461849086677
2117,-159.40532_22.21058,1598.1708142541156
2118,-159.40923_22.20444,2158.9743786337563
2119,-159.40977_22.20446,2148.506227579296
2120,-159.40602_22.20411,2265.973835639561
2121,-159.40771_22.20626,1991.8876549683087
2122,-159.41484_22.19729,2489.0770228809643
2123,-159.40410_22.20888,1818.141488306425
2124,-159.40337_22.20224,2537.619700763222
2125,-159.43188_22.19929,1939.162308731976
2126,-159.40601_22.20848,1797.8712637254862
2127,-159.40816_22.20807,1786.712270768399
2128,-159.40775_22.20675,1938.5301719495135
2129,-159.40639_22.20731,1913.859290473409
2130,-159.50275_22.20227,124.56824488683142
2131,-159.55798_22.22319,276.14053057024324
2132,-159.55879_22.22309,222.02088743719074
2133,-159.56157_22.22167,152.4748780563317
2134,-159.40677_22.21371,1222.1549462189896
2135,-159.40817_22.21448,1098.7084266119075
2136,-159.46116_22.22290,61.40573586739436
2137,-159.45661_22.19519,3128.29350491144
2138,-159.54955_22.20683,1205.3201383019652
2139,-159.55005_22.20802,1150.571766078169
2140,-159.54426_22.21037,553.2715446561708
2141,-159.54887_22.21025,901.9301845562485
2142,-159.55253_22.22334,98.13100658279569
2143,-159.55083_22.22286,196.5550008117576
2144,-159.54672_22.22096,212.9953994114148
2145,-159.52543_21.90595,2186.99850374479
2146,-159.48978_21.92311,4094.3812848887433
2147,-159.32152_22.08558,1069.9165997894627
2148,-159.31779_22.08579,723.6020687001117
2149,-159.46078_21.89193,1588.5634928858676
2150,-159.46556_21.88251,466.559497613251
2151,-159.68277_21.95928,175.26089162926186
2152,-159.70319_21.96407,413.5711518027816
2153,-159.72297_21.97532,650.9233238339876
2154,-159.72254_21.97263,375.8191387029549
2155,-159.72187_21.97394,535.5671070013641
2156,-159.67226_21.96305,850.5352817453926
2157,-159.67242_21.96316,856.8738989080307
2158,-159.72255_21.97183,292.4478239500803
2159,-159.72286_21.97004,93.17704123096294
2160,-159.72230_21.97113,225.3231758324087
2161,-159.71752_21.97340,613.5150234643456
2162,-159.71898_21.97135,355.5653497424524
2163,-159.71856_21.97149,381.1806323500172
2164,-159.72033_21.97318,504.60724235974885
2165,-159.70797_21.96314,162.65605786411862
2166,-159.70850_21.96248,71.3626808529407
2167,-159.70114_21.96223,220.95805728310842
2168,-159.70293_21.96390,392.3969949644768
2169,-159.70743_21.96371,246.31563766564986
2170,-159.70856_21.96479,289.10992061873316
2171,-159.70784_21.96480,323.51231795286765
2172,-159.70689_21.96450,349.62282054192116
2173,-159.38321_22.10239,7491.988343810865
2174,-159.37288_22.10287,6551.754560616584
2175,-159.53222_21.92479,4171.454702469735
2176,-159.53383_21.92455,4126.32317563352
2177,-159.53393_21.92361,4021.330350943988
2178,-159.49948_21.91901,3432.598886264073
2179,-159.50076_21.91967,3492.064701995991
2180,-159.36915_21.97084,2143.173645610411
2181,-159.37654_21.97909,3305.0544953389995
2182,-159.34270_22.10304,3889.537688910092
2183,-159.49978_22.20458,75.6338207133597
2184,-159.49657_22.20513,273.02071380248293
2185,-159.37198_21.96872,2142.127124697347
2186,-159.37248_21.96953,2243.8769001099236
2187,-159.35526_22.08003,3985.8495541412644
2188,-159.36860_22.07647,4627.840860784713
2189,-159.53550_21.92280,3907.5989253835164
2190,-159.53575_21.92267,3888.0219236375838
2191,-159.50852_21.91773,3303.688959679993
2192,-159.52819_21.92470,4197.000802164184
2193,-159.52548_21.92483,4229.970018609763
2194,-159.53387_21.91888,3501.435929192102
2195,-159.52367_21.92251,3936.5770901214732
2196,-159.52511_21.92331,4058.046229308068
2197,-159.52913_21.92141,3823.4413388346693
2198,-159.51845_21.90315,1727.1944973954
2199,-159.51652_21.90855,2291.9218130246727
2200,-159.51535_21.90879,2307.0310884332607
2201,-159.51892_21.90664,2115.2752627532154
2202,-159.51734_21.90618,2039.060941768976
2203,-159.51754_21.90994,2454.751267821529
2204,-159.51813_21.91040,2511.933974929955
2205,-159.51833_21.91025,2498.767400315915
2206,-159.51709_21.91410,2908.653229492763
2207,-159.52077_21.90821,2328.360386537774
2208,-159.51934_21.91008,2497.6095166694245
2209,-159.51761_21.90792,2232.6764184105455
2210,-159.51669_21.90684,2104.6102409159835
2211,-159.51443_21.90803,2213.9300354644456
2212,-159.52250_21.91831,3455.9381454256572
2213,-159.52201_21.91843,3458.4736126338507
2214,-159.51999_21.93749,5514.991909310124
2215,-159.52034_21.93972,5764.706167904854
2216,-159.51782_21.93149,4832.793116815824
2217,-159.51868_21.93690,5437.978440739449
2218,-159.52464_21.93520,5332.167626584467
2219,-159.52941_21.92815,4564.227089434079
2220,-159.52936_21.92967,4731.853021546658
2221,-159.33603_22.05587,655.7739068156712
2222,-159.33703_22.05500,636.06782363322
2223,-159.33969_22.05891,1149.0125085458958
2224,-159.34584_22.05699,1454.922794015109
2225,-159.34189_22.05546,1022.6950933747407
2226,-159.34130_22.05623,1029.0191383750011
2227,-159.34240_22.05229,907.6223450780479
2228,-159.34314_22.05353,1030.3130499938964
2229,-159.34488_22.05385,1210.105015826479
2230,-159.34609_22.05515,1380.729475106051
2231,-159.36918_22.05668,3682.634123059927
2232,-159.36343_22.06147,3301.592548315535
2233,-159.37596_22.06124,4500.987477622
2234,-159.37847_22.05748,4631.067294660384
2235,-159.37672_22.05969,4523.596402249578
2236,-159.37598_22.05920,4434.293532998
2237,-159.37611_22.05777,4404.216271100932
2238,-159.38063_22.05767,4849.500615255847
2239,-159.37547_22.06019,4417.764699934412
2240,-159.39494_22.06277,6425.470078150056
2241,-159.36351_22.04790,2890.514639132506
2242,-159.38468_22.05436,5164.245593303866
2243,-159.39354_22.06218,6268.552108458929
2244,-159.37095_22.05291,3746.0339747326966
2245,-159.38124_22.05842,4934.7201010969675
2246,-159.38233_22.05676,4990.355990545496
2247,-159.38340_22.05793,5132.346447051743
2248,-159.38136_22.05810,4935.956047737245
2249,-159.38878_22.05701,5641.569114659449
2250,-159.38887_22.05671,5643.148415218738
2251,-159.34259_22.05356,979.0513758970008
2252,-159.34654_22.05476,1406.509981605286
2253,-159.37263_22.05255,3906.5369276055403
2254,-159.37379_22.05262,4024.576086907296
2255,-159.37166_22.05326,3827.119533043397
2256,-159.37710_22.06108,4608.09644047368
2257,-159.37647_22.05926,4484.844973171319
2258,-159.37607_22.05886,4433.078944823033
2259,-159.38217_22.05627,4960.30374794566
2260,-159.38445_22.05601,5181.133080178584
2261,-159.37150_22.05425,3838.8927950479924
2262,-159.36695_22.05257,3336.6215253944624
2263,-159.36645_22.05395,3330.595283481989
2264,-159.38888_22.05933,5718.769485205229
2265,-159.39330_22.06241,6251.2949968773055
2266,-159.39197_22.06419,6174.758773448011
2267,-159.37016_22.05324,3676.322644824037
2268,-159.36980_22.05312,3636.527542270619
2269,-159.36916_22.05136,3527.7797742336547
2270,-159.36945_22.05146,3559.2725617229303
2271,-159.38103_22.05895,4929.0745691358725
2272,-159.38263_22.05891,5087.600881672723
2273,-159.38244_22.05940,5082.634217813839
2274,-159.38020_22.05976,4869.916281969531
2275,-159.38024_22.06266,4969.703706167594
2276,-159.38390_22.06336,5353.171507530349
2277,-159.38127_22.07603,5675.7123491324255
2278,-159.35792_22.08630,4422.4120601174345
2279,-159.37103_22.07426,4679.835326763246
2280,-159.37061_22.07303,4566.779089238797
2281,-159.36701_22.07227,4213.953114381433
2282,-159.36475_22.07186,3999.746909469284
2283,-159.37596_22.09008,6206.069973234095
2284,-159.36313_22.06885,3668.7301346924573
2285,-159.36753_22.06972,4100.435081324854
2286,-159.31803_22.06618,56.4445726446861
2287,-159.31886_22.06683,156.47859090996513
2288,-159.31893_22.06663,158.08324606811888
2289,-159.31767_22.06897,109.82151636648264
2290,-159.31848_22.07479,158.89720833758156
2291,-159.31977_22.07372,279.4681797098176
2292,-159.31977_22.07344,278.9807487370074
2293,-159.32081_22.07372,386.64452215202095
2294,-159.31704_22.07781,199.12846222159416
2295,-159.31661_22.08280,485.5574317183699
2296,-159.32658_22.08062,1176.1211161316744
2297,-159.32233_22.08683,1196.153691271973
2298,-159.32186_22.08722,1169.8052567628758
2299,-159.36460_22.09396,5358.971267890515
2300,-159.34509_22.09331,3538.0089614479284
2301,-159.33709_22.09123,2731.6145409834453
2302,-159.34839_22.09631,4006.242557948409
2303,-159.34054_22.08988,2938.6894646237565
2304,-159.32990_22.09613,2401.011468535202
2305,-159.32170_22.10235,1801.8520689187135
2306,-159.31760_22.08780,834.7663813538816
2307,-159.31508_22.08917,747.3587222503197
2308,-159.31549_22.08583,527.1807462157154
2309,-159.31563_22.08568,528.9790087610761
2310,-159.31864_22.08756,903.041913608237
2311,-159.31484_22.08659,537.2169343821439
2312,-159.31494_22.08640,529.1851551268998
2313,-159.32146_22.08767,1155.7063851886826
2314,-159.31956_22.09097,1224.0018633042607
2315,-159.32003_22.09107,1265.6000881034552
2316,-159.31921_22.09238,1287.3037563778169
2317,-159.31879_22.09270,1266.8559309097866
2318,-159.31487_22.09240,877.0678434485512
2319,-159.31530_22.09271,919.027954199103
2320,-159.32387_22.08923,1457.54827589217
2321,-159.32379_22.08888,1430.50036009473
2322,-159.32317_22.09330,1668.8382398778479
2323,-159.32574_22.09604,2017.673887123752
2324,-159.34306_22.10273,3916.4344527619537
2325,-159.34118_22.10062,3640.371708076485
2326,-159.31515_22.09352,901.2234235879761
2327,-159.31871_22.09344,1268.697223949759
2328,-159.33987_22.10137,3560.359083578934
2329,-159.34011_22.10245,3614.368334251904
2330,-159.32614_22.08144,1183.2573408029816
2331,-159.35585_22.09921,4825.520934973124
2332,-159.32728_22.08146,1284.9952400221416
2333,-159.32691_22.08363,1386.1290754603506
2334,-159.35198_22.07947,3653.287851277876
2335,-159.31847_22.06384,44.31355846620276
2336,-159.31837_22.06424,39.796538809442396
2337,-159.31897_22.06395,97.04584437391482
2338,-159.38184_22.08098,6020.121056766618
2339,-159.38114_22.07978,5885.98551791602
2340,-159.35961_22.08386,4521.115179783445
2341,-159.35969_22.06905,3396.0994733814064
2342,-159.36024_22.06819,3383.718745510387
2343,-159.37175_22.07123,4558.708413445965
2344,-159.36984_22.07465,4605.677607153773
2345,-159.36258_22.06534,3412.4872681310644
