,Uid,Track_ID
194,-159.50772_21.92676,289
195,-159.50636_21.92970,289
196,-159.49910_21.92012,280
197,-159.47076_21.87967,280
198,-159.49802_21.91770,280
199,-159.50074_21.91520,280
200,-159.46883_21.90542,280
201,-159.47923_21.90767,280
202,-159.48030_21.91804,280
203,-159.48569_21.92118,280
204,-159.48485_21.92063,280
205,-159.39778_21.96219,284
206,-159.33523_22.05256,281
207,-159.33678_22.05396,281
208,-159.33479_22.05301,281
209,-159.33038_22.09477,288
210,-159.33033_22.09495,288
211,-159.32516_22.09537,288
212,-159.48302_21.93034,280
213,-159.46351_21.90626,279
214,-159.46051_21.90991,279
215,-159.46010_21.90947,279
216,-159.46311_21.89798,279
217,-159.46700_21.90195,280
218,-159.45078_21.88083,279
219,-159.46052_21.90751,279
220,-159.45967_21.90550,279
221,-159.45789_21.90466,279
222,-159.45797_21.90250,279
223,-159.37173_21.96630,285
224,-159.37083_21.96743,285
225,-159.36997_21.96570,285
226,-159.33765_22.04776,281
227,-159.33595_22.05378,281
228,-159.33662_22.05546,281
229,-159.33779_22.05717,281
230,-159.33871_22.05588,281
231,-159.33703_22.05725,281
232,-159.33925_22.05708,281
233,-159.34019_22.05863,281
234,-159.34410_22.05816,281
235,-159.34401_22.05846,281
236,-159.34498_22.05860,281
237,-159.34451_22.05947,281
238,-159.34200_22.05649,281
239,-159.34218_22.05805,281
240,-159.34179_22.05778,281
241,-159.34211_22.05439,281
242,-159.34261_22.05332,281
243,-159.34472_22.05401,281
244,-159.34554_22.05395,281
245,-159.34631_22.05431,281
246,-159.34559_22.05489,281
247,-159.37237_22.05323,281
248,-159.37658_22.05647,282
249,-159.37595_22.05653,282
250,-159.36311_22.04779,281
251,-159.36611_22.04912,281
252,-159.38219_22.05554,282
253,-159.38786_22.05697,282
254,-159.37812_22.06226,282
255,-159.36393_22.08856,282
256,-159.36191_22.06867,281
257,-159.37382_22.06840,282
258,-159.36248_22.07141,282
259,-159.36313_22.07064,282
260,-159.36211_22.06667,281
261,-159.37278_22.09805,290
262,-159.37169_22.09644,290
263,-159.31743_22.06838,288
264,-159.31870_22.06885,288
265,-159.31914_22.06883,288
266,-159.32037_22.07372,288
267,-159.32021_22.08645,288
268,-159.32028_22.08603,288
269,-159.32403_22.08845,288
270,-159.36064_22.09479,282
271,-159.33077_22.09798,288
272,-159.33934_22.09951,288
273,-159.32996_22.09665,288
274,-159.32820_22.09546,288
275,-159.33044_22.09558,288
276,-159.31760_22.08845,288
277,-159.31499_22.08728,288
278,-159.31550_22.09116,288
279,-159.31540_22.08846,288
280,-159.31931_22.08548,288
281,-159.31787_22.08639,288
282,-159.32072_22.08944,288
283,-159.33379_22.10044,288
284,-159.33618_22.10108,288
285,-159.33579_22.10099,288
286,-159.32215_22.09409,288
287,-159.32212_22.09229,288
288,-159.32226_22.09163,288
289,-159.32009_22.09172,288
290,-159.31976_22.09249,288
291,-159.31950_22.09297,288
292,-159.31944_22.09319,288
293,-159.33510_22.09714,288
294,-159.33200_22.09586,288
295,-159.33314_22.09444,288
296,-159.33351_22.09532,288
297,-159.33458_22.09644,288
298,-159.33320_22.09940,288
299,-159.33305_22.09878,288
300,-159.32700_22.09494,288
301,-159.32618_22.09388,288
302,-159.32634_22.09424,288
303,-159.32558_22.09240,288
304,-159.30698_22.10520,290
305,-159.30537_22.10228,290
306,-159.30841_22.14604,290
307,-159.30468_22.14584,290
308,-159.30687_22.15147,290
309,-159.30904_22.13688,290
310,-159.30390_22.13658,290
311,-159.30256_22.13767,290
312,-159.30237_22.13805,290
313,-159.30476_22.13791,290
314,-159.30315_22.14084,290
315,-159.30141_22.14017,290
316,-159.30121_22.14034,290
317,-159.31679_22.15800,290
318,-159.34168_22.18827,290
319,-159.33321_22.19253,290
320,-159.37847_22.19782,278
321,-159.35821_22.19956,278
322,-159.39419_22.21981,278
323,-159.40835_22.20940,278
324,-159.41017_22.20639,278
325,-159.40911_22.21017,278
326,-159.40489_22.21235,278
327,-159.40516_22.21096,278
328,-159.40911_22.20396,278
329,-159.40404_22.21011,278
330,-159.40400_22.20969,278
331,-159.40537_22.20894,278
332,-159.40469_22.20777,278
333,-159.40855_22.20770,278
334,-159.40888_22.20724,278
335,-159.40599_22.20675,278
336,-159.50530_22.20095,283
337,-159.57488_22.22320,283
338,-159.40798_22.21438,278
339,-159.40833_22.21361,278
340,-159.43192_22.21479,278
341,-159.45543_22.22546,278
342,-159.49614_22.20425,283
343,-159.49543_22.20661,283
344,-159.55012_22.20986,283
345,-159.54394_22.21218,283
346,-159.54703_22.22181,283
347,-159.54674_22.22329,283
348,-159.55117_22.22221,283
349,-159.55194_22.22324,283
350,-159.54672_22.22050,283
351,-159.54536_22.21996,283
352,-159.52538_21.90654,289
353,-159.72647_21.97268,286
354,-159.72606_21.97265,286
355,-159.71604_21.96934,286
356,-159.57795_21.90986,289
357,-159.72371_21.97278,286
358,-159.72529_21.97335,286
359,-159.72505_21.97368,286
360,-159.72349_21.97565,286
361,-159.72235_21.97321,286
362,-159.72141_21.97430,286
363,-159.72566_21.97264,286
364,-159.72500_21.97196,286
365,-159.69396_21.96167,286
366,-159.69751_21.96055,286
367,-159.67280_21.96372,286
368,-159.72208_21.97059,286
369,-159.72210_21.97241,286
370,-159.72135_21.97013,286
371,-159.72184_21.96995,286
372,-159.71902_21.96966,286
373,-159.72099_21.97306,286
374,-159.71703_21.97278,286
375,-159.71388_21.96736,286
376,-159.70893_21.96316,286
377,-159.70931_21.96403,286
378,-159.69832_21.96204,286
379,-159.70313_21.96470,286
380,-159.70486_21.96507,286
381,-159.70774_21.96392,286
382,-159.70778_21.96653,286
383,-159.70695_21.96504,286
384,-159.71021_21.96630,286
385,-159.70468_21.96153,286
386,-159.70377_21.96132,286
387,-159.70589_21.96353,286
388,-159.70763_21.96228,286
389,-159.58786_21.92058,287
390,-159.50055_22.20288,283
391,-159.35650_22.08605,282
392,-159.52136_21.92770,289
393,-159.34440_22.06119,281
394,-159.34710_22.06137,281
395,-159.34453_22.06097,281
396,-159.34135_22.05896,281
397,-159.34183_22.05893,281
398,-159.37355_22.05420,282
399,-159.37423_22.05259,282
400,-159.37605_22.05446,282
401,-159.37727_22.05570,282
402,-159.38843_22.06114,282
403,-159.38679_22.06107,282
404,-159.39185_22.06289,282
405,-159.39080_22.06277,282
406,-159.66725_21.95768,286
407,-159.65750_21.96444,286
408,-159.56455_21.97204,287
409,-159.58616_21.91903,287
410,-159.58602_21.91855,287
411,-159.58670_21.92002,287
412,-159.58610_21.92079,287
413,-159.58640_21.92221,287
414,-159.58692_21.92293,287
415,-159.58811_21.92389,287
416,-159.58739_21.92371,287
417,-159.58721_21.92581,287
418,-159.58723_21.92564,287
419,-159.48584_21.92643,280
420,-159.48571_21.92316,280
421,-159.48700_21.92356,280
422,-159.45949_21.90853,279
423,-159.36748_22.05206,281
424,-159.37043_22.05523,281
425,-159.36979_22.05433,281
426,-159.50732_21.93429,289
427,-159.50574_21.94040,289
428,-159.50480_21.92821,289
429,-159.45109_21.87995,279
430,-159.32489_22.05806,281
431,-159.32532_22.05877,281
432,-159.52006_21.91960,289
433,-159.51934_21.91956,289
434,-159.51879_21.91864,289
435,-159.51540_21.93265,289
436,-159.51226_21.93732,289
437,-159.51249_21.90820,289
438,-159.52487_21.90813,289
439,-159.50534_22.20035,283
440,-159.52501_21.92633,289
441,-159.36023_22.10103,290
442,-159.36487_22.09652,290
443,-159.36248_22.09615,290
444,-159.35717_22.09665,282
445,-159.40753_22.20912,278
446,-159.40325_22.21157,278
447,-159.57732_21.91312,289
448,-159.57655_21.91440,289
449,-159.57610_21.91491,289
450,-159.57559_21.91308,289
451,-159.57469_21.91388,289
452,-159.57419_21.91434,289
453,-159.37029_21.97140,285
454,-159.37481_21.96887,285
455,-159.36989_21.97046,285
456,-159.37674_21.97925,285
457,-159.34032_22.10461,288
458,-159.49930_22.20367,283
459,-159.49905_22.20387,283
460,-159.37256_21.96830,285
461,-159.53555_21.92232,289
462,-159.53622_21.92272,289
463,-159.51228_21.91677,289
464,-159.51344_21.91629,289
465,-159.52600_21.92479,289
466,-159.53145_21.92218,289
467,-159.52440_21.92260,289
468,-159.52394_21.92463,289
469,-159.52692_21.92037,289
470,-159.52655_21.92046,289
471,-159.52837_21.92326,289
472,-159.51585_21.90435,289
473,-159.51599_21.90452,289
474,-159.51613_21.90468,289
475,-159.51844_21.90540,289
476,-159.52229_21.91534,289
477,-159.52283_21.91723,289
478,-159.51859_21.90787,289
479,-159.51760_21.91142,289
480,-159.51614_21.90998,289
481,-159.51816_21.91090,289
482,-159.51407_21.90828,289
483,-159.51485_21.90895,289
484,-159.52371_21.91964,289
485,-159.52361_21.91703,289
486,-159.51870_21.91808,289
487,-159.51457_21.93057,289
488,-159.52059_21.92858,289
489,-159.51860_21.93940,289
490,-159.51759_21.93683,289
491,-159.52036_21.93245,289
492,-159.52960_21.93044,289
493,-159.52840_21.92637,289
494,-159.52754_21.92643,289
495,-159.49828_21.92269,280
496,-159.50058_21.92164,280
497,-159.50156_21.92112,280
498,-159.49691_21.93165,289
499,-159.50698_21.92751,289
500,-159.50793_21.92703,289
501,-159.50556_21.91715,289
502,-159.50560_21.91679,289
503,-159.47000_21.87993,280
504,-159.46624_21.89732,280
505,-159.46612_21.89661,280
506,-159.50152_21.91483,280
507,-159.50148_21.91504,280
508,-159.50136_21.91533,280
509,-159.49995_21.91783,280
510,-159.49849_21.91381,280
511,-159.47888_21.96240,289
512,-159.47865_21.91507,280
513,-159.48448_21.91995,280
514,-159.48260_21.91726,280
515,-159.39818_21.96230,284
516,-159.33686_22.05424,281
517,-159.32935_22.09395,288
518,-159.33028_22.09460,288
519,-159.32499_22.09766,288
520,-159.32517_22.09772,288
521,-159.48454_21.92602,280
522,-159.48351_21.93145,280
523,-159.46353_21.90660,279
524,-159.46052_21.91023,279
525,-159.46199_21.90547,279
526,-159.45824_21.90330,279
527,-159.45952_21.90472,279
528,-159.46256_21.88678,279
529,-159.46105_21.88766,279
530,-159.35994_21.96407,285
531,-159.39407_21.96664,284
532,-159.39064_21.96458,284
533,-159.39308_21.96413,284
534,-159.39249_21.96460,284
535,-159.39173_21.96560,284
536,-159.39770_21.96474,284
537,-159.40018_21.96417,284
538,-159.39835_21.96388,284
539,-159.39800_21.96346,284
540,-159.39861_21.96462,284
541,-159.39829_21.96493,284
542,-159.52644_21.91996,289
543,-159.52873_21.92124,289
544,-159.52938_21.92022,289
545,-159.51756_21.90351,289
546,-159.51673_21.90609,289
547,-159.51922_21.90768,289
548,-159.51525_21.90795,289
549,-159.51888_21.91431,289
550,-159.52361_21.91503,289
551,-159.52301_21.91643,289
552,-159.51771_21.90612,289
553,-159.51794_21.91186,289
554,-159.51861_21.91040,289
555,-159.51723_21.91015,289
556,-159.51648_21.91074,289
557,-159.51820_21.91356,289
558,-159.46212_21.89010,279
559,-159.46221_21.88938,279
560,-159.36294_21.95976,285
561,-159.36173_21.96552,285
562,-159.39242_21.96706,284
563,-159.39266_21.96692,284
564,-159.39309_21.96618,284
565,-159.39375_21.96633,284
566,-159.39280_21.96496,284
567,-159.39148_21.96569,284
568,-159.39642_21.96222,284
569,-159.39793_21.96266,284
570,-159.34789_21.95835,285
571,-159.36589_21.96893,285
572,-159.36942_21.97146,285
573,-159.36856_21.97005,285
574,-159.38276_22.05533,282
575,-159.38446_22.05494,282
576,-159.38390_22.05554,282
577,-159.38328_22.05602,282
578,-159.36963_22.05589,281
579,-159.36974_22.05605,281
580,-159.36800_22.05381,281
581,-159.36656_22.05229,281
582,-159.39200_22.06362,282
583,-159.39409_22.06417,282
584,-159.36981_22.05168,281
585,-159.37133_22.05195,281
586,-159.38253_22.05678,282
587,-159.38318_22.05747,282
588,-159.38018_22.06055,282
589,-159.38189_22.05964,282
590,-159.31778_22.09234,288
591,-159.31893_22.09070,288
592,-159.32256_22.09503,288
593,-159.32705_22.09646,288
594,-159.32449_22.09652,288
595,-159.32348_22.09692,288
596,-159.34561_22.10064,288
597,-159.34505_22.10088,288
598,-159.31636_22.09394,288
599,-159.31663_22.09241,288
600,-159.31946_22.09375,288
601,-159.31539_22.08435,288
602,-159.33991_22.10113,288
603,-159.35617_22.09831,290
604,-159.32741_22.08296,288
605,-159.33347_22.10155,288
606,-159.71158_21.96712,286
607,-159.71142_21.96702,286
608,-159.67518_22.10909,286
609,-159.64594_22.13092,286
610,-159.64517_22.13083,286
611,-159.64728_22.12980,286
612,-159.66082_22.12941,286
613,-159.65768_21.97917,286
614,-159.45989_21.90401,279
615,-159.45898_21.90343,279
616,-159.36152_21.96452,285
617,-159.36286_21.96547,285
618,-159.38744_21.94769,284
619,-159.37133_22.05750,282
620,-159.49573_22.20278,283
621,-159.57541_21.91409,289
622,-159.48310_21.92747,280
623,-159.48202_21.92789,280
624,-159.48456_21.92101,280
625,-159.48332_21.93439,280
626,-159.46485_21.89580,279
627,-159.46443_21.90029,279
628,-159.46424_21.90065,279
629,-159.37455_22.10265,290
630,-159.49987_22.20216,283
631,-159.53322_21.92503,289
632,-159.53160_21.92529,289
633,-159.53156_21.92443,289
634,-159.53512_21.92338,289
635,-159.50011_21.92326,289
636,-159.50075_21.91888,280
637,-159.50113_21.91916,280
638,-159.46026_21.89843,279
639,-159.46588_21.90233,279
640,-159.46500_21.90140,279
641,-159.44512_21.87279,279
642,-159.46027_21.90715,279
643,-159.46169_21.90653,279
644,-159.45949_21.90662,279
645,-159.46022_21.90604,279
646,-159.46026_21.90639,279
647,-159.46012_21.90674,279
648,-159.36942_22.05554,281
649,-159.36632_22.05243,281
650,-159.36670_22.05271,281
651,-159.39292_22.06166,282
652,-159.39408_22.06240,282
653,-159.39385_22.06442,282
654,-159.38154_22.05980,282
655,-159.38436_22.05781,282
656,-159.31832_22.06445,288
657,-159.38134_22.07800,282
658,-159.35714_22.08599,282
659,-159.36917_22.07545,282
660,-159.34791_21.95821,285
661,-159.37389_21.97079,285
662,-159.36867_21.97128,285
663,-159.37207_21.96657,285
664,-159.37139_21.96740,285
665,-159.33657_22.05468,281
666,-159.33743_22.05511,281
667,-159.33537_22.05574,281
668,-159.34085_22.05445,281
669,-159.33900_22.05603,281
670,-159.34735_22.05667,281
671,-159.34915_22.05873,281
672,-159.34083_22.05893,281
673,-159.34010_22.05954,281
674,-159.34268_22.05918,281
675,-159.34493_22.05949,281
676,-159.34476_22.05592,281
677,-159.34601_22.05557,281
678,-159.34593_22.05584,281
679,-159.34603_22.05751,281
680,-159.34148_22.05750,281
681,-159.34253_22.05743,281
682,-159.34267_22.05405,281
683,-159.37341_22.05244,281
684,-159.37670_22.05622,282
685,-159.37649_22.05837,282
686,-159.37460_22.06057,282
687,-159.39405_22.05852,282
688,-159.36624_22.04887,281
689,-159.38296_22.05582,282
690,-159.38478_22.05411,282
691,-159.36619_22.05963,282
692,-159.46122_21.89193,279
693,-159.72349_21.97307,286
694,-159.72387_21.97312,286
695,-159.72275_21.97459,286
696,-159.72241_21.97504,286
697,-159.72388_21.97524,286
698,-159.72371_21.97533,286
699,-159.72314_21.97544,286
700,-159.72224_21.97531,286
701,-159.72190_21.97585,286
702,-159.72264_21.97302,286
703,-159.72126_21.97420,286
704,-159.72241_21.97375,286
705,-159.66342_21.96440,286
706,-159.72607_21.97178,286
707,-159.72084_21.97195,286
708,-159.72028_21.97087,286
709,-159.72163_21.97306,286
710,-159.71689_21.97269,286
711,-159.69943_21.96192,286
712,-159.70450_21.96594,286
713,-159.71005_21.96543,286
714,-159.70797_21.96440,286
715,-159.70826_21.96558,286
716,-159.70756_21.96544,286
717,-159.71002_21.96618,286
718,-159.71030_21.96592,286
719,-159.71535_21.96893,286
720,-159.71396_21.96804,286
721,-159.70278_21.96214,286
722,-159.70562_21.96335,286
723,-159.71278_21.96749,286
724,-159.67944_22.10005,286
725,-159.66088_22.12004,286
726,-159.66299_22.12399,286
727,-159.64767_22.12911,286
728,-159.65310_22.13081,286
729,-159.36048_21.96341,285
730,-159.36102_21.96296,285
731,-159.38704_21.94792,284
732,-159.58519_21.91358,287
733,-159.38136_22.05622,282
734,-159.49735_22.20595,283
735,-159.36839_21.97299,285
736,-159.58860_21.92147,287
737,-159.37278_22.07677,282
738,-159.35605_22.08612,282
739,-159.52160_21.92781,289
740,-159.34464_22.06160,281
741,-159.37598_22.05291,282
742,-159.37778_22.05488,282
743,-159.37526_22.05399,282
744,-159.37650_22.05459,282
745,-159.37696_22.05473,282
746,-159.38897_22.06074,282
747,-159.38768_22.06009,282
748,-159.66076_21.96185,286
749,-159.63768_21.94436,287
750,-159.58845_21.92048,287
751,-159.58865_21.92045,287
752,-159.58644_21.92071,287
753,-159.58833_21.92182,287
754,-159.58805_21.92262,287
755,-159.58746_21.92344,287
756,-159.58838_21.92367,287
757,-159.58559_21.92267,287
758,-159.38369_22.05617,282
759,-159.38400_22.05615,282
760,-159.36674_22.05410,281
761,-159.36690_22.05327,281
762,-159.38713_22.05770,282
763,-159.38750_22.05795,282
764,-159.39477_22.06516,282
765,-159.37032_22.05185,281
766,-159.37062_22.05231,281
767,-159.36965_22.05107,281
768,-159.38288_22.05664,282
769,-159.38336_22.05700,282
770,-159.37983_22.06247,282
771,-159.36038_22.07050,281
772,-159.36167_22.06975,281
773,-159.37197_22.07497,282
774,-159.36293_22.07150,282
775,-159.36304_22.06606,281
776,-159.36183_22.06788,281
777,-159.37362_22.09859,290
778,-159.37234_22.09701,290
779,-159.37365_22.09224,290
780,-159.31729_22.06890,288
781,-159.31788_22.06836,288
782,-159.31818_22.06969,288
783,-159.31867_22.06832,288
784,-159.31870_22.06812,288
785,-159.32096_22.07372,288
786,-159.32022_22.07372,288
787,-159.32264_22.08691,288
788,-159.32925_22.09590,288
789,-159.33119_22.09582,288
790,-159.31548_22.08934,288
791,-159.31609_22.08885,288
792,-159.31726_22.08820,288
793,-159.31752_22.08352,288
794,-159.31769_22.08473,288
795,-159.31785_22.08505,288
796,-159.31786_22.08611,288
797,-159.31769_22.08494,288
798,-159.31884_22.08542,288
799,-159.32023_22.08865,288
800,-159.32152_22.08817,288
801,-159.31987_22.09025,288
802,-159.31952_22.09010,288
803,-159.31790_22.09240,288
804,-159.32351_22.09641,288
805,-159.32409_22.09522,288
806,-159.32623_22.09620,288
807,-159.33121_22.09843,288
808,-159.32463_22.09703,288
809,-159.34461_22.10086,288
810,-159.31671_22.09296,288
811,-159.31575_22.09382,288
812,-159.32526_22.08133,288
813,-159.35741_22.09751,290
814,-159.35512_22.09948,290
815,-159.33108_22.08632,288
816,-159.32952_22.08624,288
817,-159.33572_22.10214,288
818,-159.33443_22.10041,288
819,-159.33518_22.09981,288
820,-159.33487_22.10171,288
821,-159.33495_22.10153,288
822,-159.33512_22.10084,288
823,-159.33690_22.10038,288
824,-159.33612_22.10062,288
825,-159.32245_22.09391,288
826,-159.32207_22.09338,288
827,-159.32096_22.09296,288
828,-159.32317_22.09202,288
829,-159.32348_22.09174,288
830,-159.32083_22.09023,288
831,-159.33146_22.09601,288
832,-159.33166_22.09644,288
833,-159.33163_22.09572,288
834,-159.33366_22.09987,288
835,-159.32742_22.09438,288
836,-159.32646_22.09399,288
837,-159.32439_22.10491,290
838,-159.30698_22.10490,290
839,-159.30500_22.10156,290
840,-159.30555_22.10189,290
841,-159.30666_22.10275,290
842,-159.30671_22.10305,290
843,-159.31668_22.13729,290
844,-159.30547_22.14472,290
845,-159.30590_22.14508,290
846,-159.31532_22.14653,290
847,-159.30529_22.13597,290
848,-159.30764_22.13737,290
849,-159.30517_22.13709,290
850,-159.30207_22.13665,290
851,-159.30203_22.13743,290
852,-159.30152_22.13626,290
853,-159.55512_22.22285,283
854,-159.30545_22.13858,290
855,-159.30499_22.13873,290
856,-159.30050_22.14169,290
857,-159.31717_22.15750,290
858,-159.31253_22.15811,290
859,-159.30959_22.16612,290
860,-159.33326_22.19321,290
861,-159.38321_22.20030,278
862,-159.41464_22.21901,278
863,-159.41088_22.20764,278
864,-159.41040_22.20860,278
865,-159.40485_22.21189,278
866,-159.40566_22.21082,278
867,-159.40739_22.21158,278
868,-159.41113_22.20673,278
869,-159.42428_22.21842,278
870,-159.40621_22.20377,278
871,-159.40119_22.21482,278
872,-159.40395_22.21025,278
873,-159.40457_22.20846,278
874,-159.40300_22.20200,278
875,-159.40184_22.20194,278
876,-159.40864_22.20752,278
877,-159.40658_22.20820,278
878,-159.40638_22.20813,278
879,-159.40783_22.20653,278
880,-159.50532_22.20119,283
881,-159.55924_22.22302,283
882,-159.44435_22.22286,278
883,-159.45393_22.22530,278
884,-159.46329_22.22242,278
885,-159.46735_22.18554,283
886,-159.49562_22.20383,283
887,-159.54660_22.21043,283
888,-159.54603_22.22298,283
889,-159.54785_22.22299,283
890,-159.54750_22.22016,283
891,-159.54484_22.22035,283
892,-159.57815_21.90946,289
893,-159.57835_21.90906,289
894,-159.72372_21.97410,286
895,-159.72412_21.97493,286
896,-159.72213_21.97546,286
897,-159.72145_21.97406,286
898,-159.66349_21.96493,286
899,-159.72509_21.97179,286
900,-159.69604_21.96199,286
901,-159.69586_21.96197,286
902,-159.67195_21.96282,286
903,-159.72281_21.97106,286
904,-159.72161_21.97145,286
905,-159.71975_21.97108,286
906,-159.71813_21.97081,286
907,-159.71846_21.97405,286
908,-159.71521_21.96828,286
909,-159.70125_21.96180,286
910,-159.70282_21.96512,286
911,-159.70383_21.96471,286
912,-159.70394_21.96554,286
913,-159.70511_21.96543,286
914,-159.70743_21.96404,286
915,-159.70752_21.96492,286
916,-159.70724_21.96606,286
917,-159.71351_21.97113,286
918,-159.71453_21.97249,286
919,-159.70431_21.96326,286
920,-159.70500_21.96359,286
921,-159.70797_21.96235,286
922,-159.71181_21.96656,286
923,-159.71181_21.96685,286
924,-159.67963_22.10601,286
925,-159.67968_22.10211,286
926,-159.67759_22.10688,286
927,-159.64967_22.12687,286
928,-159.45912_21.90326,279
929,-159.39201_21.94680,284
930,-159.38137_22.05573,282
