,Uid,WT_elev_m
77,-155.04562_19.72493,3.3480241298699998
78,-155.04577_19.72453,3.3480241298699998
79,-155.04696_19.72464,3.3480241298699998
80,-155.04722_19.72452,3.3480241298699998
81,-155.04749_19.72440,3.3480241298699998
82,-155.04761_19.72401,3.3480241298699998
83,-155.04801_19.72415,3.3480241298699998
84,-155.04846_19.72409,3.12917542458
85,-155.04861_19.72376,3.12917542458
86,-155.04890_19.72370,3.12917542458
87,-155.04948_19.72358,3.12917542458
88,-155.04987_19.72350,3.12917542458
89,-155.04551_19.72615,2.11927580833
90,-155.04641_19.72572,2.11927580833
91,-155.04757_19.72518,2.11927580833
92,-155.04783_19.72506,3.3480241298699998
93,-155.04835_19.72482,3.3480241298699998
94,-155.04874_19.72463,3.12917542458
95,-155.04900_19.72451,3.12917542458
96,-155.04926_19.72439,3.12917542458
97,-155.04952_19.72427,3.12917542458
98,-155.05003_19.72412,3.12917542458
99,-155.05062_19.72363,3.12917542458
100,-155.04694_19.72399,3.3480241298699998
101,-155.04773_19.72365,3.3480241298699998
102,-155.04517_19.72548,2.11927580833
103,-155.04670_19.72477,3.3480241298699998
104,-155.04604_19.72441,3.3480241298699998
105,-155.04451_19.72499,3.3480241298699998
106,-155.04721_19.72387,3.3480241298699998
107,-155.04817_19.72356,3.3480241298699998
108,-155.04518_19.72481,3.3480241298699998
109,-155.04426_19.72456,3.3480241298699998
110,-155.04593_19.72366,3.3480241298699998
111,-155.04927_19.72500,3.12917542458
112,-155.04955_19.72475,3.12917542458
113,-155.04466_19.72526,2.11927580833
114,-155.04668_19.72411,3.3480241298699998
115,-155.03678_19.72600,2.67987513542
116,-155.03729_19.72575,2.67987513542
117,-155.03768_19.72555,2.67987513542
118,-155.03844_19.72517,2.67987513542
119,-155.03870_19.72504,3.6600477695499998
120,-155.03896_19.72491,3.6600477695499998
121,-155.03921_19.72478,3.54628396034
122,-155.03947_19.72465,3.54628396034
123,-155.03986_19.72446,3.54628396034
124,-155.04038_19.72420,3.54628396034
125,-155.04063_19.72407,3.54628396034
126,-155.04089_19.72394,3.54628396034
127,-155.04115_19.72381,3.54628396034
128,-155.04160_19.72352,3.54628396034
129,-155.04188_19.72365,3.54628396034
130,-155.04317_19.72359,3.54628396034
131,-155.04288_19.72365,3.54628396034
132,-155.04259_19.72371,3.54628396034
133,-155.04235_19.72388,3.54628396034
134,-155.04209_19.72401,3.54628396034
135,-155.04183_19.72414,3.54628396034
136,-155.04145_19.72434,3.54628396034
137,-155.04093_19.72459,3.54628396034
138,-155.04068_19.72472,3.54628396034
139,-155.04042_19.72485,3.54628396034
140,-155.04016_19.72498,3.54628396034
141,-155.03977_19.72519,2.4611060619400003
142,-155.03951_19.72531,2.4611060619400003
143,-155.03926_19.72544,2.4611060619400003
144,-155.03874_19.72570,2.67987513542
145,-155.03823_19.72596,2.67987513542
146,-155.03797_19.72609,2.67987513542
147,-155.03739_19.72621,2.67987513542
148,-155.03728_19.72725,2.67987513542
149,-155.03753_19.72714,2.67987513542
150,-155.03775_19.72703,2.67987513542
151,-155.03834_19.72673,2.67987513542
152,-155.03860_19.72661,2.67987513542
153,-155.03885_19.72648,2.67987513542
154,-155.03911_19.72635,2.4611060619400003
155,-155.03937_19.72622,2.4611060619400003
156,-155.03962_19.72609,2.4611060619400003
157,-155.03988_19.72596,2.4611060619400003
158,-155.04014_19.72583,2.4611060619400003
159,-155.04053_19.72563,2.4611060619400003
160,-155.04104_19.72538,2.4611060619400003
161,-155.04130_19.72525,2.4611060619400003
162,-155.04156_19.72512,3.54628396034
163,-155.04220_19.72479,3.54628396034
164,-155.04246_19.72466,3.54628396034
165,-155.04272_19.72453,3.54628396034
166,-155.04298_19.72440,3.54628396034
167,-155.04324_19.72427,3.54628396034
168,-155.04349_19.72414,3.54628396034
169,-155.04379_19.72466,3.3480241298699998
170,-155.04353_19.72479,3.54628396034
171,-155.04302_19.72506,3.54628396034
172,-155.04276_19.72519,2.4611060619400003
173,-155.04250_19.72532,2.4611060619400003
174,-155.04186_19.72564,2.4611060619400003
175,-155.04160_19.72577,2.4611060619400003
176,-155.04134_19.72590,2.4611060619400003
177,-155.04108_19.72603,2.4611060619400003
178,-155.04082_19.72616,2.4611060619400003
179,-155.04018_19.72649,2.4611060619400003
180,-155.03966_19.72675,2.4611060619400003
181,-155.03941_19.72688,2.4611060619400003
182,-155.03915_19.72701,2.4611060619400003
183,-155.03890_19.72713,2.67987513542
184,-155.03864_19.72726,2.67987513542
185,-155.03827_19.72745,2.67987513542
186,-155.03892_19.72863,2.67987513542
187,-155.03901_19.72791,2.4611060619400003
188,-155.03956_19.72831,2.4611060619400003
189,-155.03952_19.72765,2.4611060619400003
190,-155.04003_19.72739,2.4611060619400003
191,-155.04054_19.72713,2.4611060619400003
192,-155.04117_19.72682,2.4611060619400003
193,-155.04175_19.72721,2.4611060619400003
194,-155.04186_19.72682,2.4611060619400003
195,-155.04211_19.72669,2.4611060619400003
196,-155.04237_19.72656,2.4611060619400003
197,-155.04278_19.72670,2.4611060619400003
198,-155.04317_19.72650,2.4611060619400003
199,-155.04342_19.72637,2.4611060619400003
200,-155.04368_19.72624,2.4611060619400003
201,-155.04389_19.72544,2.11927580833
202,-155.04453_19.72599,2.11927580833
203,-155.04294_19.72750,2.4611060619400003
204,-155.04234_19.72766,2.4611060619400003
205,-155.04143_19.72821,2.4611060619400003
206,-155.04018_19.72884,2.4611060619400003
207,-155.04007_19.72922,2.4611060619400003
208,-155.04364_19.72557,2.4611060619400003
209,-155.04312_19.72583,2.4611060619400003
210,-155.04085_19.72767,2.4611060619400003
211,-155.04415_19.72531,2.11927580833
212,-155.04338_19.72570,2.4611060619400003
213,-155.04286_19.72596,2.4611060619400003
214,-155.03766_19.72641,2.67987513542
215,-155.04255_19.72629,2.4611060619400003
216,-155.04240_19.72603,2.4611060619400003
217,-155.03982_19.72818,2.4611060619400003
218,-155.04147_19.72735,2.4611060619400003
219,-155.04145_19.72668,2.4611060619400003
220,-155.03862_19.72810,2.67987513542
221,-155.04420_19.72598,2.11927580833
222,-155.03868_19.72875,2.67987513542
223,-155.03962_19.72900,2.4611060619400003
224,-155.03930_19.72844,2.4611060619400003
225,-155.03926_19.72778,2.4611060619400003
226,-155.04033_19.72793,2.4611060619400003
227,-155.03741_19.72654,2.67987513542
228,-155.04437_19.72571,2.11927580833
229,-155.03485_19.72392,3.6600477695499998
230,-155.03586_19.72364,3.6600477695499998
231,-155.03755_19.72349,3.6600477695499998
232,-155.03721_19.72356,3.6600477695499998
233,-155.03663_19.72369,3.6600477695499998
234,-155.03600_19.72403,3.6600477695499998
235,-155.03548_19.72429,3.6600477695499998
236,-155.03601_19.72486,3.6600477695499998
237,-155.03661_19.72457,3.6600477695499998
238,-155.03701_19.72436,3.6600477695499998
239,-155.03727_19.72423,3.6600477695499998
240,-155.03752_19.72411,3.6600477695499998
241,-155.03778_19.72398,3.6600477695499998
242,-155.03804_19.72385,3.6600477695499998
243,-155.03830_19.72372,3.6600477695499998
244,-155.03907_19.72369,3.54628396034
245,-155.04044_19.72352,3.54628396034
246,-155.04004_19.72361,3.54628396034
247,-155.03975_19.72367,3.54628396034
248,-155.03910_19.72399,3.54628396034
249,-155.03885_19.72412,3.6600477695499998
250,-155.03859_19.72425,3.6600477695499998
251,-155.03833_19.72438,3.6600477695499998
252,-155.03808_19.72451,3.6600477695499998
253,-155.03782_19.72464,3.6600477695499998
254,-155.03756_19.72476,3.6600477695499998
255,-155.03731_19.72489,3.6600477695499998
256,-155.03630_19.72539,2.67987513542
257,-155.03683_19.72497,3.6600477695499998
258,-155.04899_19.69668,7.966041088099999
259,-155.04732_19.69217,7.75396585464
260,-155.04355_19.68177,8.2784576416
261,-155.04272_19.67946,8.2784576416
262,-155.04232_19.67835,8.2784576416
263,-155.04152_19.67616,8.48104286194
264,-155.04033_19.67288,8.6659078598
265,-155.03951_19.67070,8.6659078598
266,-155.03867_19.66838,8.42367172241
267,-155.03851_19.66602,8.59889888763
268,-155.05236_19.69679,7.4198975563
269,-155.05211_19.69606,7.966041088099999
270,-155.05145_19.69423,7.966041088099999
271,-155.05093_19.69285,7.966041088099999
272,-155.05049_19.69164,8.24999332428
273,-155.04686_19.68370,8.28119659424
274,-155.04751_19.68165,8.50388050079
275,-155.04492_19.67627,8.70474338531
276,-155.04453_19.67520,8.70474338531
277,-155.04414_19.67410,8.70474338531
278,-155.04374_19.67300,8.88674449921
279,-155.04252_19.67188,8.6659078598
280,-155.04282_19.67053,8.6659078598
281,-155.04252_19.66971,8.6659078598
282,-155.04167_19.66739,8.837886810300002
283,-155.04126_19.66629,8.837886810300002
284,-155.05499_19.69512,8.17376708984
285,-155.05459_19.69402,8.17376708984
286,-155.05409_19.69047,8.46012115479
287,-155.05232_19.68967,8.24999332428
288,-155.05174_19.68616,8.4986371994
289,-155.05079_19.68356,8.4986371994
290,-155.05069_19.68264,8.4986371994
291,-155.05012_19.68171,8.72078227997
292,-155.04971_19.68060,8.72078227997
293,-155.04929_19.67948,8.72078227997
294,-155.04879_19.67809,8.72078227997
295,-155.04851_19.67725,8.919528961179997
296,-155.04812_19.67614,8.70474338531
297,-155.04732_19.67396,8.70474338531
298,-155.04611_19.67067,8.88674449921
299,-155.04571_19.66957,8.88674449921
300,-155.04864_19.69576,7.966041088099999
301,-155.04784_19.69363,7.75396585464
302,-155.04756_19.69276,7.75396585464
303,-155.04790_19.69121,8.0337600708
304,-155.04672_19.69050,8.0337600708
305,-155.04510_19.68604,8.28119659424
306,-155.04797_19.68469,8.28119659424
307,-155.04705_19.68421,8.28119659424
308,-155.05365_19.68933,8.46012115479
309,-155.04107_19.66574,8.837886810300002
310,-155.04252_19.67891,8.2784576416
311,-155.04212_19.67781,8.48104286194
312,-155.04273_19.67638,8.48104286194
313,-155.04051_19.67345,8.48104286194
314,-155.04011_19.67233,8.6659078598
315,-155.03931_19.67014,8.6659078598
316,-155.03846_19.66783,8.59889888763
317,-155.03806_19.66675,8.59889888763
318,-155.03726_19.66453,8.59889888763
319,-155.04393_19.67356,8.70474338531
320,-155.04352_19.67245,8.6659078598
321,-155.04067_19.66465,8.837886810300002
322,-155.04435_19.66589,9.054822921749999
323,-155.05265_19.69094,8.24999332428
324,-155.05092_19.68393,8.4986371994
325,-155.04387_19.67138,8.88674449921
326,-155.05005_19.68333,8.4986371994
327,-155.04052_19.68069,8.2784576416
328,-155.03862_19.67536,8.2368927002
329,-155.03627_19.66895,8.42367172241
330,-155.03455_19.66999,8.42367172241
331,-155.03480_19.67097,8.42367172241
332,-155.03540_19.67200,8.42367172241
333,-155.08386_19.71892,6.0351648330700005
334,-155.08398_19.71862,6.0351648330700005
335,-155.08227_19.71816,6.0351648330700005
336,-155.08137_19.71749,5.21969795227
337,-155.08085_19.71701,5.21969795227
338,-155.08076_19.71678,5.21969795227
339,-155.08081_19.71687,5.21969795227
340,-155.08110_19.71445,6.83606338501
341,-155.07930_19.71538,6.83606338501
342,-155.07977_19.71514,6.83606338501
343,-155.07957_19.71526,6.83606338501
344,-155.07990_19.71561,6.83606338501
345,-155.07987_19.71554,6.83606338501
346,-155.08017_19.71529,6.83606338501
347,-155.08044_19.71518,6.83606338501
348,-155.08072_19.71501,6.83606338501
349,-155.08091_19.71491,6.83606338501
350,-155.08064_19.71532,6.83606338501
351,-155.08043_19.71605,5.21969795227
352,-155.08070_19.71585,5.21969795227
353,-155.08044_19.71583,5.21969795227
354,-155.08034_19.71554,6.83606338501
355,-155.08023_19.71543,6.83606338501
356,-155.07925_19.71578,5.21969795227
357,-155.07925_19.71630,5.21969795227
358,-155.07868_19.71577,5.21969795227
359,-155.07847_19.71568,5.21969795227
360,-155.07903_19.71549,6.83606338501
361,-155.08045_19.71477,6.83606338501
362,-155.07917_19.71544,6.83606338501
363,-155.08065_19.71567,5.21969795227
364,-155.08077_19.71560,6.83606338501
365,-155.08124_19.71215,6.83606338501
366,-155.08146_19.71226,6.83606338501
367,-155.08149_19.71254,6.83606338501
368,-155.08162_19.71274,8.43271636963
369,-155.08175_19.71293,8.43271636963
370,-155.08188_19.71313,8.43271636963
371,-155.08128_19.71243,6.83606338501
372,-155.07895_19.71159,6.83606338501
373,-155.08091_19.71134,6.83606338501
374,-155.07674_19.70991,8.06531620026
375,-155.07518_19.70484,8.2965669632
376,-155.07434_19.70314,8.2965669632
377,-155.07505_19.70390,8.2965669632
378,-155.07514_19.70404,8.2965669632
379,-155.07504_19.70449,8.2965669632
380,-155.07486_19.70421,8.2965669632
381,-155.07477_19.70406,8.2965669632
382,-155.07458_19.70378,8.2965669632
383,-155.07424_19.70399,8.2965669632
384,-155.07491_19.70281,8.2965669632
385,-155.07459_19.70354,8.2965669632
386,-155.07523_19.70418,8.2965669632
387,-155.07533_19.70432,8.2965669632
388,-155.07495_19.70435,8.2965669632
389,-155.07467_19.70392,8.2965669632
390,-155.07433_19.70413,8.2965669632
391,-155.07458_19.70325,8.2965669632
392,-155.07435_19.70343,8.2965669632
393,-155.07086_19.70784,6.9529533386199995
394,-155.07085_19.70812,6.9529533386199995
395,-155.07187_19.70786,6.9529533386199995
396,-155.07353_19.70925,8.06531620026
397,-155.07351_19.70956,8.06531620026
398,-155.07403_19.70835,8.06531620026
399,-155.07399_19.70812,8.06531620026
400,-155.07430_19.70789,8.06531620026
401,-155.07450_19.70813,8.06531620026
402,-155.07452_19.70844,8.06531620026
403,-155.07476_19.70781,8.06531620026
404,-155.07045_19.71449,5.76094245911
405,-155.06474_19.71511,5.57694339752
406,-155.06386_19.71278,5.57694339752
407,-155.06661_19.71249,5.57694339752
408,-155.06665_19.70785,6.69487380981
409,-155.06777_19.70895,6.9529533386199995
410,-155.06471_19.70813,6.69487380981
411,-155.06471_19.70990,6.69487380981
412,-155.07070_19.70020,8.47098350525
413,-155.07046_19.70164,8.02649402618
414,-155.07150_19.70147,8.47098350525
415,-155.07188_19.70258,8.02649402618
416,-155.07226_19.70306,8.2965669632
417,-155.07088_19.69952,8.47098350525
418,-155.07263_19.70085,8.7272977829
419,-155.07315_19.70108,8.7272977829
420,-155.07374_19.70195,8.2965669632
421,-155.07306_19.70286,8.2965669632
422,-155.07303_19.70239,8.2965669632
423,-155.07172_19.70047,8.47098350525
424,-155.07234_19.69894,8.7272977829
425,-155.07256_19.69925,8.7272977829
426,-155.07305_19.69969,8.7272977829
427,-155.07374_19.70074,8.7272977829
428,-155.07409_19.70127,8.7272977829
429,-155.07372_19.70222,8.2965669632
430,-155.07329_19.70129,8.7272977829
431,-155.07361_19.70176,8.2965669632
432,-155.07275_19.70047,8.7272977829
433,-155.07399_19.70231,8.2965669632
434,-155.07346_19.70262,8.2965669632
435,-155.07329_19.70277,8.2965669632
436,-155.07252_19.70323,8.2965669632
437,-155.07097_19.70299,8.02649402618
438,-155.07339_19.70150,8.2965669632
439,-155.07358_19.70159,8.2965669632
440,-155.07375_19.70105,8.7272977829
441,-155.07125_19.70283,8.02649402618
442,-155.07251_19.70299,8.2965669632
443,-155.07213_19.70081,8.7272977829
444,-155.07136_19.70378,8.02649402618
445,-155.07279_19.69959,8.7272977829
446,-155.07241_19.70183,8.2965669632
447,-155.07132_19.69954,8.47098350525
448,-155.07126_19.70135,8.47098350525
449,-155.07102_19.69973,8.47098350525
450,-155.07113_19.70169,8.02649402618
451,-155.07077_19.70190,8.02649402618
452,-155.07040_19.70212,8.02649402618
453,-155.07006_19.70234,8.02649402618
454,-155.07020_19.70256,8.02649402618
455,-155.07057_19.70236,8.02649402618
456,-155.07093_19.70215,8.02649402618
457,-155.07129_19.70193,8.02649402618
458,-155.07166_19.70171,8.02649402618
459,-155.07289_19.70097,8.7272977829
460,-155.07158_19.70027,8.47098350525
461,-155.07033_19.70289,8.02649402618
462,-155.07050_19.70276,8.02649402618
463,-155.07068_19.70267,8.02649402618
464,-155.07107_19.70233,8.02649402618
465,-155.07136_19.70226,8.02649402618
466,-155.07153_19.70216,8.02649402618
467,-155.07170_19.70206,8.02649402618
468,-155.07190_19.70193,8.02649402618
469,-155.07081_19.70324,8.02649402618
470,-155.07061_19.70332,8.02649402618
471,-155.07107_19.70319,8.02649402618
472,-155.07134_19.70303,8.02649402618
473,-155.07085_19.70256,8.02649402618
474,-155.07114_19.70250,8.02649402618
475,-155.07443_19.70209,8.2965669632
476,-155.07012_19.69997,8.47098350525
477,-155.07303_19.69998,8.7272977829
478,-155.07334_19.69981,8.7272977829
479,-155.07348_19.70002,8.7272977829
480,-155.07042_19.69979,8.47098350525
481,-155.07286_19.70068,8.7272977829
482,-155.07228_19.70159,8.2965669632
483,-155.07260_19.70143,8.7272977829
484,-155.07272_19.70166,8.2965669632
485,-155.07083_19.70041,8.47098350525
486,-155.07058_19.70059,8.47098350525
487,-155.07042_19.70038,8.47098350525
488,-155.07305_19.70147,8.7272977829
489,-155.07273_19.69898,8.7272977829
490,-155.07220_19.69873,8.7272977829
491,-155.07250_19.69855,8.7272977829
492,-155.07264_19.69876,8.7272977829
493,-155.07244_19.70064,8.7272977829
494,-155.07231_19.70042,8.7272977829
495,-155.07346_19.70207,8.2965669632
496,-155.07399_19.70087,8.7272977829
497,-155.07291_19.70126,8.7272977829
498,-155.07323_19.70182,8.2965669632
499,-155.06985_19.70013,8.47098350525
500,-155.06999_19.70035,8.47098350525
501,-155.07026_19.70077,8.47098350525
502,-155.06981_19.70075,8.47098350525
503,-155.06967_19.70053,8.47098350525
504,-155.06952_19.70032,8.47098350525
505,-155.07117_19.69934,8.47098350525
506,-155.07034_19.69499,8.81754112244
507,-155.07054_19.69533,8.81754112244
508,-155.07138_19.69710,8.47098350525
509,-155.07138_19.69732,8.47098350525
510,-155.07176_19.69769,8.47098350525
511,-155.07211_19.69822,8.7272977829
512,-155.06964_19.69582,8.81754112244
513,-155.06979_19.69616,8.81754112244
514,-155.07053_19.69698,8.47098350525
515,-155.07054_19.69726,8.47098350525
516,-155.07085_19.69838,8.47098350525
517,-155.07166_19.69864,8.47098350525
518,-155.07083_19.69898,8.47098350525
519,-155.07027_19.69814,8.47098350525
520,-155.06992_19.69761,8.47098350525
521,-155.06964_19.69719,8.47098350525
522,-155.06924_19.69686,8.47098350525
523,-155.06917_19.69646,8.81754112244
524,-155.06889_19.69569,8.81754112244
525,-155.06818_19.69641,8.81754112244
526,-155.06859_19.69696,8.47098350525
527,-155.06888_19.69734,8.47098350525
528,-155.06946_19.69819,8.47098350525
529,-155.06980_19.69900,8.47098350525
530,-155.07029_19.69945,8.47098350525
531,-155.06792_19.69734,8.47098350525
532,-155.07124_19.69689,8.47098350525
533,-155.06973_19.69965,8.47098350525
534,-155.06923_19.70010,8.47098350525
535,-155.06850_19.69966,8.47098350525
536,-155.06852_19.69997,8.47098350525
537,-155.06824_19.69900,8.47098350525
538,-155.06929_19.69957,8.47098350525
539,-155.06802_19.69554,8.81754112244
540,-155.06882_19.70026,8.47098350525
541,-155.06742_19.69766,8.47098350525
542,-155.06703_19.69733,8.24484920502
543,-155.06683_19.69677,8.24484920502
544,-155.06641_19.69636,8.59542369843
545,-155.06668_19.69629,8.59542369843
546,-155.06743_19.69599,8.81754112244
547,-155.06709_19.69608,8.59542369843
548,-155.06756_19.69671,8.81754112244
549,-155.06767_19.69691,8.47098350525
550,-155.06767_19.69574,8.81754112244
551,-155.06780_19.69713,8.47098350525
552,-155.06991_19.69791,8.47098350525
553,-155.06966_19.69689,8.47098350525
554,-155.06796_19.69614,8.81754112244
555,-155.06826_19.69610,8.81754112244
556,-155.06865_19.69752,8.47098350525
557,-155.06835_19.69672,8.81754112244
558,-155.06902_19.69814,8.47098350525
559,-155.06916_19.69836,8.47098350525
560,-155.06909_19.69920,8.47098350525
561,-155.06873_19.69854,8.47098350525
562,-155.06962_19.69977,8.47098350525
563,-155.06905_19.69787,8.47098350525
564,-155.07190_19.69790,8.47098350525
565,-155.06690_19.69713,8.24484920502
566,-155.07031_19.69551,8.81754112244
567,-155.07028_19.69534,8.81754112244
568,-155.07151_19.69843,8.47098350525
569,-155.07134_19.69882,8.47098350525
570,-155.07124_19.69861,8.47098350525
571,-155.06727_19.69743,8.24484920502
572,-155.06707_19.69759,8.24484920502
573,-155.06718_19.69777,8.24484920502
574,-155.06757_19.69789,8.47098350525
575,-155.06732_19.69800,8.24484920502
576,-155.06827_19.69708,8.47098350525
577,-155.06863_19.69722,8.47098350525
578,-155.06982_19.69745,8.47098350525
579,-155.06975_19.69735,8.47098350525
580,-155.07015_19.69924,8.47098350525
581,-155.06985_19.69941,8.47098350525
582,-155.06999_19.69963,8.47098350525
583,-155.06797_19.69841,8.47098350525
584,-155.06779_19.69852,8.47098350525
585,-155.06762_19.69862,8.47098350525
586,-155.06743_19.69830,8.47098350525
587,-155.06769_19.69813,8.47098350525
588,-155.06821_19.69805,8.47098350525
589,-155.06807_19.69784,8.47098350525
590,-155.06793_19.69762,8.47098350525
591,-155.06819_19.69747,8.47098350525
592,-155.06833_19.69768,8.47098350525
593,-155.06848_19.69790,8.47098350525
594,-155.06884_19.69546,8.81754112244
595,-155.06944_19.69878,8.47098350525
596,-155.06975_19.69862,8.47098350525
597,-155.07078_19.69799,8.47098350525
598,-155.07064_19.69778,8.47098350525
599,-155.07109_19.69782,8.47098350525
600,-155.07093_19.69758,8.47098350525
601,-155.07163_19.69720,8.47098350525
602,-155.07154_19.69755,8.47098350525
603,-155.07049_19.69756,8.47098350525
604,-155.07021_19.69773,8.47098350525
605,-155.07024_19.69685,8.47098350525
606,-155.06755_19.69065,9.09425544739
607,-155.06759_19.69121,9.09425544739
608,-155.06775_19.69311,8.81754112244
609,-155.06780_19.69370,8.81754112244
610,-155.06929_19.69065,9.09425544739
611,-155.06916_19.69115,9.09425544739
612,-155.06919_19.69152,9.09425544739
613,-155.06926_19.69239,8.81754112244
614,-155.06931_19.69288,8.81754112244
615,-155.06947_19.69333,8.81754112244
616,-155.06928_19.69448,8.81754112244
617,-155.06866_19.69354,8.81754112244
618,-155.06861_19.69292,8.81754112244
619,-155.06877_19.69244,8.81754112244
620,-155.06854_19.69208,8.81754112244
621,-155.06827_19.69074,9.09425544739
622,-155.06989_19.69161,9.09425544739
623,-155.07006_19.69183,9.09425544739
624,-155.07015_19.69294,8.81754112244
625,-155.07015_19.69337,8.81754112244
626,-155.06761_19.69133,9.09425544739
627,-155.06855_19.69223,8.81754112244
628,-155.06775_19.69099,9.09425544739
629,-155.06849_19.69140,9.09425544739
630,-155.06955_19.69384,8.81754112244
631,-155.06963_19.69445,8.81754112244
632,-155.07000_19.69110,9.09425544739
633,-155.06552_19.69143,8.87945270538
634,-155.06550_19.69118,8.87945270538
635,-155.06493_19.69119,8.87945270538
636,-155.06479_19.69148,8.87945270538
637,-155.06927_19.69040,9.09425544739
638,-155.06482_19.69195,8.87945270538
639,-155.06480_19.69173,8.87945270538
640,-155.06842_19.69242,8.81754112244
641,-155.06856_19.69267,8.81754112244
642,-155.06556_19.69241,8.59542369843
643,-155.07030_19.69358,8.81754112244
644,-155.06543_19.69020,8.87945270538
645,-155.06468_19.69025,8.87945270538
646,-155.06553_19.69167,8.87945270538
647,-155.06949_19.69311,8.81754112244
648,-155.06944_19.69264,8.81754112244
649,-155.06778_19.69345,8.81754112244
650,-155.06920_19.69387,8.81754112244
651,-155.06880_19.69389,8.81754112244
652,-155.06889_19.69415,8.81754112244
653,-155.06829_19.69122,9.09425544739
654,-155.06829_19.69095,9.09425544739
655,-155.06864_19.69095,9.09425544739
656,-155.06474_19.69098,8.87945270538
657,-155.06835_19.69168,9.09425544739
658,-155.06503_19.69244,8.59542369843
659,-155.06471_19.69246,8.59542369843
660,-155.06466_19.69220,8.59542369843
661,-155.06499_19.69215,8.59542369843
662,-155.06466_19.69126,8.87945270538
663,-155.06472_19.69074,8.87945270538
664,-155.06923_19.69412,8.81754112244
665,-155.06957_19.69410,8.81754112244
666,-155.06914_19.69313,8.81754112244
667,-155.06745_19.69105,9.09425544739
668,-155.06547_19.69081,8.87945270538
669,-155.06544_19.69044,8.87945270538
670,-155.06956_19.69356,8.81754112244
671,-155.06929_19.69363,8.81754112244
672,-155.06911_19.69342,8.81754112244
673,-155.06784_19.69407,8.81754112244
674,-155.06846_19.69054,9.09425544739
675,-155.07019_19.69134,9.09425544739
676,-155.06986_19.69133,9.09425544739
677,-155.07021_19.69156,9.09425544739
678,-155.06893_19.69055,9.09425544739
679,-155.06915_19.69263,8.81754112244
680,-155.06966_19.68505,9.325963974
681,-155.06967_19.68530,9.325963974
682,-155.06965_19.68691,9.325963974
