,FID,TMK,OSDS_QTY,CLASS_I,CLASS_II,CLASS_III,CLASS_IV,EFFLUENT,N_FLUX,P_FLUX,SOURCE,NO_STRUCT,TTL_BDRMS,NO_BATH,X,Y,Island,OSDS_TYP,B_ROOMS,BATHS,Class_type,commercial,type,OSDS_QTY_calc
673,36,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.850470161,19.9491325165,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
674,37,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.850370224,19.9491682085,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
675,38,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.850441608,19.9490397176,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
676,39,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.850448746,19.9489826105,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
677,40,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.850577237,19.9489469186,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
678,41,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.850720005,19.9489469186,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
679,42,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.850869911,19.948918365,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
680,43,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.850976986,19.9488255661,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
681,44,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.850912741,19.9487184903,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
682,45,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.851026955,19.9486256913,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
683,46,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.851091201,19.9486685216,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
684,47,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.851176861,19.9486114146,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
685,48,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.851362459,19.9485971378,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
686,49,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.851483812,19.9485328924,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
687,50,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.851383874,19.9484543702,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
688,51,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.851576611,19.9483472944,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
689,52,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.851576611,19.9483472944,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
690,53,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.851690825,19.9483758479,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
691,54,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.851862146,19.9483044641,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
692,55,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.851840731,19.9481973884,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
693,56,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.851847869,19.9481188661,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
694,57,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.851940668,19.9480617591,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
695,58,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.85201919,19.9479975136,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
696,59,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.852133405,19.9480332056,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
697,60,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.852254757,19.9479689601,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
698,61,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.852333279,19.9478975763,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
699,62,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.85224048,19.9478261924,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
700,63,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.852368971,19.947761947,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
701,64,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.852490324,19.9477548086,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
702,65,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.852583123,19.9477548086,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
703,66,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.852747305,19.9477548086,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
704,67,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.852882935,19.9477405318,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
705,68,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.85290435,19.9476905632,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
706,69,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853018564,19.947669148,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
707,70,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853061394,19.9477333935,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
708,71,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.85316847,19.9477048399,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
709,72,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.85338976,19.9476905632,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
710,73,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853454005,19.9476405945,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
711,74,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853375483,19.9475477955,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
712,75,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853496836,19.9474692733,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
713,76,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853596773,19.9474193046,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
714,77,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853710987,19.9474835501,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
715,78,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853760956,19.9472836753,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
716,79,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853860893,19.947276537,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
717,80,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853760956,19.9471337693,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
718,81,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853889447,19.9470481087,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
719,82,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853982246,19.9470409703,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
720,83,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854060768,19.9470552471,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
721,84,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854174982,19.9468839259,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
722,85,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854274919,19.9468625107,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
723,86,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854246366,19.9467768501,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
724,87,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.85436058,19.9467340198,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
725,88,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854489071,19.9466983279,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
726,89,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854546178,19.9467911269,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
727,90,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854717499,19.9468054037,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
728,91,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854838852,19.9468125421,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
729,92,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854853128,19.9466983279,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
730,93,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.855017311,19.9466840512,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
731,94,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.855124387,19.9467625734,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
732,95,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.855053003,19.9468339572,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
733,96,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.855459891,19.9472622602,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
734,97,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.855388507,19.947240845,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
735,98,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.855345677,19.9473693359,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
736,99,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.855195771,19.947333644,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
737,100,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.855095833,19.9473122289,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
738,101,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.855081557,19.9471623228,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
739,102,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854924512,19.9470838006,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
740,103,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854838852,19.9471480461,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
741,104,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854903097,19.9472979521,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
742,105,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854781745,19.9473193673,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
743,106,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854610423,19.9473265056,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
744,107,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854589008,19.9472194299,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
745,108,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854453379,19.947426443,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
746,109,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854367718,19.9474621349,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
747,110,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854389134,19.947576349,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
748,111,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854303473,19.9476405945,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
749,112,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854224951,19.9476905632,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
750,113,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.854103598,19.9476620096,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
751,114,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853946554,19.9477976389,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
752,115,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853960831,19.9479332682,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
753,116,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853932277,19.9480474823,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
754,117,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853846616,19.9480546207,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
755,118,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853760956,19.9480760359,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
756,119,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853675295,19.9479760985,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
757,120,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853503974,19.9480546207,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
758,121,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853439729,19.9480903126,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
759,122,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853482559,19.9482259419,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
760,123,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853368345,19.948283049,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
761,124,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853239854,19.9482973257,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
762,125,368022007,126.0,0.0,0.0,0.0,126.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.853154193,19.9481831116,BI,Cesspool,2.0,0.0,Cesspool, , ,126.0
763,0,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864197366,19.9407977102,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
764,1,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864322101,19.9407137495,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
765,2,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864452108,19.9408618962,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
766,3,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864328148,19.9409042238,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
767,4,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864660722,19.9407197963,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
768,5,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864594207,19.9407591005,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
769,6,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864563973,19.9405686263,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
770,7,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864452108,19.9406381645,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
771,8,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864346289,19.9404325732,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
772,9,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864288844,19.940363035,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
773,10,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864210236,19.9405414157,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
774,11,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.86412558,19.9404325732,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
775,12,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.863992551,19.9402541926,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
776,13,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.863916966,19.9401302331,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
777,14,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864216282,19.9402179118,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
778,15,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864170931,19.9401241863,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
779,16,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.86412558,19.9400334843,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
780,17,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.863859521,19.9399004546,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
781,18,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.863717421,19.9399639461,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
782,19,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.863756725,19.9397885888,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
783,20,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.863669047,19.9398188228,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
784,21,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864397686,19.9398218462,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
785,22,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864443037,19.9398006824,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
786,23,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864805846,19.9397644016,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
787,24,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864875384,19.9398369632,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
788,25,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864935852,19.9399004546,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
789,26,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.86499632,19.9399548759,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
790,27,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.865102139,19.9398399866,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
791,28,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.865262379,19.9397855654,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
792,29,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.86546797,19.9399669695,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
793,30,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.865334941,19.9400244141,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
794,31,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.865628211,19.9400909289,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
795,32,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.865531462,19.9401634905,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
796,33,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.865446807,19.9402239586,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
797,34,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.865162607,19.9401604671,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
798,35,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.865059811,19.9402481458,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
799,36,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.865268426,19.9403086138,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
800,37,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.865189817,19.9403721052,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
801,38,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.86484515,19.9403539648,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
802,39,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864751424,19.9404476902,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
803,40,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.865032601,19.940453737,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
804,41,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864966086,19.9405081583,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
805,42,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864905618,19.9405565327,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
806,43,368022018,44.0,0.0,0.0,0.0,44.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.864820963,19.9406170007,BI,Cesspool,3.0,0.0,Cesspool, , ,44.0
807,0,368022021,46.0,0.0,0.0,0.0,46.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.862317859,19.9396595472,BI,Cesspool,2.0,0.0,Cesspool, , ,46.0
808,1,368022021,46.0,0.0,0.0,0.0,46.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.862078421,19.9397232899,BI,Cesspool,2.0,0.0,Cesspool, , ,46.0
809,2,368022021,46.0,0.0,0.0,0.0,46.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.861983243,19.93959004,BI,Cesspool,2.0,0.0,Cesspool, , ,46.0
810,3,368022021,46.0,0.0,0.0,0.0,46.0,315.0,0.103728,0.022653, ,0.0,0.0,0.0,-155.861854752,19.9394805848,BI,Cesspool,2.0,0.0,Cesspool, , ,46.0
